metric,district,school,group,year,value,yoy_change,pct_change,status_flag,enrollment
chronic_absenteeism,Greendale,Highland View Elementary,Highland View Elementary — All Students,2019-20,4.5,-1.3,-22.4,,404.0
chronic_absenteeism,Greendale,Highland View Elementary,Highland View Elementary — All Students,2020-21,14.3,9.8,217.8,,363.0
chronic_absenteeism,Greendale,Highland View Elementary,Highland View Elementary — All Students,2021-22,3.6,-10.7,-74.8,,363.0
chronic_absenteeism,Greendale,Highland View Elementary,Highland View Elementary — All Students,2022-23,6.6,3.0,83.3,,364.0
chronic_absenteeism,Greendale,Highland View Elementary,Highland View Elementary — All Students,2023-24,4.7,-1.9,-28.8,,364.0
chronic_absenteeism,Greendale,Highland View Elementary,Highland View Elementary — All Students,2024-25,6.8,2.1,44.7,,324.0
chronic_absenteeism,Greenfield,Edgewood Elementary,Edgewood Elementary — All Students,2018-19,4.2,,,,283.0
chronic_absenteeism,Greenfield,Edgewood Elementary,Edgewood Elementary — All Students,2019-20,2.4,-1.8,-42.9,,292.0
chronic_absenteeism,Greenfield,Edgewood Elementary,Edgewood Elementary — All Students,2020-21,9.3,6.9,287.5,,258.0
chronic_absenteeism,Greenfield,Edgewood Elementary,Edgewood Elementary — All Students,2021-22,11.7,2.4,25.8,,248.0
chronic_absenteeism,Greenfield,Edgewood Elementary,Edgewood Elementary — All Students,2022-23,8.4,-3.3,-28.2,,274.0
chronic_absenteeism,Greenfield,Edgewood Elementary,Edgewood Elementary — All Students,2023-24,8.6,0.2,2.4,,267.0
chronic_absenteeism,Greenfield,Edgewood Elementary,Edgewood Elementary — All Students,2024-25,7.3,-1.3,-15.1,,286.0
chronic_absenteeism,Greenfield,Elm Dale Elementary,Elm Dale Elementary — All Students,2018-19,4.3,,,,440.0
chronic_absenteeism,Greenfield,Elm Dale Elementary,Elm Dale Elementary — All Students,2019-20,2.4,-1.9,-44.2,,413.0
chronic_absenteeism,Greenfield,Elm Dale Elementary,Elm Dale Elementary — All Students,2020-21,11.0,8.6,358.3,,374.0
chronic_absenteeism,Greenfield,Elm Dale Elementary,Elm Dale Elementary — All Students,2021-22,11.9,0.9,8.2,,405.0
chronic_absenteeism,Greenfield,Elm Dale Elementary,Elm Dale Elementary — All Students,2022-23,10.4,-1.5,-12.6,,412.0
chronic_absenteeism,Greenfield,Elm Dale Elementary,Elm Dale Elementary — All Students,2023-24,5.8,-4.6,-44.2,,396.0
chronic_absenteeism,Greenfield,Elm Dale Elementary,Elm Dale Elementary — All Students,2024-25,7.7,1.9,32.8,,402.0
chronic_absenteeism,Greenfield,Glenwood Elementary,Glenwood Elementary — All Students,2018-19,7.4,,,,285.0
chronic_absenteeism,Greenfield,Glenwood Elementary,Glenwood Elementary — All Students,2019-20,1.7,-5.7,-77.0,,292.0
chronic_absenteeism,Greenfield,Glenwood Elementary,Glenwood Elementary — All Students,2020-21,16.0,14.3,841.2,,269.0
chronic_absenteeism,Greenfield,Glenwood Elementary,Glenwood Elementary — All Students,2021-22,13.7,-2.3,-14.4,,271.0
chronic_absenteeism,Greenfield,Glenwood Elementary,Glenwood Elementary — All Students,2022-23,16.6,2.9,21.2,,283.0
chronic_absenteeism,Greenfield,Glenwood Elementary,Glenwood Elementary — All Students,2023-24,13.1,-3.5,-21.1,,274.0
chronic_absenteeism,Greenfield,Glenwood Elementary,Glenwood Elementary — All Students,2024-25,7.7,-5.4,-41.2,,260.0
chronic_absenteeism,Greenfield,Greenfield High,Greenfield High — All Students,2018-19,18.7,,,,1132.0
chronic_absenteeism,Greenfield,Greenfield High,Greenfield High — All Students,2019-20,10.0,-8.7,-46.5,,1147.0
chronic_absenteeism,Greenfield,Greenfield High,Greenfield High — All Students,2020-21,8.9,-1.1,-11.0,,1107.0
chronic_absenteeism,Greenfield,Greenfield High,Greenfield High — All Students,2021-22,23.3,14.4,161.8,,1102.0
chronic_absenteeism,Greenfield,Greenfield High,Greenfield High — All Students,2022-23,19.1,-4.2,-18.0,,1118.0
chronic_absenteeism,Greenfield,Greenfield High,Greenfield High — All Students,2023-24,19.5,0.4,2.1,,1086.0
chronic_absenteeism,Greenfield,Greenfield High,Greenfield High — All Students,2024-25,20.2,0.7,3.6,,1124.0
chronic_absenteeism,Greenfield,Greenfield Middle,Greenfield Middle — All Students,2018-19,6.5,,,,767.0
chronic_absenteeism,Greenfield,Greenfield Middle,Greenfield Middle — All Students,2019-20,4.1,-2.4,-36.9,,755.0
chronic_absenteeism,Greenfield,Greenfield Middle,Greenfield Middle — All Students,2020-21,5.2,1.1,26.8,,733.0
chronic_absenteeism,Greenfield,Greenfield Middle,Greenfield Middle — All Students,2021-22,14.6,9.4,180.8,,745.0
chronic_absenteeism,Greenfield,Greenfield Middle,Greenfield Middle — All Students,2022-23,12.6,-2.0,-13.7,,747.0
chronic_absenteeism,Greenfield,Greenfield Middle,Greenfield Middle — All Students,2023-24,10.2,-2.4,-19.0,,723.0
chronic_absenteeism,Greenfield,Greenfield Middle,Greenfield Middle — All Students,2024-25,12.3,2.1,20.6,,700.0
chronic_absenteeism,Greenfield,Maple Grove Elementary,Maple Grove Elementary — All Students,2018-19,6.3,,,,396.0
chronic_absenteeism,Greenfield,Maple Grove Elementary,Maple Grove Elementary — All Students,2019-20,2.3,-4.0,-63.5,,388.0
chronic_absenteeism,Greenfield,Maple Grove Elementary,Maple Grove Elementary — All Students,2020-21,15.2,12.9,560.9,,363.0
chronic_absenteeism,Greenfield,Maple Grove Elementary,Maple Grove Elementary — All Students,2021-22,22.0,6.8,44.7,,382.0
chronic_absenteeism,Greenfield,Maple Grove Elementary,Maple Grove Elementary — All Students,2022-23,17.0,-5.0,-22.7,,400.0
chronic_absenteeism,Greenfield,Maple Grove Elementary,Maple Grove Elementary — All Students,2023-24,11.3,-5.7,-33.5,,389.0
chronic_absenteeism,Greenfield,Maple Grove Elementary,Maple Grove Elementary — All Students,2024-25,6.7,-4.6,-40.7,,372.0
chronic_absenteeism,Maple Dale-Indian Hill,Indian Hill School,Indian Hill School — All Students,2018-19,5.1,,,,138.0
chronic_absenteeism,Maple Dale-Indian Hill,Indian Hill School,Indian Hill School — All Students,2019-20,3.9,-1.2,-23.5,,178.0
chronic_absenteeism,Maple Dale-Indian Hill,Indian Hill School,Indian Hill School — All Students,2020-21,0.6,-3.3,-84.6,,168.0
chronic_absenteeism,Maple Dale-Indian Hill,Indian Hill School,Indian Hill School — All Students,2021-22,14.0,13.4,2233.3,,172.0
chronic_absenteeism,Maple Dale-Indian Hill,Indian Hill School,Indian Hill School — All Students,2022-23,7.4,-6.6,-47.1,,176.0
chronic_absenteeism,Maple Dale-Indian Hill,Indian Hill School,Indian Hill School — All Students,2023-24,5.4,-2.0,-27.0,,185.0
chronic_absenteeism,Maple Dale-Indian Hill,Indian Hill School,Indian Hill School — All Students,2024-25,2.2,-3.2,-59.3,,182.0
chronic_absenteeism,Maple Dale-Indian Hill,Maple Dale School,Maple Dale School — All Students,2018-19,6.2,,,,290.0
chronic_absenteeism,Maple Dale-Indian Hill,Maple Dale School,Maple Dale School — All Students,2019-20,8.9,2.7,43.5,,236.0
chronic_absenteeism,Maple Dale-Indian Hill,Maple Dale School,Maple Dale School — All Students,2020-21,2.1,-6.8,-76.4,,240.0
chronic_absenteeism,Maple Dale-Indian Hill,Maple Dale School,Maple Dale School — All Students,2021-22,7.8,5.7,271.4,,217.0
chronic_absenteeism,Maple Dale-Indian Hill,Maple Dale School,Maple Dale School — All Students,2022-23,7.3,-0.5,-6.4,,218.0
chronic_absenteeism,Maple Dale-Indian Hill,Maple Dale School,Maple Dale School — All Students,2023-24,7.8,0.5,6.8,,205.0
chronic_absenteeism,Maple Dale-Indian Hill,Maple Dale School,Maple Dale School — All Students,2024-25,5.4,-2.4,-30.8,,222.0
chronic_absenteeism,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,ALBA - Academia de Lenguaje y Bellas Artes — All Students,2018-19,3.1,,,,391.0
chronic_absenteeism,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,ALBA - Academia de Lenguaje y Bellas Artes — All Students,2019-20,8.9,5.8,187.1,,437.0
chronic_absenteeism,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,ALBA - Academia de Lenguaje y Bellas Artes — All Students,2020-21,2.5,-6.4,-71.9,,479.0
chronic_absenteeism,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,ALBA - Academia de Lenguaje y Bellas Artes — All Students,2021-22,17.1,14.6,584.0,,485.0
chronic_absenteeism,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,ALBA - Academia de Lenguaje y Bellas Artes — All Students,2022-23,5.2,-11.9,-69.6,,517.0
chronic_absenteeism,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,ALBA - Academia de Lenguaje y Bellas Artes — All Students,2023-24,6.6,1.4,26.9,,545.0
chronic_absenteeism,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,ALBA - Academia de Lenguaje y Bellas Artes — All Students,2024-25,4.9,-1.7,-25.8,,531.0
chronic_absenteeism,Milwaukee,ASSATA High,ASSATA High — All Students,2018-19,87.2,,,,78.0
chronic_absenteeism,Milwaukee,ASSATA High,ASSATA High — All Students,2019-20,84.7,-2.5,-2.9,,59.0
chronic_absenteeism,Milwaukee,ASSATA High,ASSATA High — All Students,2020-21,53.9,-30.8,-36.4,,102.0
chronic_absenteeism,Milwaukee,ASSATA High,ASSATA High — All Students,2021-22,86.9,33.0,61.2,,84.0
chronic_absenteeism,Milwaukee,ASSATA High,ASSATA High — All Students,2022-23,69.8,-17.1,-19.7,,96.0
chronic_absenteeism,Milwaukee,ASSATA High,ASSATA High — All Students,2023-24,51.0,-18.8,-26.9,,96.0
chronic_absenteeism,Milwaukee,ASSATA High,ASSATA High — All Students,2024-25,73.1,22.1,43.3,,78.0
chronic_absenteeism,Milwaukee,Academy of Accelerated Learning,Academy of Accelerated Learning — All Students,2018-19,13.5,,,,533.0
chronic_absenteeism,Milwaukee,Academy of Accelerated Learning,Academy of Accelerated Learning — All Students,2019-20,8.8,-4.7,-34.8,,536.0
chronic_absenteeism,Milwaukee,Academy of Accelerated Learning,Academy of Accelerated Learning — All Students,2020-21,9.6,0.8,9.1,,521.0
chronic_absenteeism,Milwaukee,Academy of Accelerated Learning,Academy of Accelerated Learning — All Students,2021-22,23.5,13.9,144.8,,490.0
chronic_absenteeism,Milwaukee,Academy of Accelerated Learning,Academy of Accelerated Learning — All Students,2022-23,12.6,-10.9,-46.4,,469.0
chronic_absenteeism,Milwaukee,Academy of Accelerated Learning,Academy of Accelerated Learning — All Students,2023-24,21.2,8.6,68.3,,448.0
chronic_absenteeism,Milwaukee,Academy of Accelerated Learning,Academy of Accelerated Learning — All Students,2024-25,15.2,-6.0,-28.3,,429.0
chronic_absenteeism,Milwaukee,Alcott Elementary,Alcott Elementary — All Students,2018-19,23.2,,,,271.0
chronic_absenteeism,Milwaukee,Alcott Elementary,Alcott Elementary — All Students,2019-20,18.0,-5.2,-22.4,,272.0
chronic_absenteeism,Milwaukee,Alcott Elementary,Alcott Elementary — All Students,2020-21,21.0,3.0,16.7,,257.0
chronic_absenteeism,Milwaukee,Alcott Elementary,Alcott Elementary — All Students,2021-22,49.3,28.3,134.8,,227.0
chronic_absenteeism,Milwaukee,Alcott Elementary,Alcott Elementary — All Students,2022-23,28.8,-20.5,-41.6,,264.0
chronic_absenteeism,Milwaukee,Alcott Elementary,Alcott Elementary — All Students,2023-24,34.6,5.8,20.1,,260.0
chronic_absenteeism,Milwaukee,Alcott Elementary,Alcott Elementary — All Students,2024-25,39.7,5.1,14.7,,242.0
chronic_absenteeism,Milwaukee,Allen-Field Elementary,Allen-Field Elementary — All Students,2018-19,27.0,,,,522.0
chronic_absenteeism,Milwaukee,Allen-Field Elementary,Allen-Field Elementary — All Students,2019-20,20.7,-6.3,-23.3,,459.0
chronic_absenteeism,Milwaukee,Allen-Field Elementary,Allen-Field Elementary — All Students,2020-21,41.9,21.2,102.4,,449.0
chronic_absenteeism,Milwaukee,Allen-Field Elementary,Allen-Field Elementary — All Students,2021-22,57.1,15.2,36.3,,431.0
chronic_absenteeism,Milwaukee,Allen-Field Elementary,Allen-Field Elementary — All Students,2022-23,50.9,-6.2,-10.9,,458.0
chronic_absenteeism,Milwaukee,Allen-Field Elementary,Allen-Field Elementary — All Students,2023-24,42.7,-8.2,-16.1,,424.0
chronic_absenteeism,Milwaukee,Allen-Field Elementary,Allen-Field Elementary — All Students,2024-25,39.7,-3.0,-7.0,,401.0
chronic_absenteeism,Milwaukee,Alliance School of Milwaukee,Alliance School of Milwaukee — All Students,2018-19,77.3,,,,181.0
chronic_absenteeism,Milwaukee,Alliance School of Milwaukee,Alliance School of Milwaukee — All Students,2019-20,75.6,-1.7,-2.2,,160.0
chronic_absenteeism,Milwaukee,Alliance School of Milwaukee,Alliance School of Milwaukee — All Students,2020-21,77.9,2.3,3.0,,149.0
chronic_absenteeism,Milwaukee,Alliance School of Milwaukee,Alliance School of Milwaukee — All Students,2021-22,84.0,6.1,7.8,,144.0
chronic_absenteeism,Milwaukee,Alliance School of Milwaukee,Alliance School of Milwaukee — All Students,2022-23,87.1,3.1,3.7,,147.0
chronic_absenteeism,Milwaukee,Alliance School of Milwaukee,Alliance School of Milwaukee — All Students,2023-24,81.8,-5.3,-6.1,,121.0
chronic_absenteeism,Milwaukee,Alliance School of Milwaukee,Alliance School of Milwaukee — All Students,2024-25,91.5,9.7,11.9,,129.0
chronic_absenteeism,Milwaukee,Andrew Douglas School,Andrew Douglas School — All Students,2018-19,55.2,,,,143.0
chronic_absenteeism,Milwaukee,Andrew S Douglas Middle,Andrew S Douglas Middle — All Students,2019-20,59.5,,,,222.0
chronic_absenteeism,Milwaukee,Andrew S Douglas Middle,Andrew S Douglas Middle — All Students,2020-21,73.0,13.5,22.7,,74.0
chronic_absenteeism,Milwaukee,Andrew S Douglas Middle,Andrew S Douglas Middle — All Students,2021-22,87.7,14.7,20.1,,219.0
chronic_absenteeism,Milwaukee,Andrew S Douglas Middle,Andrew S Douglas Middle — All Students,2022-23,77.5,-10.2,-11.6,,160.0
chronic_absenteeism,Milwaukee,Andrew S Douglas Middle,Andrew S Douglas Middle — All Students,2023-24,75.2,-2.3,-3.0,,121.0
chronic_absenteeism,Milwaukee,Andrew S Douglas Middle,Andrew S Douglas Middle — All Students,2024-25,85.2,10.0,13.3,,115.0
chronic_absenteeism,Milwaukee,Audubon Technology and Communication High,Audubon Technology and Communication High — All Students,2018-19,37.1,,,,372.0
chronic_absenteeism,Milwaukee,Audubon Technology and Communication High,Audubon Technology and Communication High — All Students,2019-20,36.8,-0.3,-0.8,,364.0
chronic_absenteeism,Milwaukee,Audubon Technology and Communication High,Audubon Technology and Communication High — All Students,2020-21,24.9,-11.9,-32.3,,385.0
chronic_absenteeism,Milwaukee,Audubon Technology and Communication High,Audubon Technology and Communication High — All Students,2021-22,50.1,25.2,101.2,,365.0
chronic_absenteeism,Milwaukee,Audubon Technology and Communication High,Audubon Technology and Communication High — All Students,2022-23,49.4,-0.7,-1.4,,401.0
chronic_absenteeism,Milwaukee,Audubon Technology and Communication High,Audubon Technology and Communication High — All Students,2023-24,40.7,-8.7,-17.6,,410.0
chronic_absenteeism,Milwaukee,Audubon Technology and Communication High,Audubon Technology and Communication High — All Students,2024-25,42.4,1.7,4.2,,422.0
chronic_absenteeism,Milwaukee,Audubon Technology and Communication Middle,Audubon Technology and Communication Middle — All Students,2018-19,47.6,,,,536.0
chronic_absenteeism,Milwaukee,Audubon Technology and Communication Middle,Audubon Technology and Communication Middle — All Students,2019-20,38.8,-8.8,-18.5,,484.0
chronic_absenteeism,Milwaukee,Audubon Technology and Communication Middle,Audubon Technology and Communication Middle — All Students,2020-21,38.9,0.1,0.3,,460.0
chronic_absenteeism,Milwaukee,Audubon Technology and Communication Middle,Audubon Technology and Communication Middle — All Students,2021-22,66.6,27.7,71.2,,455.0
chronic_absenteeism,Milwaukee,Audubon Technology and Communication Middle,Audubon Technology and Communication Middle — All Students,2022-23,62.5,-4.1,-6.2,,421.0
chronic_absenteeism,Milwaukee,Audubon Technology and Communication Middle,Audubon Technology and Communication Middle — All Students,2023-24,58.7,-3.8,-6.1,,375.0
chronic_absenteeism,Milwaukee,Audubon Technology and Communication Middle,Audubon Technology and Communication Middle — All Students,2024-25,56.5,-2.2,-3.7,,345.0
chronic_absenteeism,Milwaukee,Auer Avenue Elementary,Auer Avenue Elementary — All Students,2018-19,58.7,,,,235.0
chronic_absenteeism,Milwaukee,Auer Avenue Elementary,Auer Avenue Elementary — All Students,2019-20,50.4,-8.3,-14.1,,135.0
chronic_absenteeism,Milwaukee,Auer Avenue Elementary,Auer Avenue Elementary — All Students,2020-21,66.9,16.5,32.7,,157.0
chronic_absenteeism,Milwaukee,Auer Avenue Elementary,Auer Avenue Elementary — All Students,2021-22,96.9,30.0,44.8,,130.0
chronic_absenteeism,Milwaukee,Auer Avenue Elementary,Auer Avenue Elementary — All Students,2022-23,64.7,-32.2,-33.2,,119.0
chronic_absenteeism,Milwaukee,Auer Avenue Elementary,Auer Avenue Elementary — All Students,2023-24,54.3,-10.4,-16.1,,151.0
chronic_absenteeism,Milwaukee,Auer Avenue Elementary,Auer Avenue Elementary — All Students,2024-25,63.0,8.7,16.0,,135.0
chronic_absenteeism,Milwaukee,Banner Preparatory School of Milwaukee,Banner Preparatory School of Milwaukee — All Students,2018-19,93.3,,,,60.0
chronic_absenteeism,Milwaukee,Banner Preparatory School of Milwaukee,Banner Preparatory School of Milwaukee — All Students,2019-20,84.0,-9.3,-10.0,,25.0
chronic_absenteeism,Milwaukee,Banner Preparatory School of Milwaukee,Banner Preparatory School of Milwaukee — All Students,2020-21,88.6,4.6,5.5,,35.0
chronic_absenteeism,Milwaukee,Banner Preparatory School of Milwaukee,Banner Preparatory School of Milwaukee — All Students,2021-22,93.6,5.0,5.6,,47.0
chronic_absenteeism,Milwaukee,Banner Preparatory School of Milwaukee,Banner Preparatory School of Milwaukee — All Students,2022-23,94.6,1.0,1.1,,56.0
chronic_absenteeism,Milwaukee,Banner Preparatory School of Milwaukee,Banner Preparatory School of Milwaukee — All Students,2023-24,92.9,-1.7,-1.8,,56.0
chronic_absenteeism,Milwaukee,Banner Preparatory School of Milwaukee,Banner Preparatory School of Milwaukee — All Students,2024-25,89.8,-3.1,-3.3,,49.0
chronic_absenteeism,Milwaukee,Barbee Elementary,Barbee Elementary — All Students,2018-19,27.3,,,,205.0
chronic_absenteeism,Milwaukee,Barbee Elementary,Barbee Elementary — All Students,2019-20,31.2,3.9,14.3,,202.0
chronic_absenteeism,Milwaukee,Barbee Elementary,Barbee Elementary — All Students,2020-21,52.3,21.1,67.6,,199.0
