metric,district,school,group,year,value,yoy_change,pct_change,status_flag
enrollment,Milwaukee,Bryant Elementary,Bryant Elementary — All Students,2021-22,206,-3.0,-1.4354066985645897,
enrollment,Milwaukee,Bryant Elementary,Bryant Elementary — All Students,2022-23,202,-4.0,-1.9417475728155331,
enrollment,Milwaukee,Bryant Elementary,Bryant Elementary — All Students,2023-24,197,-5.0,-2.4752475247524774,
enrollment,Milwaukee,Bryant Elementary,Bryant Elementary — All Students,2024-25,212,15.0,7.614213197969533,
enrollment,Milwaukee,Burbank Elementary,Burbank Elementary — All Students,2018-19,607,,,
enrollment,Milwaukee,Burbank Elementary,Burbank Elementary — All Students,2019-20,602,-5.0,-0.8237232289950547,
enrollment,Milwaukee,Burbank Elementary,Burbank Elementary — All Students,2020-21,583,-19.0,-3.1561461794019974,
enrollment,Milwaukee,Burbank Elementary,Burbank Elementary — All Students,2021-22,511,-72.0,-12.349914236706693,
enrollment,Milwaukee,Burbank Elementary,Burbank Elementary — All Students,2022-23,488,-23.0,-4.500978473581219,
enrollment,Milwaukee,Burbank Elementary,Burbank Elementary — All Students,2023-24,503,15.0,3.073770491803285,
enrollment,Milwaukee,Burbank Elementary,Burbank Elementary — All Students,2024-25,552,49.0,9.741550695825051,
enrollment,Milwaukee,Burdick Elementary,Burdick Elementary — All Students,2018-19,629,,,
enrollment,Milwaukee,Burdick Elementary,Burdick Elementary — All Students,2019-20,619,-10.0,-1.5898251192368873,
enrollment,Milwaukee,Burdick Elementary,Burdick Elementary — All Students,2020-21,570,-49.0,-7.915993537964461,
enrollment,Milwaukee,Burdick Elementary,Burdick Elementary — All Students,2021-22,523,-47.0,-8.245614035087723,
enrollment,Milwaukee,Burdick Elementary,Burdick Elementary — All Students,2022-23,497,-26.0,-4.97131931166348,
enrollment,Milwaukee,Burdick Elementary,Burdick Elementary — All Students,2023-24,495,-2.0,-0.4024144869215318,
enrollment,Milwaukee,Burdick Elementary,Burdick Elementary — All Students,2024-25,527,32.0,6.464646464646462,
enrollment,Milwaukee,Carmen High School of Science and Technology South Campus,Carmen High School of Science and Technology South Campus — All Students,2018-19,396,,,
enrollment,Milwaukee,Carmen High School of Science and Technology South Campus,Carmen High School of Science and Technology South Campus — All Students,2019-20,368,-28.0,-7.070707070707072,
enrollment,Milwaukee,Carmen High School of Science and Technology South Campus,Carmen High School of Science and Technology South Campus — All Students,2020-21,409,41.0,11.141304347826097,
enrollment,Milwaukee,Carmen High School of Science and Technology South Campus,Carmen High School of Science and Technology South Campus — All Students,2021-22,378,-31.0,-7.579462102689483,
enrollment,Milwaukee,Carmen High School of Science and Technology South Campus,Carmen High School of Science and Technology South Campus — All Students,2022-23,387,9.0,2.3809523809523725,
enrollment,Milwaukee,Carmen High School of Science and Technology South Campus,Carmen High School of Science and Technology South Campus — All Students,2023-24,399,12.0,3.100775193798455,
enrollment,Milwaukee,Carmen High School of Science and Technology South Campus,Carmen High School of Science and Technology South Campus — All Students,2024-25,382,-17.0,-4.260651629072687,
enrollment,Milwaukee,Carmen High School of Science and Technology Southeast Campus,Carmen High School of Science and Technology Southeast Campus — All Students,2018-19,545,,,
enrollment,Milwaukee,Carmen High School of Science and Technology Southeast Campus,Carmen High School of Science and Technology Southeast Campus — All Students,2019-20,726,181.0,33.211009174311926,
enrollment,Milwaukee,Carmen High School of Science and Technology Southeast Campus,Carmen High School of Science and Technology Southeast Campus — All Students,2020-21,774,48.0,6.6115702479338845,
enrollment,Milwaukee,Carmen High School of Science and Technology Southeast Campus,Carmen High School of Science and Technology Southeast Campus — All Students,2021-22,785,11.0,1.421188630490966,
enrollment,Milwaukee,Carmen High School of Science and Technology Southeast Campus,Carmen High School of Science and Technology Southeast Campus — All Students,2022-23,748,-37.0,-4.713375796178343,
enrollment,Milwaukee,Carmen High School of Science and Technology Southeast Campus,Carmen High School of Science and Technology Southeast Campus — All Students,2023-24,676,-72.0,-9.625668449197866,
enrollment,Milwaukee,Carmen High School of Science and Technology Southeast Campus,Carmen High School of Science and Technology Southeast Campus — All Students,2024-25,679,3.0,0.4437869822485174,
enrollment,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,Carmen Middle/High School of Science and Technology Northwest Campus — All Students,2018-19,666,,,
enrollment,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,Carmen Middle/High School of Science and Technology Northwest Campus — All Students,2019-20,670,4.0,0.6006006006006093,
enrollment,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,Carmen Middle/High School of Science and Technology Northwest Campus — All Students,2020-21,711,41.0,6.119402985074629,
enrollment,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,Carmen Middle/High School of Science and Technology Northwest Campus — All Students,2021-22,675,-36.0,-5.063291139240511,
enrollment,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,Carmen Middle/High School of Science and Technology Northwest Campus — All Students,2022-23,615,-60.0,-8.888888888888891,
enrollment,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,Carmen Middle/High School of Science and Technology Northwest Campus — All Students,2023-24,586,-29.0,-4.7154471544715415,
enrollment,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,Carmen Middle/High School of Science and Technology Northwest Campus — All Students,2024-25,526,-60.0,-10.23890784982935,
enrollment,Milwaukee,Carson Academy,Carson Academy — All Students,2018-19,467,,,
enrollment,Milwaukee,Carson Academy,Carson Academy — All Students,2019-20,458,-9.0,-1.927194860813708,
enrollment,Milwaukee,Carson Academy,Carson Academy — All Students,2020-21,413,-45.0,-9.825327510917026,
enrollment,Milwaukee,Carson Academy,Carson Academy — All Students,2021-22,359,-54.0,-13.075060532687655,
enrollment,Milwaukee,Carson Academy,Carson Academy — All Students,2022-23,350,-9.0,-2.506963788300831,
enrollment,Milwaukee,Carson Academy,Carson Academy — All Students,2023-24,332,-18.0,-5.142857142857138,
enrollment,Milwaukee,Carson Academy,Carson Academy — All Students,2024-25,326,-6.0,-1.8072289156626509,
enrollment,Milwaukee,Carver Academy,Carver Academy — All Students,2018-19,407,,,
enrollment,Milwaukee,Carver Academy,Carver Academy — All Students,2019-20,486,79.0,19.41031941031941,
enrollment,Milwaukee,Carver Academy,Carver Academy — All Students,2020-21,409,-77.0,-15.843621399176955,
enrollment,Milwaukee,Carver Academy,Carver Academy — All Students,2021-22,326,-83.0,-20.293398533007334,
enrollment,Milwaukee,Carver Academy,Carver Academy — All Students,2022-23,351,25.0,7.668711656441718,
enrollment,Milwaukee,Carver Academy,Carver Academy — All Students,2023-24,297,-54.0,-15.384615384615385,
enrollment,Milwaukee,Carver Academy,Carver Academy — All Students,2024-25,324,27.0,9.090909090909083,
