metric,dimension,group,district,school,year,value,count,status_flag
chronic_absenteeism,Disability Status,SwD,Franklin Public,Country Dale Elementary,2020-21,7.3,41.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Country Dale Elementary,2020-21,1.9,370.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Country Dale Elementary,2021-22,0.0,33.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Country Dale Elementary,2021-22,3.4,353.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Country Dale Elementary,2022-23,8.6,35.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Country Dale Elementary,2022-23,6.0,365.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Country Dale Elementary,2023-24,15.0,40.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Country Dale Elementary,2023-24,7.4,351.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Country Dale Elementary,2024-25,7.0,43.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Country Dale Elementary,2024-25,7.0,345.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Forest Park Middle,2018-19,7.8,51.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Forest Park Middle,2018-19,4.5,649.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Forest Park Middle,2019-20,15.1,86.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Forest Park Middle,2019-20,5.1,1007.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Forest Park Middle,2020-21,14.7,95.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Forest Park Middle,2020-21,5.3,1016.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Forest Park Middle,2021-22,21.1,90.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Forest Park Middle,2021-22,7.2,994.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Forest Park Middle,2022-23,20.2,89.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Forest Park Middle,2022-23,10.2,1006.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Forest Park Middle,2023-24,19.0,84.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Forest Park Middle,2023-24,8.7,993.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Forest Park Middle,2024-25,25.6,86.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Forest Park Middle,2024-25,7.3,971.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Franklin High,2018-19,37.1,35.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Franklin High,2018-19,6.4,1523.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Franklin High,2019-20,11.1,108.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Franklin High,2019-20,4.9,1421.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Franklin High,2020-21,18.9,106.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Franklin High,2020-21,8.4,1435.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Franklin High,2021-22,16.4,116.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Franklin High,2021-22,8.8,1464.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Franklin High,2022-23,18.6,102.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Franklin High,2022-23,9.6,1446.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Franklin High,2023-24,21.6,116.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Franklin High,2023-24,8.5,1474.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Franklin High,2024-25,13.9,122.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Franklin High,2024-25,6.4,1470.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Milwaukee County Community Reintegration Center,2023-24,,2.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Milwaukee County Community Reintegration Center,2023-24,,8.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Disability Status,SwD,Franklin Public,Milwaukee County Community Reintegration Center,2024-25,,5.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Milwaukee County Community Reintegration Center,2024-25,,7.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Disability Status,SwD,Franklin Public,Milwaukee County Correctional Facility South,2018-19,,17.0,Group under 20 students — rate omitted
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Milwaukee County Correctional Facility South,2018-19,,8.0,Group under 20 students — rate omitted
chronic_absenteeism,Disability Status,SwD,Franklin Public,Milwaukee County Correctional Facility South,2020-21,,8.0,Group under 20 students — rate omitted
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Milwaukee County Correctional Facility South,2020-21,,10.0,Group under 20 students — rate omitted
chronic_absenteeism,Disability Status,SwD,Franklin Public,Milwaukee County Correctional Facility South,2021-22,,5.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Milwaukee County Correctional Facility South,2021-22,,6.0,Suppressed (DPI privacy) — not zero
chronic_absenteeism,Disability Status,SwD,Franklin Public,Milwaukee County Correctional Facility South,2022-23,,8.0,Group under 20 students — rate omitted
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Milwaukee County Correctional Facility South,2022-23,,10.0,Group under 20 students — rate omitted
chronic_absenteeism,Disability Status,SwD,Franklin Public,Pleasant View Elementary,2018-19,13.6,44.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Pleasant View Elementary,2018-19,4.8,433.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Pleasant View Elementary,2019-20,12.2,41.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Pleasant View Elementary,2019-20,4.0,375.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Pleasant View Elementary,2020-21,9.4,32.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Pleasant View Elementary,2020-21,2.7,367.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Pleasant View Elementary,2021-22,16.7,36.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Pleasant View Elementary,2021-22,5.1,370.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Pleasant View Elementary,2022-23,22.7,44.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Pleasant View Elementary,2022-23,8.6,372.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Pleasant View Elementary,2023-24,21.4,42.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Pleasant View Elementary,2023-24,5.5,346.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Pleasant View Elementary,2024-25,20.9,43.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Pleasant View Elementary,2024-25,8.0,338.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Robinwood Elementary,2018-19,13.8,29.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Robinwood Elementary,2018-19,2.7,517.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Robinwood Elementary,2019-20,15.2,33.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Robinwood Elementary,2019-20,4.2,403.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Robinwood Elementary,2020-21,10.8,37.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Robinwood Elementary,2020-21,2.0,358.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Robinwood Elementary,2021-22,8.3,48.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Robinwood Elementary,2021-22,4.2,381.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Robinwood Elementary,2022-23,22.4,49.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Robinwood Elementary,2022-23,7.4,367.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Robinwood Elementary,2023-24,20.4,54.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Robinwood Elementary,2023-24,7.1,353.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Robinwood Elementary,2024-25,21.6,51.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Robinwood Elementary,2024-25,5.1,352.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Southwood Glen Elementary,2018-19,10.0,30.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Southwood Glen Elementary,2018-19,1.7,347.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Southwood Glen Elementary,2019-20,4.0,25.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Southwood Glen Elementary,2019-20,3.8,289.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Southwood Glen Elementary,2020-21,2.9,34.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Southwood Glen Elementary,2020-21,1.3,311.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Southwood Glen Elementary,2021-22,8.1,37.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Southwood Glen Elementary,2021-22,2.8,316.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Southwood Glen Elementary,2022-23,12.1,33.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Southwood Glen Elementary,2022-23,6.1,345.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Southwood Glen Elementary,2023-24,7.1,28.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Southwood Glen Elementary,2023-24,7.9,329.0,
chronic_absenteeism,Disability Status,SwD,Franklin Public,Southwood Glen Elementary,2024-25,16.0,25.0,
chronic_absenteeism,Disability Status,SwoD,Franklin Public,Southwood Glen Elementary,2024-25,4.4,318.0,
chronic_absenteeism,Disability Status,SwD,Glendale-River Hills,Glen Hills Middle,2018-19,17.1,76.0,
chronic_absenteeism,Disability Status,SwoD,Glendale-River Hills,Glen Hills Middle,2018-19,7.1,494.0,
chronic_absenteeism,Disability Status,SwD,Glendale-River Hills,Glen Hills Middle,2019-20,9.1,66.0,
chronic_absenteeism,Disability Status,SwoD,Glendale-River Hills,Glen Hills Middle,2019-20,6.9,467.0,
chronic_absenteeism,Disability Status,SwD,Glendale-River Hills,Glen Hills Middle,2020-21,8.5,71.0,
chronic_absenteeism,Disability Status,SwoD,Glendale-River Hills,Glen Hills Middle,2020-21,1.9,423.0,
chronic_absenteeism,Disability Status,SwD,Glendale-River Hills,Glen Hills Middle,2021-22,11.7,77.0,
chronic_absenteeism,Disability Status,SwoD,Glendale-River Hills,Glen Hills Middle,2021-22,9.4,424.0,
chronic_absenteeism,Disability Status,SwD,Glendale-River Hills,Glen Hills Middle,2022-23,19.5,82.0,
chronic_absenteeism,Disability Status,SwoD,Glendale-River Hills,Glen Hills Middle,2022-23,12.4,411.0,
chronic_absenteeism,Disability Status,SwD,Glendale-River Hills,Glen Hills Middle,2023-24,13.0,77.0,
chronic_absenteeism,Disability Status,SwoD,Glendale-River Hills,Glen Hills Middle,2023-24,9.5,411.0,
chronic_absenteeism,Disability Status,SwD,Glendale-River Hills,Glen Hills Middle,2024-25,11.4,79.0,
chronic_absenteeism,Disability Status,SwoD,Glendale-River Hills,Glen Hills Middle,2024-25,9.9,404.0,
chronic_absenteeism,Disability Status,SwD,Glendale-River Hills,Parkway Elementary,2018-19,15.3,59.0,
chronic_absenteeism,Disability Status,SwoD,Glendale-River Hills,Parkway Elementary,2018-19,7.0,342.0,
chronic_absenteeism,Disability Status,SwD,Glendale-River Hills,Parkway Elementary,2020-21,9.8,61.0,
chronic_absenteeism,Disability Status,SwoD,Glendale-River Hills,Parkway Elementary,2020-21,1.5,326.0,
chronic_absenteeism,Disability Status,SwD,Glendale-River Hills,Parkway Elementary,2021-22,11.7,60.0,
chronic_absenteeism,Disability Status,SwoD,Glendale-River Hills,Parkway Elementary,2021-22,11.1,314.0,
chronic_absenteeism,Disability Status,SwD,Glendale-River Hills,Parkway Elementary,2022-23,20.3,69.0,
chronic_absenteeism,Disability Status,SwoD,Glendale-River Hills,Parkway Elementary,2022-23,11.9,318.0,
chronic_absenteeism,Disability Status,SwD,Glendale-River Hills,Parkway Elementary,2023-24,17.4,69.0,
chronic_absenteeism,Disability Status,SwoD,Glendale-River Hills,Parkway Elementary,2023-24,16.9,331.0,
chronic_absenteeism,Disability Status,SwD,Glendale-River Hills,Parkway Elementary,2024-25,13.2,68.0,
chronic_absenteeism,Disability Status,SwoD,Glendale-River Hills,Parkway Elementary,2024-25,6.2,324.0,
chronic_absenteeism,Disability Status,SwD,Greendale,Canterbury Elementary,2018-19,13.3,45.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,Canterbury Elementary,2018-19,2.7,334.0,
chronic_absenteeism,Disability Status,SwD,Greendale,Canterbury Elementary,2019-20,12.2,49.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,Canterbury Elementary,2019-20,5.8,328.0,
chronic_absenteeism,Disability Status,SwD,Greendale,Canterbury Elementary,2020-21,100.0,42.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,Canterbury Elementary,2020-21,100.0,311.0,
chronic_absenteeism,Disability Status,SwD,Greendale,Canterbury Elementary,2021-22,5.5,55.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,Canterbury Elementary,2021-22,2.5,314.0,
chronic_absenteeism,Disability Status,SwD,Greendale,Canterbury Elementary,2022-23,13.7,51.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,Canterbury Elementary,2022-23,3.5,313.0,
chronic_absenteeism,Disability Status,SwD,Greendale,Canterbury Elementary,2023-24,7.9,38.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,Canterbury Elementary,2023-24,3.9,310.0,
chronic_absenteeism,Disability Status,SwD,Greendale,Canterbury Elementary,2024-25,2.9,34.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,Canterbury Elementary,2024-25,2.2,319.0,
chronic_absenteeism,Disability Status,SwD,Greendale,College Park Elementary,2018-19,3.2,31.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,College Park Elementary,2018-19,2.1,241.0,
chronic_absenteeism,Disability Status,SwD,Greendale,College Park Elementary,2019-20,13.3,30.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,College Park Elementary,2019-20,4.5,243.0,
chronic_absenteeism,Disability Status,SwD,Greendale,College Park Elementary,2020-21,13.3,30.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,College Park Elementary,2020-21,14.2,218.0,
chronic_absenteeism,Disability Status,SwD,Greendale,College Park Elementary,2021-22,0.0,35.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,College Park Elementary,2021-22,1.3,234.0,
chronic_absenteeism,Disability Status,SwD,Greendale,College Park Elementary,2022-23,2.6,38.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,College Park Elementary,2022-23,2.2,226.0,
chronic_absenteeism,Disability Status,SwD,Greendale,College Park Elementary,2023-24,2.4,42.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,College Park Elementary,2023-24,1.3,230.0,
chronic_absenteeism,Disability Status,SwD,Greendale,College Park Elementary,2024-25,6.1,49.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,College Park Elementary,2024-25,1.8,224.0,
chronic_absenteeism,Disability Status,SwD,Greendale,Greendale High,2018-19,6.0,84.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,Greendale High,2018-19,3.8,795.0,
chronic_absenteeism,Disability Status,SwD,Greendale,Greendale High,2019-20,12.9,93.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,Greendale High,2019-20,4.3,822.0,
chronic_absenteeism,Disability Status,SwD,Greendale,Greendale High,2020-21,18.6,70.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,Greendale High,2020-21,8.5,838.0,
chronic_absenteeism,Disability Status,SwD,Greendale,Greendale High,2021-22,25.8,93.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,Greendale High,2021-22,10.7,822.0,
chronic_absenteeism,Disability Status,SwD,Greendale,Greendale High,2022-23,20.9,86.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,Greendale High,2022-23,13.2,774.0,
chronic_absenteeism,Disability Status,SwD,Greendale,Greendale High,2023-24,14.9,94.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,Greendale High,2023-24,11.7,767.0,
chronic_absenteeism,Disability Status,SwD,Greendale,Greendale High,2024-25,20.2,94.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,Greendale High,2024-25,12.4,782.0,
chronic_absenteeism,Disability Status,SwD,Greendale,Greendale Middle,2018-19,11.4,70.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,Greendale Middle,2018-19,3.8,573.0,
chronic_absenteeism,Disability Status,SwD,Greendale,Greendale Middle,2019-20,11.6,69.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,Greendale Middle,2019-20,4.2,577.0,
chronic_absenteeism,Disability Status,SwD,Greendale,Greendale Middle,2020-21,100.0,76.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,Greendale Middle,2020-21,100.0,552.0,
chronic_absenteeism,Disability Status,SwD,Greendale,Greendale Middle,2021-22,14.3,77.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,Greendale Middle,2021-22,5.6,535.0,
chronic_absenteeism,Disability Status,SwD,Greendale,Greendale Middle,2022-23,11.8,76.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,Greendale Middle,2022-23,5.0,545.0,
chronic_absenteeism,Disability Status,SwD,Greendale,Greendale Middle,2023-24,9.1,66.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,Greendale Middle,2023-24,5.1,545.0,
chronic_absenteeism,Disability Status,SwD,Greendale,Greendale Middle,2024-25,7.2,69.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,Greendale Middle,2024-25,4.0,549.0,
chronic_absenteeism,Disability Status,SwD,Greendale,Highland View Elementary,2018-19,9.1,55.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,Highland View Elementary,2018-19,5.2,345.0,
chronic_absenteeism,Disability Status,SwD,Greendale,Highland View Elementary,2019-20,4.7,64.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,Highland View Elementary,2019-20,4.4,340.0,
chronic_absenteeism,Disability Status,SwD,Greendale,Highland View Elementary,2020-21,28.8,59.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,Highland View Elementary,2020-21,11.5,304.0,
chronic_absenteeism,Disability Status,SwD,Greendale,Highland View Elementary,2021-22,0.0,57.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,Highland View Elementary,2021-22,4.2,306.0,
chronic_absenteeism,Disability Status,SwD,Greendale,Highland View Elementary,2022-23,16.1,62.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,Highland View Elementary,2022-23,4.6,302.0,
chronic_absenteeism,Disability Status,SwD,Greendale,Highland View Elementary,2023-24,7.0,57.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,Highland View Elementary,2023-24,4.2,307.0,
chronic_absenteeism,Disability Status,SwD,Greendale,Highland View Elementary,2024-25,9.3,54.0,
chronic_absenteeism,Disability Status,SwoD,Greendale,Highland View Elementary,2024-25,6.3,270.0,
chronic_absenteeism,Disability Status,SwD,Greenfield,Edgewood Elementary,2018-19,5.4,37.0,
chronic_absenteeism,Disability Status,SwoD,Greenfield,Edgewood Elementary,2018-19,4.1,246.0,
chronic_absenteeism,Disability Status,SwD,Greenfield,Edgewood Elementary,2019-20,0.0,39.0,
chronic_absenteeism,Disability Status,SwoD,Greenfield,Edgewood Elementary,2019-20,2.8,253.0,
chronic_absenteeism,Disability Status,SwD,Greenfield,Edgewood Elementary,2020-21,15.4,39.0,
