metric,subject,unit,district,school,group,year,value,pct_below,pct_notest,yoy_change,pct_change,status_flag,gap_reason,tested,population
forward,social,pct,West Allis-West Milwaukee,Nathan Hale High,All Students,2020-21,5.8632,0.0,50.1629,-7.355200000000001,-55.64364824789687,,,153.0,307.0
forward,social,pct,Whitefish Bay,Richards Elementary,All Students,2020-21,37.2093,0.0,0.0,-9.040700000000001,-19.54745945945946,,,86.0,86.0
forward,social,pct,West Allis-West Milwaukee,Mitchell Elementary,All Students,2020-21,11.1111,0.0,8.3333,-16.9591,-60.416740885351714,,,33.0,36.0
forward,social,pct,West Allis-West Milwaukee,Walker Elementary,All Students,2020-21,21.0526,0.0,5.2632,-7.017599999999998,-25.00017812484413,,,36.0,38.0
forward,social,pct,West Allis-West Milwaukee,Pershing Elementary,All Students,2020-21,3.7037,0.0,7.4074,-6.822600000000001,-64.81479722219584,,,25.0,27.0
forward,social,pct,West Allis-West Milwaukee,West Milwaukee Intermediate,All Students,2020-21,7.8947,0.0,9.6491,-0.6767000000000003,-7.894859649532171,,,103.0,114.0
forward,social,pct,Whitefish Bay,Whitefish Bay Middle,All Students,2020-21,44.9735,0.0,8.4656,0.5789000000000044,1.3039874218936598,,,173.0,189.0
forward,social,pct,West Allis-West Milwaukee,Longfellow Elementary,All Students,2020-21,3.8462,0.0,7.6923,-13.9316,-78.36515204355993,,,24.0,26.0
forward,social,pct,West Allis-West Milwaukee,Lane Intermediate,All Students,2020-21,13.0137,0.0,6.8493,-5.107099999999999,-28.183634276632375,,,136.0,146.0
forward,social,pct,Whitnall,Edgerton Elementary,All Students,2020-21,36.1111,0.0,0.0,-10.802500000000002,-23.02637188363289,,,72.0,72.0
forward,social,pct,West Allis-West Milwaukee,Madison Elementary,All Students,2020-21,4.3478,0.0,8.6957,-15.096600000000002,-77.63983460533625,,,21.0,23.0
forward,social,pct,Whitefish Bay,Whitefish Bay High,All Students,2020-21,43.5685,0.0,5.8091,-7.742399999999996,-15.089191575279326,,,227.0,241.0
forward,math,pct,Milwaukee,Vieau Elementary,All Students,2021-22,1.432,0.0,2.148,1.432,,,,410.0,419.0
forward,social,pct,Penfield Montessori Academy,Penfield Montessori Academy,All Students,2021-22,9.0909,0.0,27.2727,9.0909,,,,8.0,11.0
forward,science,pct,Oak Creek-Franklin Joint,Forest Ridge Elementary,All Students,2021-22,18.1818,0.0,0.0,-9.2376,-33.69001509879867,,,66.0,66.0
forward,social,pct,Rocketship Education Wisconsin,Rocketship Southside Community Prep,All Students,2021-22,7.9365,0.0,1.5873,0.2441999999999993,3.1746031746031633,,,62.0,63.0
forward,ela,pct,Milwaukee,Wisconsin Conservatory of Lifelong Learning,All Students,2021-22,0.0,0.0,8.547,0.0,,,,107.0,117.0
forward,math,pct,Milwaukee,Roosevelt Middle,All Students,2021-22,0.0,0.0,7.9365,0.0,,,,232.0,252.0
forward,ela,pct,Milwaukee,Whittier Elementary,All Students,2021-22,3.125,0.0,0.0,0.625,25.0,,,64.0,64.0
forward,ela,pct,Milwaukee,Whitman Elementary,All Students,2021-22,2.7907,0.0,0.0,1.5612000000000001,126.97844652297681,,,215.0,215.0
forward,social,pct,Rocketship Education Wisconsin,Rocketship Transformation Prep,All Students,2021-22,0.0,0.0,0.0,0.0,,,,26.0,26.0
forward,science,pct,Oak Creek-Franklin Joint,Edgewood Elementary,All Students,2021-22,33.3333,0.0,0.0,14.0351,72.72750826501952,,,48.0,48.0
forward,ela,pct,Milwaukee,Westside Academy,All Students,2021-22,0.0,0.0,0.0,0.0,,,,57.0,57.0
forward,science,pct,Oak Creek-Franklin Joint,Deerfield Elementary,All Students,2021-22,12.7273,0.0,1.8182,-5.606000000000002,-30.578237414977128,,,54.0,55.0
forward,social,pct,Saint Francis,Deer Creek Intermediate,All Students,2021-22,23.3333,0.0,5.0,11.7262,101.0260960963548,,,114.0,120.0
forward,social,pct,Saint Francis,Saint Francis High,All Students,2021-22,12.9771,0.0,8.3969,9.4057,263.36170689365514,,,120.0,131.0
forward,social,pct,Seeds of Health,Seeds of Health Elementary Program,All Students,2021-22,7.5949,0.0,0.0,7.5949,,,,79.0,79.0
forward,math,pct,Milwaukee,Sherman Elementary,All Students,2021-22,0.0,0.0,2.521,0.0,,,,116.0,119.0
forward,science,pct,Oak Creek-Franklin Joint,Cedar Hills Elementary,All Students,2021-22,25.9259,0.0,0.0,-2.3760000000000012,-8.39519608224183,,,54.0,54.0
forward,math,pct,Milwaukee,Siefert Elementary,All Students,2021-22,0.0,0.0,3.3708,0.0,,,,86.0,89.0
forward,science,pct,Oak Creek-Franklin Joint,Carollton Elementary,All Students,2021-22,28.8136,0.0,0.0,4.620100000000001,19.09645152623638,,,59.0,59.0
forward,math,pct,Milwaukee,Southeastern,[Data Suppressed],2021-22,,,,,,Suppressed by DPI (whole group redacted) — not zero,fully_suppressed,,
forward,social,pct,Pathways High,Pathways High,All Students,2021-22,8.3333,0.0,8.3333,-12.356399999999999,-59.7224706013137,,,22.0,24.0
forward,science,pct,Oak Creek-Franklin Joint,Meadowview Elementary,All Students,2021-22,27.5862,0.0,1.7241,1.4992000000000019,5.746923755127087,,,57.0,58.0
forward,ela,pct,Milwaukee,Zablocki Elementary,All Students,2021-22,0.0,0.0,0.0,0.0,,,,112.0,112.0
forward,ela,pct,Oak Creek-Franklin Joint,Cedar Hills Elementary,All Students,2021-22,8.6667,0.0,1.3333,-0.424199999999999,-4.666204666204655,,,148.0,150.0
forward,social,pct,Oak Creek-Franklin Joint,Edgewood Elementary,All Students,2021-22,31.25,0.0,0.0,10.197399999999998,48.43772265658397,,,48.0,48.0
forward,social,pct,Oak Creek-Franklin Joint,Forest Ridge Elementary,All Students,2021-22,21.2121,0.0,0.0,-7.8202,-26.936205536592006,,,66.0,66.0
forward,science,pct,Penfield Montessori Academy,Penfield Montessori Academy,All Students,2021-22,9.0909,0.0,27.2727,9.0909,,,,8.0,11.0
forward,ela,pct,Oak Creek-Franklin Joint,Carollton Elementary,All Students,2021-22,15.0259,0.0,1.5544,2.984,24.780142668515758,,,190.0,193.0
forward,social,pct,Oak Creek-Franklin Joint,Meadowview Elementary,All Students,2021-22,39.6552,0.0,0.0,9.220400000000001,30.295582688238465,,,58.0,58.0
forward,science,pct,Oak Creek-Franklin Joint,Shepard Hills Elementary,All Students,2021-22,10.0,0.0,1.4286,-1.2675999999999998,-11.249955624977815,,,69.0,70.0
forward,social,pct,Oak Creek-Franklin Joint,Oak Creek East Middle,All Students,2021-22,28.7037,0.0,3.0864,12.815800000000001,80.66390145960133,,,314.0,324.0
forward,math,pct,Milwaukee,Starms Discovery,All Students,2021-22,0.0,0.0,6.7485,0.0,,,,152.0,163.0
forward,math,pct,Milwaukee,River Trail School of Agricultural Science,All Students,2021-22,0.0,0.0,2.551,0.0,,,,191.0,196.0
forward,science,pct,Oak Creek-Franklin Joint,Oak Creek West Middle,All Students,2021-22,25.1429,0.0,5.1429,4.595000000000002,22.36238253057492,,,166.0,175.0
forward,ela,pct,Milwaukee Scholars Charter School,Milwaukee Scholars Charter School,All Students,2021-22,0.5195,0.0,1.2987,-0.2158,-29.348565211478306,,,380.0,385.0
forward,social,pct,Oak Creek-Franklin Joint,Oak Creek High,All Students,2021-22,23.9332,0.0,3.7106,3.193999999999999,15.40078691559943,,,519.0,539.0
forward,math,pct,Milwaukee,Riverwest Elementary,All Students,2021-22,0.0,0.0,3.2609,0.0,,,,89.0,92.0
forward,social,pct,Oak Creek-Franklin Joint,Oak Creek West Middle,All Students,2021-22,31.4286,0.0,4.5714,14.305299999999999,83.54289184911785,,,167.0,175.0
forward,science,pct,Oak Creek-Franklin Joint,Oak Creek East Middle,All Students,2021-22,20.0617,0.0,3.0864,4.173799999999998,26.270306333750824,,,314.0,324.0
forward,ela,pct,Milwaukee Math and Science Academy,Milwaukee Math and Science Academy,All Students,2021-22,1.8018,0.0,0.0,1.0206,130.6451612903226,,,111.0,111.0
forward,social,pct,Oak Creek-Franklin Joint,Shepard Hills Elementary,All Students,2021-22,18.5714,0.0,1.4286,8.712200000000001,88.36619604024669,,,69.0,70.0
forward,math,pct,Milwaukee,Rogers Street Academy,All Students,2021-22,1.1364,0.0,4.2614,0.6288,123.87706855791963,,,337.0,352.0
forward,ela,pct,Milwaukee Academy of Science,Milwaukee Academy of Science,All Students,2021-22,0.0,0.0,0.3774,-0.1695,-100.0,,,528.0,530.0
forward,ela,pct,Milwaukee,Wedgewood Park School,All Students,2021-22,2.526,0.0,1.7831,1.0625999999999998,72.61172611726114,,,661.0,673.0
forward,science,pct,Milwaukee,Wisconsin Conservatory of Lifelong Learning,All Students,2021-22,0.0,0.0,14.8936,0.0,,,,40.0,47.0
forward,social,pct,South Milwaukee,Blakewood Elementary,All Students,2021-22,10.5263,0.0,0.0,1.4354000000000013,15.789415789415795,,,38.0,38.0
forward,math,pct,Milwaukee,Thurston Woods Elementary,All Students,2021-22,0.0,0.0,7.4713,0.0,,,,161.0,174.0
forward,math,pct,Milwaukee,Townsend Street Elementary,All Students,2021-22,0.0,0.0,8.5366,0.0,,,,150.0,164.0
forward,social,pct,South Milwaukee,E W Luther Elementary,All Students,2021-22,11.1111,0.0,0.0,-0.317499999999999,-2.778118054704859,,,27.0,27.0
forward,science,pct,Milwaukee,Whittier Elementary,All Students,2021-22,13.6364,0.0,0.0,13.6364,,,,22.0,22.0
forward,social,pct,South Milwaukee,Lakeview Elementary,All Students,2021-22,17.3913,0.0,0.0,3.437800000000001,24.63754613537823,,,46.0,46.0
forward,math,pct,Milwaukee,Trowbridge Street School of Great Lakes Studies,All Students,2021-22,0.8264,0.0,4.9587,0.8264,,,,115.0,121.0
forward,math,pct,Milwaukee,Victory Elementary,All Students,2021-22,0.7299,0.0,0.7299,0.4213,136.51976668826958,,,272.0,274.0
forward,science,pct,Milwaukee,Whitman Elementary,All Students,2021-22,14.0625,0.0,0.0,11.3228,413.2861262181991,,,64.0,64.0
forward,ela,pct,Milwaukee,Stuart Elementary,All Students,2021-22,0.885,0.0,0.885,0.885,,,,112.0,113.0
forward,science,pct,Milwaukee,Westside Academy,All Students,2021-22,0.0,0.0,7.1429,0.0,,,,13.0,14.0
forward,ela,pct,Milwaukee,Story Elementary,All Students,2021-22,0.0,0.0,2.765,0.0,,,,211.0,217.0
forward,ela,pct,Milwaukee,Starms Discovery,All Students,2021-22,0.0,0.0,7.362,0.0,,,,151.0,163.0
forward,social,pct,South Milwaukee,Rawson Elementary,All Students,2021-22,21.2121,0.0,3.0303,14.7605,228.78820757641515,,,64.0,66.0
forward,ela,pct,Milwaukee,Southeastern,[Data Suppressed],2021-22,,,,,,Suppressed by DPI (whole group redacted) — not zero,fully_suppressed,,
forward,social,pct,South Milwaukee,South Milwaukee High,All Students,2021-22,13.8776,0.0,8.5714,9.675899999999999,230.2853606873408,,,224.0,245.0
forward,social,pct,South Milwaukee,South Milwaukee Middle,All Students,2021-22,8.4444,0.0,4.0,-0.7789000000000001,-8.444916678412284,,,216.0,225.0
forward,social,pct,Stellar Collegiate Charter School,Stellar Collegiate Charter School,All Students,2021-22,2.5,0.0,7.5,2.5,,,,37.0,40.0
forward,ela,pct,Milwaukee,Siefert Elementary,All Students,2021-22,0.0,0.0,4.4944,0.0,,,,85.0,89.0
forward,science,pct,Milwaukee,Wedgewood Park School,All Students,2021-22,6.0606,0.0,3.0303,0.03219999999999956,0.5341384115188141,,,224.0,231.0
forward,ela,pct,Milwaukee,Sherman Elementary,All Students,2021-22,0.0,0.0,2.521,0.0,,,,116.0,119.0
forward,ela,pct,Milwaukee,Thoreau Elementary,All Students,2021-22,0.5155,0.0,8.7629,0.5155,,,,177.0,194.0
forward,social,pct,Shorewood,Shorewood Intermediate,All Students,2021-22,32.3944,0.0,7.0423,9.945399999999996,44.302196088912616,,,132.0,142.0
forward,social,pct,Seeds of Health,Veritas High,All Students,2021-22,4.4444,0.0,0.0,-5.7597000000000005,-56.444958399074885,,,45.0,45.0
forward,ela,pct,Milwaukee,Vieau Elementary,All Students,2021-22,0.4773,0.0,2.6253,0.2585,118.14442413162705,,,408.0,419.0
forward,science,pct,Milwaukee Scholars Charter School,Milwaukee Scholars Charter School,All Students,2021-22,0.8547,0.0,0.8547,-0.7078,-45.29919999999999,,,116.0,117.0
forward,social,pct,Shorewood,Atwater Elementary,All Students,2021-22,48.5294,0.0,2.9412,22.722900000000003,88.05107240423926,,,66.0,68.0
forward,ela,pct,Milwaukee,Victory Elementary,All Students,2021-22,1.4599,0.0,0.7299,0.22530000000000006,18.248825530536216,,,272.0,274.0
forward,math,pct,Milwaukee,Story Elementary,All Students,2021-22,0.4608,0.0,2.765,0.4608,,,,211.0,217.0
forward,math,pct,Milwaukee,Stuart Elementary,All Students,2021-22,0.885,0.0,0.885,0.885,,,,112.0,113.0
forward,social,pct,Seeds of Health,Tenor High,All Students,2021-22,4.5802,0.0,8.3969,0.03469999999999995,0.7633923660763431,,,120.0,131.0
forward,science,pct,Milwaukee Math and Science Academy,Milwaukee Math and Science Academy,All Students,2021-22,2.1277,0.0,2.1277,-0.1979000000000002,-8.509631922944628,,,46.0,47.0
forward,math,pct,Milwaukee,Thoreau Elementary,All Students,2021-22,0.0,0.0,8.2474,0.0,,,,178.0,194.0
forward,social,pct,Shorewood,Lake Bluff Elementary,All Students,2021-22,47.4359,0.0,5.1282,16.790699999999998,54.7906360539334,,,74.0,78.0
forward,social,pct,Shorewood,New Horizons for Learning,[Data Suppressed],2021-22,,,,,,Suppressed by DPI (whole group redacted) — not zero,fully_suppressed,,
forward,ela,pct,Milwaukee,Trowbridge Street School of Great Lakes Studies,All Students,2021-22,2.4793,0.0,3.3058,1.8125999999999998,271.876406179691,,,117.0,121.0
forward,ela,pct,Milwaukee,Townsend Street Elementary,All Students,2021-22,0.0,0.0,7.3171,0.0,,,,152.0,164.0
forward,science,pct,Milwaukee,Zablocki Elementary,All Students,2021-22,5.1282,0.0,0.0,5.1282,,,,39.0,39.0
forward,social,pct,Shorewood,Shorewood High,All Students,2021-22,31.1258,0.0,6.6225,3.6090000000000018,13.115623909756957,,,141.0,151.0
forward,ela,pct,Milwaukee,Thurston Woods Elementary,All Students,2021-22,0.0,0.0,3.4483,0.0,,,,168.0,174.0
forward,science,pct,Milwaukee Academy of Science,Milwaukee Academy of Science,All Students,2021-22,1.9108,0.0,1.9108,0.9158000000000001,92.04020100502512,,,154.0,157.0
forward,science,pct,Rocketship Education Wisconsin,Rocketship Southside Community Prep,All Students,2021-22,7.9365,0.0,3.1746,5.3724,209.52380952380955,,,61.0,63.0
forward,ela,pct,Shorewood,Shorewood Intermediate,All Students,2021-22,8.4211,0.0,4.2105,-4.3817,-34.224544630862006,,,273.0,285.0
forward,science,pct,Wauwatosa,Eisenhower Elementary,All Students,2021-22,16.0,0.0,4.0,-9.0,-36.0,,,48.0,50.0
forward,social,pct,Milwaukee,Stuart Elementary,All Students,2021-22,5.5556,0.0,2.7778,3.3334,150.00450004500044,,,35.0,36.0
forward,science,pct,United Community Center Acosta Middle,United Community Center Acosta Middle School,All Students,2021-22,20.5882,0.0,0.0,18.7363,1011.7338949187321,,,68.0,68.0
forward,social,pct,Milwaukee,Thoreau Elementary,All Students,2021-22,2.8169,0.0,9.8592,2.8169,,,,64.0,71.0
forward,ela,pct,Shorewood,Lake Bluff Elementary,All Students,2021-22,22.3827,0.0,3.6101,5.4277000000000015,32.01238572692422,,,267.0,277.0
forward,social,pct,Milwaukee,Thurston Woods Elementary,All Students,2021-22,1.7544,0.0,1.7544,1.7544,,,,56.0,57.0
forward,ela,pct,Shorewood,Atwater Elementary,All Students,2021-22,13.9344,0.0,3.6885,2.0700000000000003,17.447152826944468,,,235.0,244.0
forward,math,pct,Milwaukee,Milwaukee Sign Language Elementary,All Students,2021-22,0.0,0.0,10.8333,0.0,,,,214.0,240.0
forward,social,pct,Milwaukee,Townsend Street Elementary,All Students,2021-22,0.0,0.0,15.9091,0.0,,,,37.0,44.0
forward,math,pct,Milwaukee,Milwaukee Spanish Immersion,All Students,2021-22,2.5253,0.0,1.0101,1.5303,153.79899497487438,,,196.0,198.0
forward,social,pct,Milwaukee,Transition High,All Students,2021-22,0.0,0.0,84.6154,0.0,,,,2.0,13.0
forward,social,pct,Milwaukee,Trowbridge Street School of Great Lakes Studies,All Students,2021-22,11.9048,0.0,14.2857,11.9048,,,,36.0,42.0
forward,ela,pct,Seeds of Health,Seeds of Health Elementary Program,All Students,2021-22,0.8696,0.0,0.8696,0.5248,152.20417633410673,,,228.0,230.0
forward,science,pct,Stellar Collegiate Charter School,Stellar Collegiate Charter School,All Students,2021-22,0.0,0.0,5.0,0.0,,,,38.0,40.0
forward,ela,pct,Saint Francis,Willow Glen Primary School,All Students,2021-22,6.25,0.0,0.0,-1.2972000000000001,-17.18783124867501,,,48.0,48.0
forward,social,pct,Milwaukee,Victory Elementary,All Students,2021-22,12.3711,0.0,0.0,10.484300000000001,555.6656773372906,,,97.0,97.0
forward,social,pct,Milwaukee,Vieau Elementary,All Students,2021-22,6.25,0.0,3.4722,4.8895,359.3899301727306,,,139.0,144.0
forward,science,pct,South Milwaukee,South Milwaukee Middle,All Students,2021-22,6.6667,0.0,4.4444,-6.4401,-49.13556321909238,,,215.0,225.0
forward,ela,pct,Saint Francis,Deer Creek Intermediate,All Students,2021-22,4.6429,0.0,1.0714,-1.2191999999999998,-20.798007539960082,,,277.0,280.0
forward,math,pct,Milwaukee,Milwaukee School of Languages,All Students,2021-22,1.2594,0.0,0.7557,0.6484000000000001,106.12111292962356,,,394.0,397.0
forward,science,pct,Wauwatosa,Jefferson Elementary,All Students,2021-22,21.9512,0.0,0.0,1.9512,9.756000000000009,,,41.0,41.0
forward,ela,pct,South Milwaukee,Blakewood Elementary,All Students,2021-22,1.5267,0.0,1.5267,-1.6229,-51.52717805435611,,,129.0,131.0
forward,social,pct,Milwaukee,Shalom High,All Students,2021-22,0.0,0.0,96.0,0.0,,,,1.0,25.0
forward,science,pct,Wauwatosa,Roosevelt Elementary,All Students,2021-22,41.8182,0.0,1.8182,-3.4943000000000026,-7.7115586206896625,,,54.0,55.0
forward,social,pct,Milwaukee,Sherman Elementary,All Students,2021-22,0.0,0.0,18.1818,0.0,,,,27.0,33.0
forward,math,pct,Milwaukee,Milwaukee French Immersion,All Students,2021-22,3.4682,0.0,0.0,2.9095,520.7624843386433,,,173.0,173.0
forward,ela,pct,South Milwaukee,South Milwaukee Middle,All Students,2021-22,2.551,0.0,3.5714,1.0585000000000002,70.9212730318258,,,567.0,588.0
forward,science,pct,Wauwatosa,McKinley Elementary,All Students,2021-22,33.3333,0.0,0.0,12.643600000000003,61.110600927031335,,,45.0,45.0
forward,science,pct,Wauwatosa,Madison Elementary,All Students,2021-22,20.5128,0.0,0.0,11.6893,132.4791749305831,,,39.0,39.0
forward,ela,pct,South Milwaukee,Rawson Elementary,All Students,2021-22,5.7292,0.0,1.0417,3.5069999999999997,157.81657816578166,,,190.0,192.0
forward,social,pct,Milwaukee,Siefert Elementary,All Students,2021-22,0.0,0.0,9.0909,0.0,,,,20.0,22.0
forward,ela,pct,Rocketship Education Wisconsin,Rocketship Transformation Prep,All Students,2021-22,0.0,0.0,0.0,0.0,,,,71.0,71.0
forward,ela,pct,South Milwaukee,Lakeview Elementary,All Students,2021-22,5.6,0.0,1.6,3.0359,118.40021840021842,,,123.0,125.0
forward,social,pct,Milwaukee,South Accelerated Academy,[Data Suppressed],2021-22,,,,,,Suppressed by DPI (whole group redacted) — not zero,fully_suppressed,,
forward,social,pct,Milwaukee,South Division High,All Students,2021-22,1.5038,0.0,45.8647,1.5038,,,,72.0,133.0
forward,ela,pct,South Milwaukee,E W Luther Elementary,All Students,2021-22,3.2258,0.0,0.0,2.021,167.7456839309429,,,93.0,93.0
forward,social,pct,Milwaukee,Southeastern,[Data Suppressed],2021-22,,,,,,Suppressed by DPI (whole group redacted) — not zero,fully_suppressed,,
forward,social,pct,Milwaukee,Starms Discovery,All Students,2021-22,1.5385,0.0,6.1538,1.5385,,,,61.0,65.0
forward,social,pct,Milwaukee,Story Elementary,All Students,2021-22,0.0,0.0,4.1667,0.0,,,,69.0,72.0
forward,science,pct,Wauwatosa,Longfellow Middle,All Students,2021-22,20.6751,0.0,2.9536,-2.4621999999999993,-10.641691122127472,,,230.0,237.0
forward,math,pct,Milwaukee,Milwaukee Parkside School,All Students,2021-22,2.2222,0.0,1.5556,1.6137,265.19309778142974,,,443.0,450.0
forward,science,pct,Wauwatosa,Lincoln Elementary,All Students,2021-22,61.7021,0.0,0.0,15.1905,32.65959459575676,,,47.0,47.0
forward,math,pct,Milwaukee,Milwaukee German Immersion,All Students,2021-22,7.1038,0.0,1.6393,1.6037999999999997,29.159999999999986,,,180.0,183.0
forward,ela,pct,Oak Creek-Franklin Joint,Deerfield Elementary,All Students,2021-22,8.0,0.0,1.1429,-2.3825000000000003,-22.947267035877683,,,173.0,175.0
forward,social,pct,Milwaukee,Vincent Accelerated Academy,All Students,2021-22,0.0,0.0,100.0,0.0,,,,,6.0
forward,social,pct,Milwaukee,WHS Information Technology,All Students,2021-22,0.0,0.0,36.25,0.0,,,,51.0,80.0
forward,math,pct,Milwaukee,Ninety-Fifth Street Elementary,All Students,2021-22,1.8868,0.0,1.8868,1.8868,,,,156.0,159.0
forward,science,pct,Shorewood,Lake Bluff Elementary,All Students,2021-22,32.0513,0.0,5.1282,9.470699999999997,41.94175531208204,,,74.0,78.0
forward,math,pct,Milwaukee,Obama School of Career and Technical Education,All Students,2021-22,0.0,0.0,71.5702,0.0,,,,172.0,605.0
forward,social,pct,Milwaukee,Zablocki Elementary,All Students,2021-22,5.1282,0.0,0.0,5.1282,,,,39.0,39.0
forward,science,pct,Shorewood,Atwater Elementary,All Students,2021-22,38.2353,0.0,1.4706,14.041800000000002,58.039556079112174,,,67.0,68.0
