metric,dimension,group,category,unit,district,school,year,value,count,group_enrollment,status_flag
discipline,Race/Ethnicity,Two or More,suspension,rate,Bruce Guadalupe,Bruce Guadalupe,2021-22,,0.0,5.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Bruce Guadalupe,Bruce Guadalupe,2021-22,0.0,0.0,5.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Bruce Guadalupe,Bruce Guadalupe,2021-22,4.0,1.0,25.0,
discipline,Race/Ethnicity,White,expulsion,count,Bruce Guadalupe,Bruce Guadalupe,2021-22,0.0,0.0,25.0,Zero reported
discipline,Race/Ethnicity,Amer Indian,suspension,rate,Capitol West Academy,Capitol West Academy,2018-19,,0.0,1.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Amer Indian,expulsion,count,Capitol West Academy,Capitol West Academy,2018-19,0.0,0.0,1.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Capitol West Academy,Capitol West Academy,2018-19,,0.0,5.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Capitol West Academy,Capitol West Academy,2018-19,0.0,0.0,5.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Capitol West Academy,Capitol West Academy,2018-19,70.38,183.0,260.0,
discipline,Race/Ethnicity,Black,expulsion,count,Capitol West Academy,Capitol West Academy,2018-19,0.0,0.0,260.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Capitol West Academy,Capitol West Academy,2018-19,,0.0,4.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Hispanic,expulsion,count,Capitol West Academy,Capitol West Academy,2018-19,0.0,0.0,4.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Capitol West Academy,Capitol West Academy,2018-19,,4.0,7.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Capitol West Academy,Capitol West Academy,2018-19,0.0,0.0,7.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Capitol West Academy,Capitol West Academy,2018-19,,0.0,3.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,White,expulsion,count,Capitol West Academy,Capitol West Academy,2018-19,0.0,0.0,3.0,Zero reported
discipline,Race/Ethnicity,Amer Indian,suspension,rate,Capitol West Academy,Capitol West Academy,2019-20,,0.0,1.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Amer Indian,expulsion,count,Capitol West Academy,Capitol West Academy,2019-20,0.0,0.0,1.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Capitol West Academy,Capitol West Academy,2019-20,,0.0,7.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Capitol West Academy,Capitol West Academy,2019-20,0.0,0.0,7.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Capitol West Academy,Capitol West Academy,2019-20,47.14,107.0,227.0,
discipline,Race/Ethnicity,Black,expulsion,count,Capitol West Academy,Capitol West Academy,2019-20,0.0,0.0,227.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Capitol West Academy,Capitol West Academy,2019-20,,0.0,5.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Hispanic,expulsion,count,Capitol West Academy,Capitol West Academy,2019-20,0.0,0.0,5.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Capitol West Academy,Capitol West Academy,2019-20,,6.0,8.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Capitol West Academy,Capitol West Academy,2019-20,0.0,0.0,8.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Capitol West Academy,Capitol West Academy,2019-20,,0.0,4.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,White,expulsion,count,Capitol West Academy,Capitol West Academy,2019-20,0.0,0.0,4.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Carmen High School of Science and Technology,Carmen Middle School South,2022-23,,7.0,17.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Black,expulsion,count,Carmen High School of Science and Technology,Carmen Middle School South,2022-23,0.0,0.0,17.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Carmen High School of Science and Technology,Carmen Middle School South,2022-23,20.41,30.0,147.0,
discipline,Race/Ethnicity,Hispanic,expulsion,count,Carmen High School of Science and Technology,Carmen Middle School South,2022-23,0.0,0.0,147.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Carmen High School of Science and Technology,Carmen Middle School South,2022-23,,0.0,3.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Carmen High School of Science and Technology,Carmen Middle School South,2022-23,0.0,0.0,3.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Carmen High School of Science and Technology,Carmen Middle School South,2022-23,,0.0,9.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,White,expulsion,count,Carmen High School of Science and Technology,Carmen Middle School South,2022-23,0.0,0.0,9.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Carmen High School of Science and Technology,Carmen Middle School South,2023-24,6.45,2.0,31.0,
discipline,Race/Ethnicity,Black,expulsion,count,Carmen High School of Science and Technology,Carmen Middle School South,2023-24,0.0,0.0,31.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Carmen High School of Science and Technology,Carmen Middle School South,2023-24,0.0,0.0,159.0,Zero reported
discipline,Race/Ethnicity,Hispanic,expulsion,count,Carmen High School of Science and Technology,Carmen Middle School South,2023-24,0.0,0.0,159.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Carmen High School of Science and Technology,Carmen Middle School South,2023-24,,0.0,5.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Carmen High School of Science and Technology,Carmen Middle School South,2023-24,0.0,0.0,5.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Carmen High School of Science and Technology,Carmen Middle School South,2023-24,,0.0,11.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,White,expulsion,count,Carmen High School of Science and Technology,Carmen Middle School South,2023-24,0.0,0.0,11.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Carmen High School of Science and Technology,Carmen Middle School South,2024-25,,0.0,3.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Carmen High School of Science and Technology,Carmen Middle School South,2024-25,0.0,0.0,3.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Carmen High School of Science and Technology,Carmen Middle School South,2024-25,18.18,4.0,22.0,
discipline,Race/Ethnicity,Black,expulsion,count,Carmen High School of Science and Technology,Carmen Middle School South,2024-25,0.0,0.0,22.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Carmen High School of Science and Technology,Carmen Middle School South,2024-25,4.38,7.0,160.0,
discipline,Race/Ethnicity,Hispanic,expulsion,count,Carmen High School of Science and Technology,Carmen Middle School South,2024-25,0.0,0.0,160.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Carmen High School of Science and Technology,Carmen Middle School South,2024-25,,0.0,3.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Carmen High School of Science and Technology,Carmen Middle School South,2024-25,0.0,0.0,3.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Carmen High School of Science and Technology,Carmen Middle School South,2024-25,,0.0,3.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,White,expulsion,count,Carmen High School of Science and Technology,Carmen Middle School South,2024-25,0.0,0.0,3.0,Zero reported
discipline,Race/Ethnicity,Amer Indian,suspension,rate,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2022-23,,0.0,1.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Amer Indian,expulsion,count,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2022-23,0.0,0.0,1.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2022-23,,0.0,2.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2022-23,0.0,0.0,2.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2022-23,,10.0,17.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Black,expulsion,count,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2022-23,0.0,0.0,17.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2022-23,11.27,23.0,204.0,
discipline,Race/Ethnicity,Hispanic,expulsion,count,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2022-23,0.0,0.0,204.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2022-23,,0.0,2.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2022-23,0.0,0.0,2.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2022-23,,0.0,7.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,White,expulsion,count,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2022-23,0.0,0.0,7.0,Zero reported
discipline,Race/Ethnicity,Amer Indian,suspension,rate,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2023-24,,0.0,3.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Amer Indian,expulsion,count,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2023-24,0.0,0.0,3.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2023-24,,0.0,4.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2023-24,0.0,0.0,4.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2023-24,6.67,2.0,30.0,
discipline,Race/Ethnicity,Black,expulsion,count,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2023-24,0.0,0.0,30.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2023-24,6.47,11.0,170.0,
discipline,Race/Ethnicity,Hispanic,expulsion,count,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2023-24,0.0,0.0,170.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2023-24,,0.0,3.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2023-24,0.0,0.0,3.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2023-24,,0.0,7.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,White,expulsion,count,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2023-24,0.0,0.0,7.0,Zero reported
discipline,Race/Ethnicity,Amer Indian,suspension,rate,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2024-25,,0.0,1.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Amer Indian,expulsion,count,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2024-25,0.0,0.0,1.0,Zero reported
discipline,Race/Ethnicity,Asian,suspension,rate,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2024-25,,0.0,3.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Asian,expulsion,count,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2024-25,0.0,0.0,3.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2024-25,8.0,2.0,25.0,
discipline,Race/Ethnicity,Black,expulsion,count,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2024-25,0.0,0.0,25.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2024-25,4.61,7.0,152.0,
discipline,Race/Ethnicity,Hispanic,expulsion,count,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2024-25,0.0,0.0,152.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2024-25,,0.0,2.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2024-25,0.0,0.0,2.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2024-25,,0.0,7.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,White,expulsion,count,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2024-25,0.0,0.0,7.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Carmen Middle School South,Carmen Middle School South,2021-22,,5.0,10.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Black,expulsion,count,Carmen Middle School South,Carmen Middle School South,2021-22,0.0,0.0,10.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Carmen Middle School South,Carmen Middle School South,2021-22,12.03,19.0,158.0,
discipline,Race/Ethnicity,Hispanic,expulsion,count,Carmen Middle School South,Carmen Middle School South,2021-22,0.0,0.0,158.0,Zero reported
discipline,Race/Ethnicity,White,suspension,rate,Carmen Middle School South,Carmen Middle School South,2021-22,,1.0,6.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,White,expulsion,count,Carmen Middle School South,Carmen Middle School South,2021-22,0.0,0.0,6.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Central City Cyberschool of Milwaukee,Central City Cyberschool,2018-19,9.52,38.0,399.0,
discipline,Race/Ethnicity,Black,expulsion,count,Central City Cyberschool of Milwaukee,Central City Cyberschool,2018-19,0.0,0.0,399.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Central City Cyberschool of Milwaukee,Central City Cyberschool,2018-19,,0.0,9.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Hispanic,expulsion,count,Central City Cyberschool of Milwaukee,Central City Cyberschool,2018-19,0.0,0.0,9.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Central City Cyberschool of Milwaukee,Central City Cyberschool,2018-19,,0.0,4.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Central City Cyberschool of Milwaukee,Central City Cyberschool,2018-19,0.0,0.0,4.0,Zero reported
discipline,Race/Ethnicity,Amer Indian,suspension,rate,Central City Cyberschool of Milwaukee,Central City Cyberschool,2019-20,,0.0,1.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Amer Indian,expulsion,count,Central City Cyberschool of Milwaukee,Central City Cyberschool,2019-20,0.0,0.0,1.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Central City Cyberschool of Milwaukee,Central City Cyberschool,2019-20,15.07,69.0,458.0,
discipline,Race/Ethnicity,Black,expulsion,count,Central City Cyberschool of Milwaukee,Central City Cyberschool,2019-20,0.0,0.0,458.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Central City Cyberschool of Milwaukee,Central City Cyberschool,2019-20,,0.0,12.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Hispanic,expulsion,count,Central City Cyberschool of Milwaukee,Central City Cyberschool,2019-20,0.0,0.0,12.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Central City Cyberschool of Milwaukee,Central City Cyberschool,2019-20,,0.0,3.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Central City Cyberschool of Milwaukee,Central City Cyberschool,2019-20,0.0,0.0,3.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Central City Cyberschool of Milwaukee,Central City Cyberschool,2020-21,0.0,0.0,411.0,Zero reported
discipline,Race/Ethnicity,Black,expulsion,count,Central City Cyberschool of Milwaukee,Central City Cyberschool,2020-21,0.0,0.0,411.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Central City Cyberschool of Milwaukee,Central City Cyberschool,2020-21,,0.0,12.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Hispanic,expulsion,count,Central City Cyberschool of Milwaukee,Central City Cyberschool,2020-21,0.0,0.0,12.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Central City Cyberschool of Milwaukee,Central City Cyberschool,2020-21,,0.0,1.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Central City Cyberschool of Milwaukee,Central City Cyberschool,2020-21,0.0,0.0,1.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Central City Cyberschool of Milwaukee,Central City Cyberschool,2021-22,5.31,22.0,414.0,
discipline,Race/Ethnicity,Black,expulsion,count,Central City Cyberschool of Milwaukee,Central City Cyberschool,2021-22,0.0,0.0,414.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Central City Cyberschool of Milwaukee,Central City Cyberschool,2021-22,,0.0,12.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Hispanic,expulsion,count,Central City Cyberschool of Milwaukee,Central City Cyberschool,2021-22,0.0,0.0,12.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Central City Cyberschool of Milwaukee,Central City Cyberschool,2021-22,,0.0,1.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Central City Cyberschool of Milwaukee,Central City Cyberschool,2021-22,0.0,0.0,1.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Central City Cyberschool of Milwaukee,Central City Cyberschool,2022-23,0.26,1.0,378.0,
discipline,Race/Ethnicity,Black,expulsion,count,Central City Cyberschool of Milwaukee,Central City Cyberschool,2022-23,0.0,0.0,378.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Central City Cyberschool of Milwaukee,Central City Cyberschool,2022-23,,0.0,10.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Hispanic,expulsion,count,Central City Cyberschool of Milwaukee,Central City Cyberschool,2022-23,0.0,0.0,10.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Central City Cyberschool of Milwaukee,Central City Cyberschool,2022-23,,0.0,1.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Two or More,expulsion,count,Central City Cyberschool of Milwaukee,Central City Cyberschool,2022-23,0.0,0.0,1.0,Zero reported
discipline,Race/Ethnicity,Black,suspension,rate,Central City Cyberschool of Milwaukee,Central City Cyberschool,2023-24,5.45,20.0,367.0,
discipline,Race/Ethnicity,Black,expulsion,count,Central City Cyberschool of Milwaukee,Central City Cyberschool,2023-24,0.0,0.0,367.0,Zero reported
discipline,Race/Ethnicity,Hispanic,suspension,rate,Central City Cyberschool of Milwaukee,Central City Cyberschool,2023-24,,0.0,8.0,Group under 20 students — rate omitted
discipline,Race/Ethnicity,Hispanic,expulsion,count,Central City Cyberschool of Milwaukee,Central City Cyberschool,2023-24,0.0,0.0,8.0,Zero reported
discipline,Race/Ethnicity,Two or More,suspension,rate,Central City Cyberschool of Milwaukee,Central City Cyberschool,2023-24,,0.0,2.0,Group under 20 students — rate omitted
