metric,dimension,group,subject,unit,district,school,year,value,pct_below,pct_notest,avg_score,gap_reason,tested,population,status_flag
act,Economic Status,Not Econ Disadv,science,pct,Oak Creek-Franklin Joint,Oak Creek High,2023-24,50.8671,15.896,4.3353,21.1,,331.0,346.0,
act,Economic Status,Econ Disadv,science,pct,Oak Creek-Franklin Joint,Oak Creek High,2023-24,27.5132,37.5661,10.582,18.3,,169.0,189.0,
act,Economic Status,Econ Disadv,reading,pct,Wauwatosa,Wauwatosa Virtual Academy,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Economic Status,Not Econ Disadv,reading,pct,Wauwatosa,Wauwatosa Virtual Academy,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Asian,reading,pct,Milwaukee,North Division High,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Economic Status,Econ Disadv,reading,pct,Wauwatosa,West High,2023-24,0.0,0.0,0.0,17.1,,66.0,66.0,
act,Economic Status,Not Econ Disadv,reading,pct,Wauwatosa,West High,2023-24,0.0,0.0,1.1561,21.1,,171.0,173.0,
act,Economic Status,Econ Disadv,reading,pct,West Allis-West Milwaukee,Central High,2023-24,0.0,0.0,9.9237,16.1,,118.0,131.0,
act,Economic Status,Not Econ Disadv,reading,pct,West Allis-West Milwaukee,Central High,2023-24,0.0,0.0,3.5714,17.2,,81.0,84.0,
act,Economic Status,Econ Disadv,reading,pct,West Allis-West Milwaukee,James E Dottke Project-Based Learning High School,2023-24,0.0,0.0,0.0,17.6,,30.0,30.0,
act,Economic Status,Not Econ Disadv,reading,pct,West Allis-West Milwaukee,James E Dottke Project-Based Learning High School,2023-24,0.0,0.0,0.0,16.7,,13.0,13.0,
act,Race/Ethnicity,Black,science,pct,Whitefish Bay,Whitefish Bay High,2023-24,38.4615,30.7692,0.0,18.6,,13.0,13.0,
act,Economic Status,Econ Disadv,reading,pct,West Allis-West Milwaukee,Nathan Hale High,2023-24,0.0,0.0,13.8889,16.2,,124.0,144.0,
act,Economic Status,Not Econ Disadv,reading,pct,West Allis-West Milwaukee,Nathan Hale High,2023-24,0.0,0.0,8.1081,18.8,,136.0,148.0,
act,All Students,All Students,ela,pct,Milwaukee,Groppi High,2023-24,0.0,3.3333,96.6667,13.0,,1.0,30.0,
act,Race/Ethnicity,Hispanic,science,pct,Whitefish Bay,Whitefish Bay High,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Black,reading,pct,Milwaukee,North Division High,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Economic Status,Econ Disadv,reading,pct,Whitefish Bay,Whitefish Bay High,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Economic Status,Econ Disadv,reading,pct,Whitnall,Whitnall High,2023-24,0.0,0.0,12.1212,18.7,,58.0,66.0,
act,Economic Status,Not Econ Disadv,reading,pct,Whitnall,Whitnall High,2023-24,0.0,0.0,6.2016,21.4,,121.0,129.0,
act,All Students,All Students,ela,pct,Milwaukee,Green Tree Preparatory Academy,2023-24,7.8431,66.6667,3.9216,12.3,,49.0,51.0,
act,Economic Status,Econ Disadv,science,pct,Brown Deer,Brown Deer Middle/High,2023-24,19.1176,44.1176,4.4118,17.1,,65.0,68.0,
act,Economic Status,Not Econ Disadv,science,pct,Brown Deer,Brown Deer Middle/High,2023-24,31.25,31.25,0.0,19.6,,64.0,64.0,
act,Race/Ethnicity,Pacific Isle,science,pct,Whitefish Bay,Whitefish Bay High,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Hispanic,reading,pct,Milwaukee,NOVA-Northwest Opportunities Vocational Academy,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Economic Status,Econ Disadv,science,pct,Cudahy,Cudahy High,2023-24,14.2857,58.3333,2.381,16.1,,82.0,84.0,
act,Economic Status,Not Econ Disadv,science,pct,Cudahy,Cudahy High,2023-24,42.6471,30.8824,2.9412,19.9,,66.0,68.0,
act,Race/Ethnicity,Black,reading,pct,Milwaukee,NOVA-Northwest Opportunities Vocational Academy,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Economic Status,Econ Disadv,science,pct,Dr. Howard Fuller Collegiate Academy,Dr Howard Fuller Collegiate Academy,2023-24,0.0,79.5918,2.0408,13.6,,48.0,49.0,
act,Economic Status,Not Econ Disadv,science,pct,Dr. Howard Fuller Collegiate Academy,Dr Howard Fuller Collegiate Academy,2023-24,25.0,37.5,12.5,17.6,,7.0,8.0,
act,Economic Status,Econ Disadv,science,pct,Franklin Public,Franklin High,2023-24,40.0,25.3333,1.3333,19.7,,74.0,75.0,
act,Economic Status,Not Econ Disadv,science,pct,Franklin Public,Franklin High,2023-24,57.0588,16.7647,1.4706,21.7,,335.0,340.0,
act,Economic Status,Not Econ Disadv,reading,pct,Whitefish Bay,Whitefish Bay High,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Economic Status,Econ Disadv,science,pct,Greendale,Greendale High,2023-24,36.0656,37.7049,1.6393,18.3,,60.0,61.0,
act,Race/Ethnicity,Hispanic,reading,pct,Milwaukee,North Division High,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Economic Status,Not Econ Disadv,reading,pct,Wauwatosa,East High,2023-24,0.0,0.0,4.1885,22.9,,183.0,191.0,
act,Economic Status,Econ Disadv,reading,pct,Milwaukee,WHS Information Technology,2023-24,0.0,0.0,36.0,14.3,,32.0,50.0,
act,Economic Status,Not Econ Disadv,reading,pct,Milwaukee,WHS Information Technology,2023-24,0.0,0.0,22.2222,12.6,,7.0,9.0,
act,Race/Ethnicity,White,reading,pct,Milwaukee,Obama School of Career and Technical Education,2023-24,0.0,0.0,66.6667,19.0,,3.0,9.0,
act,Race/Ethnicity,Two or More,reading,pct,Milwaukee,Obama School of Career and Technical Education,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Economic Status,Econ Disadv,reading,pct,Milwaukee Science Education Consortium,Milwaukee Academy of Science,2023-24,0.0,0.0,0.0,15.0,,66.0,66.0,
act,Economic Status,Not Econ Disadv,reading,pct,Milwaukee Science Education Consortium,Milwaukee Academy of Science,2023-24,0.0,0.0,0.0,14.6,,11.0,11.0,
act,Race/Ethnicity,Hispanic,reading,pct,Milwaukee,Obama School of Career and Technical Education,2023-24,0.0,0.0,88.8889,18.3,,3.0,27.0,
act,Race/Ethnicity,Black,reading,pct,Milwaukee,Obama School of Career and Technical Education,2023-24,0.0,0.0,67.4419,13.0,,42.0,129.0,
act,Economic Status,Econ Disadv,reading,pct,Nicolet Union High School,Nicolet High,2023-24,0.0,0.0,20.4082,19.3,,39.0,49.0,
act,Economic Status,Not Econ Disadv,reading,pct,Nicolet Union High School,Nicolet High,2023-24,0.0,0.0,4.7619,23.9,,200.0,210.0,
act,Race/Ethnicity,Asian,reading,pct,Milwaukee,Obama School of Career and Technical Education,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Economic Status,Econ Disadv,reading,pct,Oak Creek-Franklin Joint,Oak Creek High,2023-24,0.0,0.0,10.0529,17.5,,170.0,189.0,
act,Economic Status,Not Econ Disadv,reading,pct,Oak Creek-Franklin Joint,Oak Creek High,2023-24,0.0,0.0,4.3353,20.9,,331.0,346.0,
act,Economic Status,Econ Disadv,reading,pct,Pathways High,Pathways High,2023-24,0.0,0.0,9.0909,17.7,,10.0,11.0,
act,Race/Ethnicity,Two or More,reading,pct,Milwaukee,North Division High,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Economic Status,Not Econ Disadv,reading,pct,Pathways High,Pathways High,2023-24,0.0,0.0,0.0,19.3,,23.0,23.0,
act,Economic Status,Not Econ Disadv,reading,pct,Saint Francis,Saint Francis High,2023-24,0.0,0.0,1.5152,16.6,,65.0,66.0,
act,All Students,All Students,ela,pct,Milwaukee,Harold S Vincent School of Agricultural Science,2023-24,7.8652,44.9438,21.3483,12.7,,70.0,89.0,
act,Economic Status,Econ Disadv,reading,pct,Seeds of Health,Tenor High,2023-24,0.0,0.0,1.087,16.0,,91.0,92.0,
act,Economic Status,Not Econ Disadv,reading,pct,Seeds of Health,Tenor High,2023-24,0.0,0.0,0.0,16.2,,32.0,32.0,
act,Economic Status,Econ Disadv,reading,pct,Seeds of Health,Veritas High,2023-24,0.0,0.0,0.0,16.2,,54.0,54.0,
act,Economic Status,Not Econ Disadv,reading,pct,Seeds of Health,Veritas High,2023-24,0.0,0.0,0.0,15.2,,11.0,11.0,
act,Economic Status,Econ Disadv,reading,pct,Shorewood,Shorewood High,2023-24,0.0,0.0,0.0,19.5,,31.0,31.0,
act,Economic Status,Not Econ Disadv,reading,pct,Shorewood,Shorewood High,2023-24,0.0,0.0,1.626,23.5,,121.0,123.0,
act,Economic Status,Econ Disadv,reading,pct,South Milwaukee,South Milwaukee High,2023-24,0.0,0.0,6.3063,15.6,,104.0,111.0,
act,Economic Status,Not Econ Disadv,reading,pct,South Milwaukee,South Milwaukee High,2023-24,0.0,0.0,5.2174,17.4,,109.0,115.0,
act,All Students,All Students,ela,pct,Milwaukee,Hamilton High,2023-24,7.7551,33.8776,28.9796,13.6,,174.0,245.0,
act,Race/Ethnicity,Asian,science,pct,Whitefish Bay,Whitefish Bay High,2023-24,75.0,6.25,0.0,25.8,,16.0,16.0,
act,All Students,All Students,ela,pct,Milwaukee,HAPA-Hmong American Peace Academy K3-12,2023-24,51.6667,14.1667,0.0,18.9,,120.0,120.0,
act,Economic Status,Econ Disadv,reading,pct,Wauwatosa,East High,2023-24,0.0,0.0,5.2632,19.0,,54.0,57.0,
act,Economic Status,Econ Disadv,reading,pct,Saint Francis,Saint Francis High,2023-24,0.0,0.0,0.0,17.1,,73.0,73.0,
act,Economic Status,Not Econ Disadv,science,pct,Greendale,Greendale High,2023-24,61.6883,18.1818,1.9481,21.2,,151.0,154.0,
act,Economic Status,Econ Disadv,science,pct,Greenfield,Greenfield High,2023-24,28.0,36.0,4.0,17.9,,120.0,125.0,
act,Economic Status,Not Econ Disadv,science,pct,Greenfield,Greenfield High,2023-24,54.6763,17.9856,0.7194,21.0,,138.0,139.0,
act,Economic Status,Not Econ Disadv,science,pct,Milwaukee,Milwaukee High School of the Arts,2023-24,20.0,55.0,2.5,17.0,,39.0,40.0,
act,Economic Status,Econ Disadv,science,pct,Milwaukee,Milwaukee School of Languages,2023-24,14.8649,43.2432,2.7027,17.5,,72.0,74.0,
act,Economic Status,Not Econ Disadv,science,pct,Milwaukee,Milwaukee School of Languages,2023-24,41.0256,33.3333,0.0,18.9,,39.0,39.0,
act,Economic Status,Econ Disadv,science,pct,Milwaukee,Obama School of Career and Technical Education,2023-24,1.3245,21.8543,71.5232,14.6,,43.0,151.0,
act,Economic Status,Not Econ Disadv,science,pct,Milwaukee,Obama School of Career and Technical Education,2023-24,0.0,22.7273,63.6364,15.0,,8.0,22.0,
act,Economic Status,Econ Disadv,science,pct,Milwaukee,Pulaski High,2023-24,2.6316,61.1842,18.4211,14.7,,124.0,152.0,
act,Race/Ethnicity,White,science,pct,Whitefish Bay,Whitefish Bay High,2023-24,85.0299,1.7964,4.1916,25.9,,160.0,167.0,
act,Economic Status,Not Econ Disadv,science,pct,Milwaukee,Pulaski High,2023-24,0.0,57.6923,15.3846,14.6,,22.0,26.0,
act,Economic Status,Econ Disadv,science,pct,Milwaukee,Reagan College Preparatory High,2023-24,47.027,19.4595,0.5405,20.3,,184.0,185.0,
act,All Students,All Students,ela,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,2023-24,1.4493,66.6667,4.3478,11.7,,66.0,69.0,
act,Economic Status,Not Econ Disadv,science,pct,Milwaukee,Reagan College Preparatory High,2023-24,67.8788,7.8788,1.8182,23.3,,162.0,165.0,
act,All Students,All Students,ela,pct,Milwaukee,Carmen High School of Science and Technology Southeast Campus,2023-24,15.942,36.2319,2.1739,14.6,,135.0,138.0,
act,Economic Status,Econ Disadv,science,pct,Milwaukee,Riverside High,2023-24,7.3446,55.3672,6.2147,15.7,,166.0,177.0,
act,Economic Status,Not Econ Disadv,science,pct,Milwaukee,Riverside High,2023-24,24.0,48.0,8.0,16.8,,23.0,25.0,
act,Economic Status,Econ Disadv,science,pct,Milwaukee,Milwaukee High School of the Arts,2023-24,10.1351,64.1892,1.3514,15.6,,146.0,148.0,
act,All Students,All Students,ela,pct,Milwaukee,Carmen High School of Science and Technology South Campus,2023-24,28.0899,24.7191,0.0,16.4,,89.0,89.0,
act,Economic Status,Not Econ Disadv,science,pct,Milwaukee,South Division High,2023-24,0.0,80.0,13.3333,13.3,,13.0,15.0,
act,All Students,All Students,ela,pct,Milwaukee,Bradley Technology High,2023-24,7.8947,56.3158,20.0,12.0,,152.0,190.0,
act,Economic Status,Econ Disadv,science,pct,Milwaukee,WHS Information Technology,2023-24,2.0,46.0,36.0,14.9,,32.0,50.0,
act,Economic Status,Not Econ Disadv,science,pct,Milwaukee,WHS Information Technology,2023-24,0.0,77.7778,22.2222,14.0,,7.0,9.0,
act,All Students,All Students,ela,pct,Milwaukee,Bay View High,2023-24,8.125,61.25,5.0,12.5,,152.0,160.0,
act,Race/Ethnicity,White,reading,pct,Milwaukee,Milwaukee High School of the Arts,2023-24,0.0,0.0,4.5455,19.9,,21.0,22.0,
act,Economic Status,Econ Disadv,science,pct,Milwaukee Science Education Consortium,Milwaukee Academy of Science,2023-24,10.6061,53.0303,0.0,16.3,,66.0,66.0,
act,Economic Status,Not Econ Disadv,science,pct,Milwaukee Science Education Consortium,Milwaukee Academy of Science,2023-24,0.0,63.6364,0.0,15.1,,11.0,11.0,
act,Race/Ethnicity,Two or More,reading,pct,Milwaukee,Milwaukee High School of the Arts,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Hispanic,reading,pct,Milwaukee,Milwaukee High School of the Arts,2023-24,0.0,0.0,0.0,17.0,,40.0,40.0,
act,Economic Status,Econ Disadv,science,pct,Nicolet Union High School,Nicolet High,2023-24,32.6531,18.3673,20.4082,19.7,,39.0,49.0,
act,Economic Status,Not Econ Disadv,science,pct,Nicolet Union High School,Nicolet High,2023-24,70.0,13.3333,4.7619,23.4,,200.0,210.0,
act,Race/Ethnicity,Black,reading,pct,Milwaukee,Milwaukee High School of the Arts,2023-24,0.0,0.0,0.0,14.8,,89.0,89.0,
act,Race/Ethnicity,Asian,reading,pct,Milwaukee,Milwaukee High School of the Arts,2023-24,0.0,0.0,0.0,13.7,,30.0,30.0,
act,Economic Status,Econ Disadv,science,pct,Milwaukee,South Division High,2023-24,0.7812,59.375,25.0,14.1,,96.0,128.0,
act,Economic Status,Not Econ Disadv,science,pct,Milwaukee,Milwaukee Excellence Charter School,2023-24,9.0909,72.7273,0.0,13.8,,11.0,11.0,
act,Economic Status,Econ Disadv,science,pct,Milwaukee,Milwaukee Excellence Charter School,2023-24,4.3478,69.5652,17.3913,13.0,,19.0,23.0,
act,Economic Status,Not Econ Disadv,science,pct,Milwaukee,Marshall High,2023-24,0.0,31.25,50.0,14.5,,8.0,16.0,
act,Economic Status,Econ Disadv,science,pct,Milwaukee,Audubon Technology and Communication High,2023-24,4.2254,66.1972,1.4085,15.5,,70.0,71.0,
act,Economic Status,Not Econ Disadv,science,pct,Milwaukee,Audubon Technology and Communication High,2023-24,28.5714,57.1429,0.0,17.0,,7.0,7.0,
act,All Students,All Students,ela,pct,Milwaukee,Grandview High,2023-24,4.7619,53.9683,12.6984,12.5,,55.0,63.0,
act,Economic Status,Econ Disadv,science,pct,Milwaukee,Bay View High,2023-24,4.5802,62.5954,6.1069,14.9,,123.0,131.0,
act,Economic Status,Not Econ Disadv,science,pct,Milwaukee,Bay View High,2023-24,6.8966,58.6207,0.0,15.9,,29.0,29.0,
act,Race/Ethnicity,Two or More,science,pct,Whitefish Bay,Whitefish Bay High,2023-24,46.1538,15.3846,23.0769,24.1,,10.0,13.0,
act,All Students,All Students,ela,pct,Milwaukee,Golda Meir School,2023-24,51.0067,18.7919,2.6846,19.1,,145.0,149.0,
act,Economic Status,Econ Disadv,science,pct,Milwaukee,Bradley Technology High,2023-24,7.0588,55.8824,21.7647,15.3,,133.0,170.0,
act,Economic Status,Not Econ Disadv,science,pct,Milwaukee,Bradley Technology High,2023-24,0.0,75.0,10.0,14.7,,18.0,20.0,
act,Economic Status,Econ Disadv,science,pct,Milwaukee,Carmen High School of Science and Technology South Campus,2023-24,27.2727,41.5584,0.0,17.2,,77.0,77.0,
act,Economic Status,Not Econ Disadv,science,pct,Milwaukee,Carmen High School of Science and Technology South Campus,2023-24,25.0,50.0,0.0,15.7,,12.0,12.0,
act,Economic Status,Econ Disadv,science,pct,Milwaukee,Golda Meir School,2023-24,26.8293,34.1463,2.439,18.3,,80.0,82.0,
act,Economic Status,Not Econ Disadv,science,pct,Milwaukee,Golda Meir School,2023-24,64.1791,11.9403,2.9851,22.4,,65.0,67.0,
act,Race/Ethnicity,White,reading,pct,Milwaukee,Milwaukee School of Languages,2023-24,0.0,0.0,0.0,23.0,,25.0,25.0,
act,Race/Ethnicity,Two or More,reading,pct,Milwaukee,Milwaukee School of Languages,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Race/Ethnicity,Hispanic,reading,pct,Milwaukee,Milwaukee School of Languages,2023-24,0.0,0.0,3.5714,17.3,,27.0,28.0,
act,Race/Ethnicity,Black,reading,pct,Milwaukee,Milwaukee School of Languages,2023-24,0.0,0.0,2.0408,15.7,,48.0,49.0,
act,Economic Status,Econ Disadv,science,pct,Milwaukee,Marshall High,2023-24,0.6623,43.7086,43.0464,14.4,,86.0,151.0,
act,Economic Status,Not Econ Disadv,science,pct,Milwaukee,MacDowell Montessori School K3-12,2023-24,37.5,62.5,0.0,18.0,,8.0,8.0,
act,Economic Status,Econ Disadv,science,pct,Milwaukee,MacDowell Montessori School K3-12,2023-24,10.7143,53.5714,0.0,16.6,,28.0,28.0,
act,Economic Status,Not Econ Disadv,science,pct,Milwaukee,King International,2023-24,41.8919,27.027,6.7568,20.2,,69.0,74.0,
act,Economic Status,Econ Disadv,science,pct,Milwaukee,King International,2023-24,22.7488,39.3365,10.9005,17.9,,188.0,211.0,
act,Economic Status,Not Econ Disadv,science,pct,Milwaukee,James Madison Academic Campus,2023-24,10.0,70.0,20.0,15.0,,8.0,10.0,
act,Economic Status,Not Econ Disadv,ela,pct,Milwaukee,Bradley Technology High,2023-24,10.0,70.0,10.0,11.9,,18.0,20.0,
act,Economic Status,Econ Disadv,science,pct,Milwaukee,James Madison Academic Campus,2023-24,0.0,60.0,32.3077,13.5,,44.0,65.0,
act,Economic Status,Econ Disadv,science,pct,Milwaukee,Hamilton High,2023-24,5.0251,45.7286,30.6533,15.2,,138.0,199.0,
act,Race/Ethnicity,Asian,reading,pct,Milwaukee,Milwaukee School of Languages,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,Economic Status,Not Econ Disadv,science,pct,Milwaukee,HAPA-Hmong American Peace Academy K3-12,2023-24,36.3636,22.7273,0.0,19.6,,22.0,22.0,
act,Economic Status,Econ Disadv,science,pct,Milwaukee,HAPA-Hmong American Peace Academy K3-12,2023-24,43.8776,29.5918,0.0,19.2,,98.0,98.0,
act,Economic Status,Not Econ Disadv,science,pct,Milwaukee,Green Tree Preparatory Academy,2023-24,14.2857,57.1429,0.0,17.1,,7.0,7.0,
act,Economic Status,Econ Disadv,science,pct,Milwaukee,Green Tree Preparatory Academy,2023-24,6.8182,65.9091,4.5455,15.3,,42.0,44.0,
act,Economic Status,Not Econ Disadv,science,pct,Milwaukee,Hamilton High,2023-24,2.1739,52.1739,21.7391,15.9,,36.0,46.0,
act,Economic Status,Econ Disadv,ela,pct,Milwaukee,Bradley Technology High,2023-24,7.6471,54.7059,21.1765,12.0,,134.0,170.0,
act,Economic Status,Not Econ Disadv,ela,pct,Oak Creek-Franklin Joint,Oak Creek High,2023-24,53.1792,13.2948,4.3353,19.1,,331.0,346.0,
act,Economic Status,Econ Disadv,ela,pct,Milwaukee,Bay View High,2023-24,8.3969,63.3588,6.1069,12.2,,123.0,131.0,
act,All Students,All Students,ela,pct,Wauwatosa,West High,2023-24,54.3933,18.8285,0.8368,19.0,,237.0,239.0,
act,EL Status,Eng Prof,reading,pct,Franklin Public,Franklin High,2023-24,0.0,0.0,1.4925,21.7,,396.0,402.0,
act,EL Status,EL,reading,pct,Greendale,Greendale High,2023-24,0.0,0.0,0.0,14.5,,10.0,10.0,
act,EL Status,Eng Prof,reading,pct,Greendale,Greendale High,2023-24,0.0,0.0,1.9512,19.1,,201.0,205.0,
act,EL Status,EL,reading,pct,Greenfield,Greenfield High,2023-24,0.0,0.0,0.0,12.9,,18.0,18.0,
act,EL Status,Eng Prof,reading,pct,Greenfield,Greenfield High,2023-24,0.0,0.0,2.439,19.7,,240.0,246.0,
act,EL Status,Eng Prof,reading,pct,Milwaukee,ASSATA High,2023-24,0.0,0.0,31.5789,14.2,,13.0,19.0,
act,All Students,All Students,ela,pct,Wauwatosa,Wauwatosa Virtual Academy,2023-24,20.0,40.0,20.0,15.4,,20.0,25.0,
act,EL Status,Eng Prof,reading,pct,Milwaukee,Alliance School of Milwaukee,2023-24,0.0,0.0,30.4348,16.7,,16.0,23.0,
act,EL Status,EL,reading,pct,Milwaukee,Audubon Technology and Communication High,2023-24,0.0,0.0,0.0,12.6,,14.0,14.0,
act,All Students,[Data Suppressed],ela,pct,Wauwatosa,Vel R Phillips School,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,EL Status,Eng Prof,reading,pct,Milwaukee,Audubon Technology and Communication High,2023-24,0.0,0.0,1.5625,14.4,,63.0,64.0,
act,All Students,All Students,ela,pct,Wauwatosa,East High,2023-24,59.6774,10.0806,4.4355,20.2,,237.0,248.0,
act,EL Status,EL,reading,pct,Milwaukee,Bay View High,2023-24,0.0,0.0,10.5263,12.3,,17.0,19.0,
act,EL Status,Eng Prof,reading,pct,Milwaukee,Bay View High,2023-24,0.0,0.0,4.2553,14.4,,135.0,141.0,
act,All Students,All Students,ela,pct,Trans Center for Youth,Escuela Verde,2023-24,23.5294,58.8235,0.0,14.2,,17.0,17.0,
act,Race/Ethnicity,White,reading,pct,Seeds of Health,Tenor High,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
act,EL Status,EL,reading,pct,Milwaukee,Bradley Technology High,2023-24,0.0,0.0,10.0,13.4,,18.0,20.0,
act,EL Status,Eng Prof,reading,pct,Milwaukee,Bradley Technology High,2023-24,0.0,0.0,21.1765,13.9,,134.0,170.0,
act,Race/Ethnicity,Pacific Isle,reading,pct,Seeds of Health,Tenor High,2023-24,,,,,fully_suppressed,,,Suppressed by DPI (whole group redacted) — not zero
