metric,district,school,group,year,value,yoy_change,pct_change,status_flag
chronic_absenteeism,Milwaukee,Hawley Environmental School,Hawley Environmental School — All Students,2024-25,36.3,-23.6,-39.4,
chronic_absenteeism,Milwaukee,Hawthorne Elementary,Hawthorne Elementary — All Students,2018-19,36.0,,,
chronic_absenteeism,Milwaukee,Hawthorne Elementary,Hawthorne Elementary — All Students,2019-20,37.9,1.9,5.3,
chronic_absenteeism,Milwaukee,Hawthorne Elementary,Hawthorne Elementary — All Students,2020-21,47.8,9.9,26.1,
chronic_absenteeism,Milwaukee,Hawthorne Elementary,Hawthorne Elementary — All Students,2021-22,58.4,10.6,22.2,
chronic_absenteeism,Milwaukee,Hawthorne Elementary,Hawthorne Elementary — All Students,2022-23,57.0,-1.4,-2.4,
chronic_absenteeism,Milwaukee,Hawthorne Elementary,Hawthorne Elementary — All Students,2023-24,53.8,-3.2,-5.6,
chronic_absenteeism,Milwaukee,Hawthorne Elementary,Hawthorne Elementary — All Students,2024-25,42.5,-11.3,-21.0,
chronic_absenteeism,Milwaukee,Hayes Bilingual School,Hayes Bilingual School — All Students,2018-19,20.6,,,
chronic_absenteeism,Milwaukee,Hayes Bilingual School,Hayes Bilingual School — All Students,2019-20,16.4,-4.2,-20.4,
chronic_absenteeism,Milwaukee,Hayes Bilingual School,Hayes Bilingual School — All Students,2020-21,23.4,7.0,42.7,
chronic_absenteeism,Milwaukee,Hayes Bilingual School,Hayes Bilingual School — All Students,2021-22,44.1,20.7,88.5,
chronic_absenteeism,Milwaukee,Hayes Bilingual School,Hayes Bilingual School — All Students,2022-23,34.7,-9.4,-21.3,
chronic_absenteeism,Milwaukee,Hayes Bilingual School,Hayes Bilingual School — All Students,2023-24,30.7,-4.0,-11.5,
chronic_absenteeism,Milwaukee,Hayes Bilingual School,Hayes Bilingual School — All Students,2024-25,33.9,3.2,10.4,
chronic_absenteeism,Milwaukee,Hi-Mount Elementary,Hi-Mount Elementary — All Students,2018-19,50.8,,,
chronic_absenteeism,Milwaukee,Hi-Mount Elementary,Hi-Mount Elementary — All Students,2019-20,47.9,-2.9,-5.7,
chronic_absenteeism,Milwaukee,Hi-Mount Elementary,Hi-Mount Elementary — All Students,2020-21,55.6,7.7,16.1,
chronic_absenteeism,Milwaukee,Hi-Mount Elementary,Hi-Mount Elementary — All Students,2021-22,70.9,15.3,27.5,
chronic_absenteeism,Milwaukee,Hi-Mount Elementary,Hi-Mount Elementary — All Students,2022-23,68.2,-2.7,-3.8,
chronic_absenteeism,Milwaukee,Hi-Mount Elementary,Hi-Mount Elementary — All Students,2023-24,60.4,-7.8,-11.4,
chronic_absenteeism,Milwaukee,Hi-Mount Elementary,Hi-Mount Elementary — All Students,2024-25,66.9,6.5,10.8,
chronic_absenteeism,Milwaukee,Highland Community School,Highland Community School — All Students,2018-19,9.1,,,
chronic_absenteeism,Milwaukee,Highland Community School,Highland Community School — All Students,2019-20,6.5,-2.6,-28.6,
chronic_absenteeism,Milwaukee,Highland Community School,Highland Community School — All Students,2020-21,9.6,3.1,47.7,
chronic_absenteeism,Milwaukee,Highland Community School,Highland Community School — All Students,2021-22,16.9,7.3,76.0,
chronic_absenteeism,Milwaukee,Highland Community School,Highland Community School — All Students,2022-23,15.3,-1.6,-9.5,
chronic_absenteeism,Milwaukee,Highland Community School,Highland Community School — All Students,2023-24,13.0,-2.3,-15.0,
chronic_absenteeism,Milwaukee,Highland Community School,Highland Community School — All Students,2024-25,15.0,2.0,15.4,
chronic_absenteeism,Milwaukee,Holmes Elementary,Holmes Elementary — All Students,2018-19,54.8,,,
chronic_absenteeism,Milwaukee,Holmes Elementary,Holmes Elementary — All Students,2019-20,37.3,-17.5,-31.9,
chronic_absenteeism,Milwaukee,Holmes Elementary,Holmes Elementary — All Students,2020-21,40.1,2.8,7.5,
chronic_absenteeism,Milwaukee,Holmes Elementary,Holmes Elementary — All Students,2021-22,77.8,37.7,94.0,
chronic_absenteeism,Milwaukee,Holmes Elementary,Holmes Elementary — All Students,2022-23,69.7,-8.1,-10.4,
chronic_absenteeism,Milwaukee,Holmes Elementary,Holmes Elementary — All Students,2023-24,68.6,-1.1,-1.6,
chronic_absenteeism,Milwaukee,Holmes Elementary,Holmes Elementary — All Students,2024-25,56.3,-12.3,-17.9,
chronic_absenteeism,Milwaukee,Honey Creek Elementary,Honey Creek Elementary — All Students,2018-19,11.5,,,
chronic_absenteeism,Milwaukee,Honey Creek Elementary,Honey Creek Elementary — All Students,2019-20,12.7,1.2,10.4,
chronic_absenteeism,Milwaukee,Honey Creek Elementary,Honey Creek Elementary — All Students,2020-21,16.7,4.0,31.5,
chronic_absenteeism,Milwaukee,Honey Creek Elementary,Honey Creek Elementary — All Students,2021-22,28.9,12.2,73.1,
chronic_absenteeism,Milwaukee,Honey Creek Elementary,Honey Creek Elementary — All Students,2022-23,22.0,-6.9,-23.9,
chronic_absenteeism,Milwaukee,Honey Creek Elementary,Honey Creek Elementary — All Students,2023-24,17.9,-4.1,-18.6,
chronic_absenteeism,Milwaukee,Honey Creek Elementary,Honey Creek Elementary — All Students,2024-25,23.0,5.1,28.5,
chronic_absenteeism,Milwaukee,Hopkins Lloyd Community School,Hopkins Lloyd Community School — All Students,2018-19,65.7,,,
chronic_absenteeism,Milwaukee,Hopkins Lloyd Community School,Hopkins Lloyd Community School — All Students,2019-20,57.8,-7.9,-12.0,
chronic_absenteeism,Milwaukee,Hopkins Lloyd Community School,Hopkins Lloyd Community School — All Students,2020-21,73.7,15.9,27.5,
chronic_absenteeism,Milwaukee,Hopkins Lloyd Community School,Hopkins Lloyd Community School — All Students,2021-22,87.7,14.0,19.0,
chronic_absenteeism,Milwaukee,Hopkins Lloyd Community School,Hopkins Lloyd Community School — All Students,2022-23,77.8,-9.9,-11.3,
chronic_absenteeism,Milwaukee,Hopkins Lloyd Community School,Hopkins Lloyd Community School — All Students,2023-24,69.3,-8.5,-10.9,
chronic_absenteeism,Milwaukee,Hopkins Lloyd Community School,Hopkins Lloyd Community School — All Students,2024-25,67.6,-1.7,-2.5,
chronic_absenteeism,Milwaukee,Humboldt Park Elementary,Humboldt Park Elementary — All Students,2018-19,19.6,,,
chronic_absenteeism,Milwaukee,Humboldt Park Elementary,Humboldt Park Elementary — All Students,2019-20,15.4,-4.2,-21.4,
chronic_absenteeism,Milwaukee,Humboldt Park Elementary,Humboldt Park Elementary — All Students,2020-21,20.2,4.8,31.2,
chronic_absenteeism,Milwaukee,Humboldt Park Elementary,Humboldt Park Elementary — All Students,2021-22,41.4,21.2,105.0,
chronic_absenteeism,Milwaukee,Humboldt Park Elementary,Humboldt Park Elementary — All Students,2022-23,33.6,-7.8,-18.8,
chronic_absenteeism,Milwaukee,Humboldt Park Elementary,Humboldt Park Elementary — All Students,2023-24,37.0,3.4,10.1,
chronic_absenteeism,Milwaukee,Humboldt Park Elementary,Humboldt Park Elementary — All Students,2024-25,32.6,-4.4,-11.9,
chronic_absenteeism,Milwaukee,IDEAL Individualized Developmental Educational Approaches to Learning,IDEAL Individualized Developmental Educational Approaches to Learning — All Students,2018-19,26.1,,,
chronic_absenteeism,Milwaukee,IDEAL Individualized Developmental Educational Approaches to Learning,IDEAL Individualized Developmental Educational Approaches to Learning — All Students,2019-20,18.2,-7.9,-30.3,
chronic_absenteeism,Milwaukee,IDEAL Individualized Developmental Educational Approaches to Learning,IDEAL Individualized Developmental Educational Approaches to Learning — All Students,2020-21,16.3,-1.9,-10.4,
chronic_absenteeism,Milwaukee,IDEAL Individualized Developmental Educational Approaches to Learning,IDEAL Individualized Developmental Educational Approaches to Learning — All Students,2021-22,36.5,20.2,123.9,
chronic_absenteeism,Milwaukee,IDEAL Individualized Developmental Educational Approaches to Learning,IDEAL Individualized Developmental Educational Approaches to Learning — All Students,2022-23,38.7,2.2,6.0,
chronic_absenteeism,Milwaukee,IDEAL Individualized Developmental Educational Approaches to Learning,IDEAL Individualized Developmental Educational Approaches to Learning — All Students,2023-24,33.2,-5.5,-14.2,
chronic_absenteeism,Milwaukee,IDEAL Individualized Developmental Educational Approaches to Learning,IDEAL Individualized Developmental Educational Approaches to Learning — All Students,2024-25,26.4,-6.8,-20.5,
chronic_absenteeism,Milwaukee,Jackson Elementary,Jackson Elementary — All Students,2018-19,50.0,,,
chronic_absenteeism,Milwaukee,Jackson Elementary,Jackson Elementary — All Students,2019-20,47.7,-2.3,-4.6,
chronic_absenteeism,Milwaukee,Jackson Elementary,Jackson Elementary — All Students,2020-21,58.7,11.0,23.1,
chronic_absenteeism,Milwaukee,Jackson Elementary,Jackson Elementary — All Students,2021-22,82.3,23.6,40.2,
chronic_absenteeism,Milwaukee,Jackson Elementary,Jackson Elementary — All Students,2022-23,69.3,-13.0,-15.8,
chronic_absenteeism,Milwaukee,Jackson Elementary,Jackson Elementary — All Students,2023-24,53.0,-16.3,-23.5,
chronic_absenteeism,Milwaukee,Jackson Elementary,Jackson Elementary — All Students,2024-25,63.7,10.7,20.2,
chronic_absenteeism,Milwaukee,James Madison Academic Campus,James Madison Academic Campus — All Students,2018-19,78.3,,,
chronic_absenteeism,Milwaukee,James Madison Academic Campus,James Madison Academic Campus — All Students,2019-20,77.7,-0.6,-0.8,
chronic_absenteeism,Milwaukee,James Madison Academic Campus,James Madison Academic Campus — All Students,2020-21,75.3,-2.4,-3.1,
chronic_absenteeism,Milwaukee,James Madison Academic Campus,James Madison Academic Campus — All Students,2021-22,92.3,17.0,22.6,
chronic_absenteeism,Milwaukee,James Madison Academic Campus,James Madison Academic Campus — All Students,2022-23,90.2,-2.1,-2.3,
chronic_absenteeism,Milwaukee,James Madison Academic Campus,James Madison Academic Campus — All Students,2023-24,89.6,-0.6,-0.7,
chronic_absenteeism,Milwaukee,James Madison Academic Campus,James Madison Academic Campus — All Students,2024-25,88.0,-1.6,-1.8,
chronic_absenteeism,Milwaukee,Kagel Elementary,Kagel Elementary — All Students,2018-19,29.4,,,
chronic_absenteeism,Milwaukee,Kagel Elementary,Kagel Elementary — All Students,2019-20,22.8,-6.6,-22.4,
chronic_absenteeism,Milwaukee,Kagel Elementary,Kagel Elementary — All Students,2020-21,22.5,-0.3,-1.3,
chronic_absenteeism,Milwaukee,Kagel Elementary,Kagel Elementary — All Students,2021-22,43.4,20.9,92.9,
chronic_absenteeism,Milwaukee,Kagel Elementary,Kagel Elementary — All Students,2022-23,40.4,-3.0,-6.9,
chronic_absenteeism,Milwaukee,Kagel Elementary,Kagel Elementary — All Students,2023-24,39.4,-1.0,-2.5,
chronic_absenteeism,Milwaukee,Kagel Elementary,Kagel Elementary — All Students,2024-25,34.6,-4.8,-12.2,
chronic_absenteeism,Milwaukee,Keefe Avenue Elementary,Keefe Avenue Elementary — All Students,2018-19,58.4,,,
chronic_absenteeism,Milwaukee,Keefe Avenue Elementary,Keefe Avenue Elementary — All Students,2019-20,45.3,-13.1,-22.4,
chronic_absenteeism,Milwaukee,Keefe Avenue Elementary,Keefe Avenue Elementary — All Students,2020-21,63.9,18.6,41.1,
chronic_absenteeism,Milwaukee,Keefe Avenue Elementary,Keefe Avenue Elementary — All Students,2021-22,77.8,13.9,21.8,
chronic_absenteeism,Milwaukee,Keefe Avenue Elementary,Keefe Avenue Elementary — All Students,2022-23,75.0,-2.8,-3.6,
chronic_absenteeism,Milwaukee,Keefe Avenue Elementary,Keefe Avenue Elementary — All Students,2023-24,52.9,-22.1,-29.5,
chronic_absenteeism,Milwaukee,Keefe Avenue Elementary,Keefe Avenue Elementary — All Students,2024-25,53.8,0.9,1.7,
chronic_absenteeism,Milwaukee,Kilbourn Elementary,Kilbourn Elementary — All Students,2018-19,39.9,,,
chronic_absenteeism,Milwaukee,Kilbourn Elementary,Kilbourn Elementary — All Students,2019-20,18.4,-21.5,-53.9,
chronic_absenteeism,Milwaukee,Kilbourn Elementary,Kilbourn Elementary — All Students,2020-21,32.6,14.2,77.2,
chronic_absenteeism,Milwaukee,Kilbourn Elementary,Kilbourn Elementary — All Students,2021-22,73.8,41.2,126.4,
chronic_absenteeism,Milwaukee,Kilbourn Elementary,Kilbourn Elementary — All Students,2022-23,57.3,-16.5,-22.4,
chronic_absenteeism,Milwaukee,Kilbourn Elementary,Kilbourn Elementary — All Students,2023-24,64.8,7.5,13.1,
chronic_absenteeism,Milwaukee,Kilbourn Elementary,Kilbourn Elementary — All Students,2024-25,62.9,-1.9,-2.9,
chronic_absenteeism,Milwaukee,King International,King International — All Students,2018-19,24.6,,,
chronic_absenteeism,Milwaukee,King International,King International — All Students,2019-20,23.1,-1.5,-6.1,
chronic_absenteeism,Milwaukee,King International,King International — All Students,2020-21,15.9,-7.2,-31.2,
chronic_absenteeism,Milwaukee,King International,King International — All Students,2021-22,35.5,19.6,123.3,
chronic_absenteeism,Milwaukee,King International,King International — All Students,2022-23,32.6,-2.9,-8.2,
chronic_absenteeism,Milwaukee,King International,King International — All Students,2023-24,33.9,1.3,4.0,
chronic_absenteeism,Milwaukee,King International,King International — All Students,2024-25,38.2,4.3,12.7,
chronic_absenteeism,Milwaukee,King International Baccalaureate Middle,King International Baccalaureate Middle — All Students,2018-19,52.4,,,
chronic_absenteeism,Milwaukee,King International Baccalaureate Middle,King International Baccalaureate Middle — All Students,2019-20,38.8,-13.6,-26.0,
chronic_absenteeism,Milwaukee,King International Baccalaureate Middle,King International Baccalaureate Middle — All Students,2020-21,50.2,11.4,29.4,
chronic_absenteeism,Milwaukee,King International Baccalaureate Middle,King International Baccalaureate Middle — All Students,2021-22,75.7,25.5,50.8,
chronic_absenteeism,Milwaukee,King International Baccalaureate Middle,King International Baccalaureate Middle — All Students,2022-23,75.3,-0.4,-0.5,
chronic_absenteeism,Milwaukee,King International Baccalaureate Middle,King International Baccalaureate Middle — All Students,2023-24,75.7,0.4,0.5,
chronic_absenteeism,Milwaukee,King International Baccalaureate Middle,King International Baccalaureate Middle — All Students,2024-25,70.5,-5.2,-6.9,
chronic_absenteeism,Milwaukee,King Jr Elementary,King Jr Elementary — All Students,2018-19,39.7,,,
chronic_absenteeism,Milwaukee,King Jr Elementary,King Jr Elementary — All Students,2019-20,52.8,13.1,33.0,
chronic_absenteeism,Milwaukee,King Jr Elementary,King Jr Elementary — All Students,2020-21,56.5,3.7,7.0,
chronic_absenteeism,Milwaukee,King Jr Elementary,King Jr Elementary — All Students,2021-22,78.6,22.1,39.1,
chronic_absenteeism,Milwaukee,King Jr Elementary,King Jr Elementary — All Students,2022-23,65.5,-13.1,-16.7,
chronic_absenteeism,Milwaukee,King Jr Elementary,King Jr Elementary — All Students,2023-24,60.4,-5.1,-7.8,
chronic_absenteeism,Milwaukee,King Jr Elementary,King Jr Elementary — All Students,2024-25,68.2,7.8,12.9,
chronic_absenteeism,Milwaukee,Kluge Elementary,Kluge Elementary — All Students,2018-19,46.9,,,
chronic_absenteeism,Milwaukee,Kluge Elementary,Kluge Elementary — All Students,2019-20,40.8,-6.1,-13.0,
chronic_absenteeism,Milwaukee,Kluge Elementary,Kluge Elementary — All Students,2020-21,59.3,18.5,45.3,
chronic_absenteeism,Milwaukee,Kluge Elementary,Kluge Elementary — All Students,2021-22,64.2,4.9,8.3,
chronic_absenteeism,Milwaukee,Kluge Elementary,Kluge Elementary — All Students,2022-23,62.7,-1.5,-2.3,
chronic_absenteeism,Milwaukee,Kluge Elementary,Kluge Elementary — All Students,2023-24,53.1,-9.6,-15.3,
chronic_absenteeism,Milwaukee,Kluge Elementary,Kluge Elementary — All Students,2024-25,49.6,-3.5,-6.6,
chronic_absenteeism,Milwaukee,La Causa Charter School,La Causa Charter School — All Students,2018-19,24.2,,,
chronic_absenteeism,Milwaukee,La Causa Charter School,La Causa Charter School — All Students,2019-20,22.0,-2.2,-9.1,
chronic_absenteeism,Milwaukee,La Causa Charter School,La Causa Charter School — All Students,2020-21,24.7,2.7,12.3,
chronic_absenteeism,Milwaukee,La Causa Charter School,La Causa Charter School — All Students,2021-22,62.6,37.9,153.4,
chronic_absenteeism,Milwaukee,La Causa Charter School,La Causa Charter School — All Students,2022-23,41.8,-20.8,-33.2,
chronic_absenteeism,Milwaukee,La Causa Charter School,La Causa Charter School — All Students,2023-24,35.6,-6.2,-14.8,
chronic_absenteeism,Milwaukee,La Causa Charter School,La Causa Charter School — All Students,2024-25,34.7,-0.9,-2.5,
chronic_absenteeism,Milwaukee,LaFollette Elementary,LaFollette Elementary — All Students,2018-19,49.5,,,
chronic_absenteeism,Milwaukee,LaFollette Elementary,LaFollette Elementary — All Students,2019-20,42.4,-7.1,-14.3,
chronic_absenteeism,Milwaukee,LaFollette Elementary,LaFollette Elementary — All Students,2020-21,72.5,30.1,71.0,
chronic_absenteeism,Milwaukee,LaFollette Elementary,LaFollette Elementary — All Students,2021-22,81.3,8.8,12.1,
chronic_absenteeism,Milwaukee,LaFollette Elementary,LaFollette Elementary — All Students,2022-23,66.2,-15.1,-18.6,
chronic_absenteeism,Milwaukee,LaFollette Elementary,LaFollette Elementary — All Students,2023-24,55.6,-10.6,-16.0,
chronic_absenteeism,Milwaukee,LaFollette Elementary,LaFollette Elementary — All Students,2024-25,61.7,6.1,11.0,
chronic_absenteeism,Milwaukee,Lad Lake Synergy School,Lad Lake Synergy School — All Students,2018-19,89.1,,,
chronic_absenteeism,Milwaukee,Lad Lake Synergy School,Lad Lake Synergy School — All Students,2019-20,56.5,-32.6,-36.6,
chronic_absenteeism,Milwaukee,Lad Lake Synergy School,Lad Lake Synergy School — All Students,2020-21,40.0,-16.5,-29.2,
chronic_absenteeism,Milwaukee,Lad Lake Synergy School,Lad Lake Synergy School — All Students,2021-22,91.1,51.1,127.7,
chronic_absenteeism,Milwaukee,Lad Lake Synergy School,Lad Lake Synergy School — All Students,2022-23,92.7,1.6,1.8,
chronic_absenteeism,Milwaukee,Lad Lake Synergy School,Lad Lake Synergy School — All Students,2023-24,88.9,-3.8,-4.1,
chronic_absenteeism,Milwaukee,Lad Lake Synergy School,Lad Lake Synergy School — All Students,2024-25,68.2,-20.7,-23.3,
chronic_absenteeism,Milwaukee,Lancaster Elementary,Lancaster Elementary — All Students,2018-19,67.3,,,
chronic_absenteeism,Milwaukee,Lancaster Elementary,Lancaster Elementary — All Students,2019-20,56.9,-10.4,-15.5,
chronic_absenteeism,Milwaukee,Lancaster Elementary,Lancaster Elementary — All Students,2020-21,62.8,5.9,10.4,
