metric,dimension,group,district,school,year,value,share,status_flag
enrollment,Race/Ethnicity,Asian,Milwaukee,Cooper Elementary,2019-20,38.0,0.0802,
enrollment,Race/Ethnicity,Black,Milwaukee,Cooper Elementary,2019-20,63.0,0.1329,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Cooper Elementary,2019-20,177.0,0.3734,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Cooper Elementary,2019-20,24.0,0.0506,
enrollment,Race/Ethnicity,White,Milwaukee,Cooper Elementary,2019-20,169.0,0.3565,
enrollment,Race/Ethnicity,Amer Indian,Milwaukee,Cooper Elementary,2020-21,1.0,0.0021,
enrollment,Race/Ethnicity,Asian,Milwaukee,Cooper Elementary,2020-21,39.0,0.0837,
enrollment,Race/Ethnicity,Black,Milwaukee,Cooper Elementary,2020-21,66.0,0.1416,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Cooper Elementary,2020-21,180.0,0.3863,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Cooper Elementary,2020-21,26.0,0.0558,
enrollment,Race/Ethnicity,White,Milwaukee,Cooper Elementary,2020-21,154.0,0.3305,
enrollment,Race/Ethnicity,Amer Indian,Milwaukee,Cooper Elementary,2021-22,1.0,0.0022,
enrollment,Race/Ethnicity,Asian,Milwaukee,Cooper Elementary,2021-22,33.0,0.0719,
enrollment,Race/Ethnicity,Black,Milwaukee,Cooper Elementary,2021-22,75.0,0.1634,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Cooper Elementary,2021-22,172.0,0.3747,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Cooper Elementary,2021-22,35.0,0.0763,
enrollment,Race/Ethnicity,White,Milwaukee,Cooper Elementary,2021-22,143.0,0.3115,
enrollment,Race/Ethnicity,Asian,Milwaukee,Cooper Elementary,2022-23,37.0,0.0803,
enrollment,Race/Ethnicity,Black,Milwaukee,Cooper Elementary,2022-23,79.0,0.1714,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Cooper Elementary,2022-23,173.0,0.3753,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Cooper Elementary,2022-23,32.0,0.0694,
enrollment,Race/Ethnicity,White,Milwaukee,Cooper Elementary,2022-23,140.0,0.3037,
enrollment,Race/Ethnicity,Asian,Milwaukee,Cooper Elementary,2023-24,40.0,0.0871,
enrollment,Race/Ethnicity,Black,Milwaukee,Cooper Elementary,2023-24,80.0,0.1743,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Cooper Elementary,2023-24,172.0,0.3747,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Cooper Elementary,2023-24,35.0,0.0763,
enrollment,Race/Ethnicity,White,Milwaukee,Cooper Elementary,2023-24,132.0,0.2876,
enrollment,Race/Ethnicity,Asian,Milwaukee,Cooper Elementary,2024-25,42.0,0.094,
enrollment,Race/Ethnicity,Black,Milwaukee,Cooper Elementary,2024-25,80.0,0.179,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Cooper Elementary,2024-25,157.0,0.3512,
enrollment,Race/Ethnicity,Pacific Isle,Milwaukee,Cooper Elementary,2024-25,1.0,0.0022,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Cooper Elementary,2024-25,33.0,0.0738,
enrollment,Race/Ethnicity,White,Milwaukee,Cooper Elementary,2024-25,134.0,0.2998,
enrollment,Race/Ethnicity,Amer Indian,Milwaukee,Craig Montessori School,2018-19,1.0,0.0028,
enrollment,Race/Ethnicity,Asian,Milwaukee,Craig Montessori School,2018-19,16.0,0.0441,
enrollment,Race/Ethnicity,Black,Milwaukee,Craig Montessori School,2018-19,311.0,0.8567,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Craig Montessori School,2018-19,12.0,0.0331,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Craig Montessori School,2018-19,14.0,0.0386,
enrollment,Race/Ethnicity,White,Milwaukee,Craig Montessori School,2018-19,9.0,0.0248,
enrollment,Race/Ethnicity,Amer Indian,Milwaukee,Craig Montessori School,2019-20,3.0,0.0098,
enrollment,Race/Ethnicity,Asian,Milwaukee,Craig Montessori School,2019-20,12.0,0.0391,
enrollment,Race/Ethnicity,Black,Milwaukee,Craig Montessori School,2019-20,260.0,0.8469,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Craig Montessori School,2019-20,13.0,0.0423,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Craig Montessori School,2019-20,12.0,0.0391,
enrollment,Race/Ethnicity,White,Milwaukee,Craig Montessori School,2019-20,7.0,0.0228,
enrollment,Race/Ethnicity,Amer Indian,Milwaukee,Craig Montessori School,2020-21,3.0,0.0102,
enrollment,Race/Ethnicity,Asian,Milwaukee,Craig Montessori School,2020-21,7.0,0.0238,
enrollment,Race/Ethnicity,Black,Milwaukee,Craig Montessori School,2020-21,250.0,0.8503,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Craig Montessori School,2020-21,12.0,0.0408,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Craig Montessori School,2020-21,12.0,0.0408,
enrollment,Race/Ethnicity,White,Milwaukee,Craig Montessori School,2020-21,10.0,0.034,
enrollment,Race/Ethnicity,Amer Indian,Milwaukee,Craig Montessori School,2021-22,1.0,0.0034,
enrollment,Race/Ethnicity,Asian,Milwaukee,Craig Montessori School,2021-22,5.0,0.0172,
enrollment,Race/Ethnicity,Black,Milwaukee,Craig Montessori School,2021-22,251.0,0.8625,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Craig Montessori School,2021-22,8.0,0.0275,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Craig Montessori School,2021-22,18.0,0.0619,
enrollment,Race/Ethnicity,White,Milwaukee,Craig Montessori School,2021-22,8.0,0.0275,
enrollment,Race/Ethnicity,Amer Indian,Milwaukee,Craig Montessori School,2022-23,1.0,0.0036,
enrollment,Race/Ethnicity,Asian,Milwaukee,Craig Montessori School,2022-23,3.0,0.0109,
enrollment,Race/Ethnicity,Black,Milwaukee,Craig Montessori School,2022-23,239.0,0.8659,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Craig Montessori School,2022-23,7.0,0.0254,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Craig Montessori School,2022-23,17.0,0.0616,
enrollment,Race/Ethnicity,White,Milwaukee,Craig Montessori School,2022-23,9.0,0.0326,
enrollment,Race/Ethnicity,Amer Indian,Milwaukee,Craig Montessori School,2023-24,1.0,0.0039,
enrollment,Race/Ethnicity,Asian,Milwaukee,Craig Montessori School,2023-24,3.0,0.0117,
enrollment,Race/Ethnicity,Black,Milwaukee,Craig Montessori School,2023-24,214.0,0.8327,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Craig Montessori School,2023-24,12.0,0.0467,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Craig Montessori School,2023-24,21.0,0.0817,
enrollment,Race/Ethnicity,White,Milwaukee,Craig Montessori School,2023-24,6.0,0.0233,
enrollment,Race/Ethnicity,Amer Indian,Milwaukee,Craig Montessori School,2024-25,1.0,0.0045,
enrollment,Race/Ethnicity,Asian,Milwaukee,Craig Montessori School,2024-25,2.0,0.0091,
enrollment,Race/Ethnicity,Black,Milwaukee,Craig Montessori School,2024-25,182.0,0.8273,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Craig Montessori School,2024-25,9.0,0.0409,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Craig Montessori School,2024-25,19.0,0.0864,
enrollment,Race/Ethnicity,White,Milwaukee,Craig Montessori School,2024-25,7.0,0.0318,
enrollment,Race/Ethnicity,Amer Indian,Milwaukee,Curtin Elementary,2018-19,3.0,0.0093,
enrollment,Race/Ethnicity,Asian,Milwaukee,Curtin Elementary,2018-19,26.0,0.0802,
enrollment,Race/Ethnicity,Black,Milwaukee,Curtin Elementary,2018-19,50.0,0.1543,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Curtin Elementary,2018-19,190.0,0.5864,
enrollment,Race/Ethnicity,Pacific Isle,Milwaukee,Curtin Elementary,2018-19,1.0,0.0031,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Curtin Elementary,2018-19,8.0,0.0247,
enrollment,Race/Ethnicity,White,Milwaukee,Curtin Elementary,2018-19,46.0,0.142,
enrollment,Race/Ethnicity,Amer Indian,Milwaukee,Curtin Elementary,2019-20,2.0,0.006,
enrollment,Race/Ethnicity,Asian,Milwaukee,Curtin Elementary,2019-20,33.0,0.0997,
enrollment,Race/Ethnicity,Black,Milwaukee,Curtin Elementary,2019-20,46.0,0.139,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Curtin Elementary,2019-20,197.0,0.5952,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Curtin Elementary,2019-20,17.0,0.0514,
enrollment,Race/Ethnicity,White,Milwaukee,Curtin Elementary,2019-20,36.0,0.1088,
enrollment,Race/Ethnicity,Asian,Milwaukee,Curtin Elementary,2020-21,32.0,0.0967,
enrollment,Race/Ethnicity,Black,Milwaukee,Curtin Elementary,2020-21,42.0,0.1269,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Curtin Elementary,2020-21,199.0,0.6012,
enrollment,Race/Ethnicity,Pacific Isle,Milwaukee,Curtin Elementary,2020-21,2.0,0.006,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Curtin Elementary,2020-21,17.0,0.0514,
enrollment,Race/Ethnicity,White,Milwaukee,Curtin Elementary,2020-21,39.0,0.1178,
enrollment,Race/Ethnicity,Asian,Milwaukee,Curtin Elementary,2021-22,35.0,0.1129,
enrollment,Race/Ethnicity,Black,Milwaukee,Curtin Elementary,2021-22,47.0,0.1516,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Curtin Elementary,2021-22,172.0,0.5548,
enrollment,Race/Ethnicity,Pacific Isle,Milwaukee,Curtin Elementary,2021-22,2.0,0.0065,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Curtin Elementary,2021-22,18.0,0.0581,
enrollment,Race/Ethnicity,White,Milwaukee,Curtin Elementary,2021-22,36.0,0.1161,
enrollment,Race/Ethnicity,Asian,Milwaukee,Curtin Elementary,2022-23,45.0,0.1456,
enrollment,Race/Ethnicity,Black,Milwaukee,Curtin Elementary,2022-23,43.0,0.1392,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Curtin Elementary,2022-23,170.0,0.5502,
enrollment,Race/Ethnicity,Pacific Isle,Milwaukee,Curtin Elementary,2022-23,2.0,0.0065,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Curtin Elementary,2022-23,16.0,0.0518,
enrollment,Race/Ethnicity,White,Milwaukee,Curtin Elementary,2022-23,33.0,0.1068,
enrollment,Race/Ethnicity,Amer Indian,Milwaukee,Curtin Elementary,2023-24,1.0,0.0035,
enrollment,Race/Ethnicity,Asian,Milwaukee,Curtin Elementary,2023-24,54.0,0.1908,
enrollment,Race/Ethnicity,Black,Milwaukee,Curtin Elementary,2023-24,44.0,0.1555,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Curtin Elementary,2023-24,145.0,0.5124,
enrollment,Race/Ethnicity,Pacific Isle,Milwaukee,Curtin Elementary,2023-24,2.0,0.0071,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Curtin Elementary,2023-24,14.0,0.0495,
enrollment,Race/Ethnicity,White,Milwaukee,Curtin Elementary,2023-24,23.0,0.0813,
enrollment,Race/Ethnicity,Asian,Milwaukee,Curtin Elementary,2024-25,73.0,0.2425,
enrollment,Race/Ethnicity,Black,Milwaukee,Curtin Elementary,2024-25,44.0,0.1462,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Curtin Elementary,2024-25,148.0,0.4917,
enrollment,Race/Ethnicity,Pacific Isle,Milwaukee,Curtin Elementary,2024-25,1.0,0.0033,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Curtin Elementary,2024-25,12.0,0.0399,
enrollment,Race/Ethnicity,White,Milwaukee,Curtin Elementary,2024-25,23.0,0.0764,
enrollment,Race/Ethnicity,Asian,Milwaukee,Daniel Webster Secondary School,2018-19,3.0,0.0189,
enrollment,Race/Ethnicity,Black,Milwaukee,Daniel Webster Secondary School,2018-19,134.0,0.8428,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Daniel Webster Secondary School,2018-19,8.0,0.0503,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Daniel Webster Secondary School,2018-19,10.0,0.0629,
enrollment,Race/Ethnicity,White,Milwaukee,Daniel Webster Secondary School,2018-19,4.0,0.0252,
enrollment,Race/Ethnicity,Amer Indian,Milwaukee,Daniels University Preparatory Academy,2018-19,2.0,0.0112,
enrollment,Race/Ethnicity,Black,Milwaukee,Daniels University Preparatory Academy,2018-19,167.0,0.9382,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Daniels University Preparatory Academy,2018-19,5.0,0.0281,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Daniels University Preparatory Academy,2018-19,3.0,0.0169,
enrollment,Race/Ethnicity,White,Milwaukee,Daniels University Preparatory Academy,2018-19,1.0,0.0056,
enrollment,Race/Ethnicity,Black,Milwaukee,Daniels University Preparatory Academy,2019-20,179.0,0.9323,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Daniels University Preparatory Academy,2019-20,10.0,0.0521,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Daniels University Preparatory Academy,2019-20,2.0,0.0104,
enrollment,Race/Ethnicity,White,Milwaukee,Daniels University Preparatory Academy,2019-20,1.0,0.0052,
enrollment,Race/Ethnicity,Amer Indian,Milwaukee,Daniels University Preparatory Academy,2020-21,1.0,0.0064,
enrollment,Race/Ethnicity,Black,Milwaukee,Daniels University Preparatory Academy,2020-21,148.0,0.9487,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Daniels University Preparatory Academy,2020-21,2.0,0.0128,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Daniels University Preparatory Academy,2020-21,5.0,0.0321,
enrollment,Race/Ethnicity,Amer Indian,Milwaukee,Doerfler Elementary,2018-19,8.0,0.0131,
enrollment,Race/Ethnicity,Asian,Milwaukee,Doerfler Elementary,2018-19,14.0,0.0228,
enrollment,Race/Ethnicity,Black,Milwaukee,Doerfler Elementary,2018-19,66.0,0.1077,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Doerfler Elementary,2018-19,484.0,0.7896,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Doerfler Elementary,2018-19,16.0,0.0261,
enrollment,Race/Ethnicity,White,Milwaukee,Doerfler Elementary,2018-19,25.0,0.0408,
enrollment,Race/Ethnicity,Amer Indian,Milwaukee,Doerfler Elementary,2019-20,1.0,0.0018,
enrollment,Race/Ethnicity,Asian,Milwaukee,Doerfler Elementary,2019-20,9.0,0.0158,
enrollment,Race/Ethnicity,Black,Milwaukee,Doerfler Elementary,2019-20,52.0,0.0915,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Doerfler Elementary,2019-20,469.0,0.8257,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Doerfler Elementary,2019-20,12.0,0.0211,
enrollment,Race/Ethnicity,White,Milwaukee,Doerfler Elementary,2019-20,25.0,0.044,
enrollment,Race/Ethnicity,Amer Indian,Milwaukee,Doerfler Elementary,2020-21,2.0,0.0035,
enrollment,Race/Ethnicity,Asian,Milwaukee,Doerfler Elementary,2020-21,13.0,0.023,
enrollment,Race/Ethnicity,Black,Milwaukee,Doerfler Elementary,2020-21,50.0,0.0887,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Doerfler Elementary,2020-21,472.0,0.8369,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Doerfler Elementary,2020-21,9.0,0.016,
enrollment,Race/Ethnicity,White,Milwaukee,Doerfler Elementary,2020-21,18.0,0.0319,
enrollment,Race/Ethnicity,Amer Indian,Milwaukee,Doerfler Elementary,2021-22,4.0,0.0079,
enrollment,Race/Ethnicity,Asian,Milwaukee,Doerfler Elementary,2021-22,11.0,0.0216,
enrollment,Race/Ethnicity,Black,Milwaukee,Doerfler Elementary,2021-22,45.0,0.0884,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Doerfler Elementary,2021-22,421.0,0.8271,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Doerfler Elementary,2021-22,9.0,0.0177,
enrollment,Race/Ethnicity,White,Milwaukee,Doerfler Elementary,2021-22,19.0,0.0373,
enrollment,Race/Ethnicity,Amer Indian,Milwaukee,Doerfler Elementary,2022-23,4.0,0.0077,
enrollment,Race/Ethnicity,Asian,Milwaukee,Doerfler Elementary,2022-23,10.0,0.0192,
enrollment,Race/Ethnicity,Black,Milwaukee,Doerfler Elementary,2022-23,48.0,0.0923,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Doerfler Elementary,2022-23,435.0,0.8365,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Doerfler Elementary,2022-23,7.0,0.0135,
enrollment,Race/Ethnicity,White,Milwaukee,Doerfler Elementary,2022-23,16.0,0.0308,
enrollment,Race/Ethnicity,Amer Indian,Milwaukee,Doerfler Elementary,2023-24,2.0,0.0036,
enrollment,Race/Ethnicity,Asian,Milwaukee,Doerfler Elementary,2023-24,11.0,0.02,
enrollment,Race/Ethnicity,Black,Milwaukee,Doerfler Elementary,2023-24,50.0,0.0909,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Doerfler Elementary,2023-24,460.0,0.8364,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Doerfler Elementary,2023-24,9.0,0.0164,
enrollment,Race/Ethnicity,White,Milwaukee,Doerfler Elementary,2023-24,18.0,0.0327,
enrollment,Race/Ethnicity,Amer Indian,Milwaukee,Doerfler Elementary,2024-25,2.0,0.0033,
enrollment,Race/Ethnicity,Asian,Milwaukee,Doerfler Elementary,2024-25,11.0,0.0181,
enrollment,Race/Ethnicity,Black,Milwaukee,Doerfler Elementary,2024-25,57.0,0.0936,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Doerfler Elementary,2024-25,516.0,0.8473,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Doerfler Elementary,2024-25,8.0,0.0131,
enrollment,Race/Ethnicity,White,Milwaukee,Doerfler Elementary,2024-25,15.0,0.0246,
enrollment,Race/Ethnicity,Amer Indian,Milwaukee,Eighty-First Street Elementary,2018-19,2.0,0.0055,
enrollment,Race/Ethnicity,Asian,Milwaukee,Eighty-First Street Elementary,2018-19,20.0,0.0548,
enrollment,Race/Ethnicity,Black,Milwaukee,Eighty-First Street Elementary,2018-19,256.0,0.7014,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Eighty-First Street Elementary,2018-19,31.0,0.0849,
enrollment,Race/Ethnicity,Pacific Isle,Milwaukee,Eighty-First Street Elementary,2018-19,1.0,0.0027,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Eighty-First Street Elementary,2018-19,35.0,0.0959,
enrollment,Race/Ethnicity,White,Milwaukee,Eighty-First Street Elementary,2018-19,20.0,0.0548,
enrollment,Race/Ethnicity,Amer Indian,Milwaukee,Eighty-First Street Elementary,2019-20,2.0,0.0055,
enrollment,Race/Ethnicity,Asian,Milwaukee,Eighty-First Street Elementary,2019-20,16.0,0.0437,
enrollment,Race/Ethnicity,Black,Milwaukee,Eighty-First Street Elementary,2019-20,268.0,0.7322,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Eighty-First Street Elementary,2019-20,26.0,0.071,
enrollment,Race/Ethnicity,Pacific Isle,Milwaukee,Eighty-First Street Elementary,2019-20,1.0,0.0027,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Eighty-First Street Elementary,2019-20,32.0,0.0874,
enrollment,Race/Ethnicity,White,Milwaukee,Eighty-First Street Elementary,2019-20,21.0,0.0574,
enrollment,Race/Ethnicity,Amer Indian,Milwaukee,Eighty-First Street Elementary,2020-21,2.0,0.0066,
enrollment,Race/Ethnicity,Asian,Milwaukee,Eighty-First Street Elementary,2020-21,16.0,0.0528,
enrollment,Race/Ethnicity,Black,Milwaukee,Eighty-First Street Elementary,2020-21,215.0,0.7096,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Eighty-First Street Elementary,2020-21,24.0,0.0792,
enrollment,Race/Ethnicity,Pacific Isle,Milwaukee,Eighty-First Street Elementary,2020-21,1.0,0.0033,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Eighty-First Street Elementary,2020-21,25.0,0.0825,
enrollment,Race/Ethnicity,White,Milwaukee,Eighty-First Street Elementary,2020-21,20.0,0.066,
enrollment,Race/Ethnicity,Amer Indian,Milwaukee,Eighty-First Street Elementary,2021-22,1.0,0.0031,
enrollment,Race/Ethnicity,Asian,Milwaukee,Eighty-First Street Elementary,2021-22,10.0,0.0311,
enrollment,Race/Ethnicity,Black,Milwaukee,Eighty-First Street Elementary,2021-22,237.0,0.736,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Eighty-First Street Elementary,2021-22,27.0,0.0839,
enrollment,Race/Ethnicity,Pacific Isle,Milwaukee,Eighty-First Street Elementary,2021-22,3.0,0.0093,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Eighty-First Street Elementary,2021-22,22.0,0.0683,
enrollment,Race/Ethnicity,White,Milwaukee,Eighty-First Street Elementary,2021-22,22.0,0.0683,
enrollment,Race/Ethnicity,Amer Indian,Milwaukee,Eighty-First Street Elementary,2022-23,2.0,0.006,
enrollment,Race/Ethnicity,Asian,Milwaukee,Eighty-First Street Elementary,2022-23,11.0,0.0331,
enrollment,Race/Ethnicity,Black,Milwaukee,Eighty-First Street Elementary,2022-23,261.0,0.7861,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Eighty-First Street Elementary,2022-23,18.0,0.0542,
enrollment,Race/Ethnicity,Pacific Isle,Milwaukee,Eighty-First Street Elementary,2022-23,2.0,0.006,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Eighty-First Street Elementary,2022-23,21.0,0.0633,
enrollment,Race/Ethnicity,White,Milwaukee,Eighty-First Street Elementary,2022-23,17.0,0.0512,
enrollment,Race/Ethnicity,Amer Indian,Milwaukee,Eighty-First Street Elementary,2023-24,2.0,0.0056,
enrollment,Race/Ethnicity,Asian,Milwaukee,Eighty-First Street Elementary,2023-24,10.0,0.0279,
enrollment,Race/Ethnicity,Black,Milwaukee,Eighty-First Street Elementary,2023-24,277.0,0.7737,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Eighty-First Street Elementary,2023-24,19.0,0.0531,
enrollment,Race/Ethnicity,Pacific Isle,Milwaukee,Eighty-First Street Elementary,2023-24,1.0,0.0028,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Eighty-First Street Elementary,2023-24,23.0,0.0642,
enrollment,Race/Ethnicity,White,Milwaukee,Eighty-First Street Elementary,2023-24,26.0,0.0726,
enrollment,Race/Ethnicity,Amer Indian,Milwaukee,Eighty-First Street Elementary,2024-25,2.0,0.0056,
enrollment,Race/Ethnicity,Asian,Milwaukee,Eighty-First Street Elementary,2024-25,14.0,0.0392,
enrollment,Race/Ethnicity,Black,Milwaukee,Eighty-First Street Elementary,2024-25,277.0,0.7759,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Eighty-First Street Elementary,2024-25,17.0,0.0476,
enrollment,Race/Ethnicity,Pacific Isle,Milwaukee,Eighty-First Street Elementary,2024-25,1.0,0.0028,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Eighty-First Street Elementary,2024-25,25.0,0.07,
enrollment,Race/Ethnicity,White,Milwaukee,Eighty-First Street Elementary,2024-25,21.0,0.0588,
enrollment,Race/Ethnicity,Amer Indian,Milwaukee,Elm Creative Arts Elementary,2018-19,1.0,0.0029,
enrollment,Race/Ethnicity,Asian,Milwaukee,Elm Creative Arts Elementary,2018-19,4.0,0.0116,
enrollment,Race/Ethnicity,Black,Milwaukee,Elm Creative Arts Elementary,2018-19,314.0,0.9075,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Elm Creative Arts Elementary,2018-19,17.0,0.0491,
enrollment,Race/Ethnicity,Pacific Isle,Milwaukee,Elm Creative Arts Elementary,2018-19,1.0,0.0029,
enrollment,Race/Ethnicity,Two or More,Milwaukee,Elm Creative Arts Elementary,2018-19,5.0,0.0145,
enrollment,Race/Ethnicity,White,Milwaukee,Elm Creative Arts Elementary,2018-19,4.0,0.0116,
enrollment,Race/Ethnicity,Amer Indian,Milwaukee,Elm Creative Arts Elementary,2019-20,3.0,0.01,
enrollment,Race/Ethnicity,Asian,Milwaukee,Elm Creative Arts Elementary,2019-20,1.0,0.0033,
enrollment,Race/Ethnicity,Black,Milwaukee,Elm Creative Arts Elementary,2019-20,269.0,0.8967,
enrollment,Race/Ethnicity,Hispanic,Milwaukee,Elm Creative Arts Elementary,2019-20,13.0,0.0433,
