metric,dimension,group,subject,unit,district,school,year,value,pct_below,tested,status_flag
forward,EL Status,EL,social,pct,Greendale,Greendale High,2023-24,0.0,100.0,6,
forward,Gender,Female,ela,pct,Milwaukee,Roosevelt Middle,2023-24,17.6,56.5,108,
forward,EL Status,Eng Prof,social,pct,Greendale,College Park Elementary,2023-24,78.0,7.3,41,
forward,Gender,Male,ela,pct,Milwaukee,Roosevelt Middle,2023-24,2.7,67.6,74,
forward,EL Status,EL,social,pct,Greendale,College Park Elementary,2023-24,71.4,0.0,7,
forward,Gender,Female,ela,pct,Milwaukee,Sherman Elementary,2023-24,5.9,51.0,51,
forward,Gender,Male,ela,pct,Milwaukee,Sherman Elementary,2023-24,11.9,78.0,59,
forward,EL Status,Eng Prof,social,pct,Franklin Public,Robinwood Elementary,2023-24,79.3,3.4,58,
forward,Economic Status,Not Econ Disadv,math,pct,Maple Dale-Indian Hill,Maple Dale School,2023-24,78.1,6.8,73,
forward,EL Status,EL,social,pct,Franklin Public,Robinwood Elementary,2023-24,57.1,28.6,7,
forward,EL Status,Eng Prof,social,pct,Greendale,Highland View Elementary,2023-24,72.4,6.9,58,
forward,Gender,Female,ela,pct,Milwaukee,US Grant School,2023-24,26.8,36.9,168,
forward,EL Status,Eng Prof,social,pct,Cudahy,Kosciuszko Elementary,2023-24,61.5,19.2,26,
forward,Gender,Male,ela,pct,Milwaukee,Whitman Elementary,2023-24,29.2,35.4,113,
forward,EL Status,Eng Prof,social,pct,Carmen High School of Science and Technology,Carmen Middle School South,2023-24,40.5,35.1,37,
forward,EL Status,EL,social,pct,Carmen High School of Science and Technology,Carmen Middle School South,2023-24,48.5,18.2,33,
forward,Disability Status,SwoD,math,pct,Milwaukee,Browning Elementary,2023-24,7.1,71.4,70,
forward,Disability Status,SwD,math,pct,Milwaukee,Browning Elementary,2023-24,0.0,96.3,27,
forward,Gender,Female,ela,pct,Milwaukee,Whittier Elementary,2023-24,70.4,7.4,27,
forward,Gender,Male,ela,pct,Milwaukee,Whittier Elementary,2023-24,66.7,3.3,30,
forward,EL Status,Eng Prof,social,pct,Brown Deer,Brown Deer Middle/High,2023-24,54.1,17.1,111,
forward,EL Status,EL,social,pct,Brown Deer,Brown Deer Middle/High,2023-24,44.4,11.1,9,
forward,Gender,Female,ela,pct,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2023-24,0.0,63.2,38,
forward,Gender,Male,ela,pct,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2023-24,5.3,76.3,38,
forward,EL Status,Eng Prof,social,pct,Brown Deer,Brown Deer Elementary,2023-24,47.6,29.8,84,
forward,EL Status,EL,social,pct,Brown Deer,Brown Deer Elementary,2023-24,22.2,55.6,9,
forward,Disability Status,SwoD,math,pct,Milwaukee,Brown Street Academy,2023-24,8.6,57.1,35,
forward,Gender,Female,ela,pct,Milwaukee,Zablocki Elementary,2023-24,29.3,37.9,58,
forward,Gender,Male,ela,pct,Milwaukee,Zablocki Elementary,2023-24,12.9,64.5,62,
forward,EL Status,Eng Prof,science,pct,Woodlands School,Woodlands School - State Street Campus,2023-24,7.0,53.5,43,
forward,Disability Status,SwD,math,pct,Milwaukee,Brown Street Academy,2023-24,6.7,73.3,15,
forward,EL Status,Eng Prof,science,pct,Woodlands School,Woodlands School,2023-24,48.1,24.1,79,
forward,Disability Status,SwD,social,pct,Milwaukee,MacDowell Montessori School K3-12,2023-24,10.7,78.6,28,
forward,Disability Status,SwoD,math,pct,Milwaukee,Bethune Academy,2023-24,11.8,54.8,221,
forward,Gender,Female,ela,pct,Milwaukee,Whitman Elementary,2023-24,33.0,33.0,94,
forward,Gender,Male,ela,pct,Milwaukee,US Grant School,2023-24,20.1,51.3,189,
forward,EL Status,EL,social,pct,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2023-24,13.3,73.3,15,
forward,EL Status,Eng Prof,social,pct,Carmen High School of Science and Technology,Stellar Collegiate Charter School,2023-24,18.2,27.3,11,
forward,EL Status,EL,social,pct,Cudahy,Kosciuszko Elementary,2023-24,50.0,25.0,8,
forward,Disability Status,SwoD,math,pct,Milwaukee,Burbank Elementary,2023-24,13.2,57.3,220,
forward,Disability Status,SwD,social,pct,Milwaukee,Lowell International Elementary,2023-24,14.3,42.9,7,
forward,Disability Status,SwD,math,pct,Milwaukee,Burbank Elementary,2023-24,6.8,82.2,73,
forward,Gender,Female,ela,pct,Milwaukee,Victory Elementary,2023-24,29.9,29.0,107,
forward,Gender,Male,ela,pct,Milwaukee,Victory Elementary,2023-24,20.4,38.7,137,
forward,EL Status,Eng Prof,social,pct,Cudahy,Cudahy Middle,2023-24,49.1,19.8,106,
forward,EL Status,EL,social,pct,Cudahy,Cudahy Middle,2023-24,12.5,62.5,8,
forward,Disability Status,SwoD,social,pct,Milwaukee,Lowell International Elementary,2023-24,62.5,12.5,16,
forward,Gender,Female,ela,pct,Milwaukee,Vieau Elementary,2023-24,23.5,35.2,196,
forward,Gender,Male,ela,pct,Milwaukee,Vieau Elementary,2023-24,23.0,42.3,213,
forward,EL Status,Eng Prof,social,pct,Cudahy,Cudahy High,2023-24,35.9,29.4,153,
forward,EL Status,EL,social,pct,Cudahy,Cudahy High,2023-24,9.5,61.9,21,
forward,Disability Status,SwoD,math,pct,Milwaukee,Bryant Elementary,2023-24,17.1,37.1,35,
forward,Disability Status,SwD,math,pct,Milwaukee,Bryant Elementary,2023-24,0.0,100.0,13,
forward,EL Status,Eng Prof,social,pct,Central City Cyberschool of Milwaukee,Central City Cyberschool,2023-24,23.0,56.8,74,
forward,Gender,Female,ela,pct,Milwaukee,Wedgewood Park School,2023-24,35.3,29.4,235,
forward,Gender,Male,ela,pct,Milwaukee,Wedgewood Park School,2023-24,29.8,34.3,248,
forward,Gender,Female,ela,pct,Milwaukee,Westside Academy,2023-24,40.0,26.7,15,
forward,Gender,Male,ela,pct,Milwaukee,Westside Academy,2023-24,33.3,16.7,18,
forward,Disability Status,SwoD,math,pct,Milwaukee,Bruce Elementary,2023-24,0.0,61.1,18,
forward,Disability Status,SwD,math,pct,Milwaukee,Bruce Elementary,2023-24,0.0,100.0,10,
forward,Gender,Female,ela,pct,Milwaukee Math and Science Academy,Milwaukee Math and Science Academy,2023-24,18.4,34.7,49,
forward,Gender,Male,ela,pct,Milwaukee,River Trail School of Agricultural Science,2023-24,10.4,67.2,134,
forward,Gender,Female,ela,pct,Milwaukee,River Trail School of Agricultural Science,2023-24,8.2,58.2,110,
forward,Gender,Male,ela,pct,Milwaukee,Milwaukee French Immersion,2023-24,33.3,26.3,57,
forward,EL Status,Eng Prof,social,pct,Milwaukee,Audubon Technology and Communication Middle,2023-24,18.2,53.4,88,
forward,EL Status,EL,social,pct,Milwaukee,Audubon Technology and Communication Middle,2023-24,3.2,64.5,31,
forward,Disability Status,SwD,math,pct,Milwaukee,Congress Elementary,2023-24,0.0,90.5,74,
forward,Disability Status,SwoD,math,pct,Milwaukee,Clement Avenue Elementary,2023-24,42.7,24.7,89,
forward,EL Status,Eng Prof,social,pct,Milwaukee,Audubon Technology and Communication High,2023-24,22.2,55.6,72,
forward,Gender,Female,ela,pct,Milwaukee,Milwaukee German Immersion,2023-24,70.2,6.0,84,
forward,Gender,Male,ela,pct,Milwaukee,Milwaukee German Immersion,2023-24,59.2,7.8,103,
forward,EL Status,EL,social,pct,Milwaukee,Audubon Technology and Communication High,2023-24,0.0,80.0,20,
forward,Disability Status,SwD,math,pct,Milwaukee,Clement Avenue Elementary,2023-24,8.3,69.4,36,
forward,EL Status,Eng Prof,social,pct,Milwaukee,Andrew S Douglas Middle,2023-24,11.4,62.9,35,
forward,Gender,Female,ela,pct,Milwaukee,Milwaukee Parkside School,2023-24,44.6,23.0,222,
forward,Gender,Male,ela,pct,Milwaukee,Milwaukee Parkside School,2023-24,33.5,33.1,242,
forward,EL Status,Eng Prof,social,pct,Milwaukee,Alliance School of Milwaukee,2023-24,15.8,68.4,19,
forward,EL Status,Eng Prof,social,pct,Milwaukee,Allen-Field Elementary,2023-24,33.3,44.4,27,
forward,EL Status,EL,social,pct,Milwaukee,Allen-Field Elementary,2023-24,22.2,55.6,27,
forward,Disability Status,SwoD,math,pct,Milwaukee,Clemens Elementary,2023-24,7.0,75.0,100,
forward,Disability Status,SwD,math,pct,Milwaukee,Clemens Elementary,2023-24,5.7,82.9,35,
forward,Gender,Female,ela,pct,Milwaukee,Milwaukee School of Languages,2023-24,41.6,22.0,209,
forward,Gender,Male,ela,pct,Milwaukee,Milwaukee School of Languages,2023-24,28.7,38.3,188,
forward,EL Status,Eng Prof,social,pct,Milwaukee,Alcott Elementary,2023-24,73.9,13.0,23,
forward,Gender,Female,ela,pct,Milwaukee,Milwaukee French Immersion,2023-24,46.6,20.5,88,
forward,Gender,Female,ela,pct,Milwaukee,Milwaukee Sign Language Elementary,2023-24,10.3,57.9,107,
forward,Disability Status,SwoD,math,pct,Milwaukee,Congress Elementary,2023-24,5.3,69.3,228,
forward,Gender,Male,ela,pct,Milwaukee,Milwaukee Excellence Charter School,2023-24,11.6,55.8,43,
forward,Disability Status,SwD,math,pct,Milwaukee,Curtin Elementary,2023-24,0.0,79.3,29,
forward,EL Status,Eng Prof,social,pct,Milwaukee,Bethune Academy,2023-24,21.8,47.3,55,
forward,EL Status,EL,social,pct,Milwaukee,Bethune Academy,2023-24,41.8,34.5,55,
forward,Gender,Female,ela,pct,Milwaukee,Milwaukee College Preparatory School -- Lloyd Street,2023-24,36.1,15.8,133,
forward,Gender,Male,ela,pct,Milwaukee,Milwaukee College Preparatory School -- Lloyd Street,2023-24,24.5,23.1,143,
forward,Disability Status,SwD,social,pct,Milwaukee,Lancaster Elementary,2023-24,0.0,81.8,11,
forward,EL Status,Eng Prof,social,pct,Milwaukee,Bay View Montessori School,2023-24,65.4,7.7,26,
forward,Disability Status,SwoD,social,pct,Milwaukee,Lancaster Elementary,2023-24,15.4,57.7,26,
forward,Disability Status,SwoD,math,pct,Milwaukee,Craig Montessori School,2023-24,17.2,55.2,29,
forward,Disability Status,SwD,math,pct,Milwaukee,Craig Montessori School,2023-24,0.0,60.0,5,
forward,EL Status,Eng Prof,social,pct,Milwaukee,Bay View High,2023-24,14.5,57.2,159,
forward,Gender,Female,ela,pct,Milwaukee,Milwaukee College Preparatory School: Lola Rowe North Campus,2023-24,40.5,23.5,153,
forward,EL Status,EL,social,pct,Milwaukee,Bay View High,2023-24,6.1,54.5,33,
forward,Gender,Male,ela,pct,Milwaukee,Milwaukee College Preparatory School: Lola Rowe North Campus,2023-24,34.3,22.6,137,
forward,EL Status,Eng Prof,social,pct,Milwaukee,Barton Elementary,2023-24,21.4,50.0,28,
forward,Disability Status,SwoD,math,pct,Milwaukee,Cooper Elementary,2023-24,64.1,8.9,192,
forward,Disability Status,SwD,math,pct,Milwaukee,Cooper Elementary,2023-24,13.2,36.8,38,
forward,Gender,Female,ela,pct,Milwaukee,Milwaukee Environmental Science Academy,2023-24,9.5,40.5,84,
forward,Gender,Male,ela,pct,Milwaukee,Milwaukee Environmental Science Academy,2023-24,3.4,73.0,89,
forward,EL Status,Eng Prof,social,pct,Milwaukee,Barbee Elementary,2023-24,30.4,52.2,23,
forward,Gender,Female,ela,pct,Milwaukee,Milwaukee Excellence Charter School,2023-24,14.3,38.1,42,
forward,EL Status,Eng Prof,social,pct,Milwaukee,Auer Avenue Elementary,2023-24,4.5,77.3,22,
forward,Disability Status,SwD,social,pct,Milwaukee,Lincoln Middle,2023-24,0.0,94.4,18,
forward,Gender,Male,ela,pct,Milwaukee,Milwaukee Sign Language Elementary,2023-24,4.0,79.8,124,
forward,EL Status,EL,social,pct,Milwaukee,Academy of Accelerated Learning,2023-24,36.4,18.2,11,
forward,EL Status,EL,social,pct,Greenfield,Greenfield Middle,2023-24,23.8,47.6,21,
forward,Gender,Female,ela,pct,Milwaukee,Ninety-Fifth Street Elementary,2023-24,34.1,20.5,88,
forward,Gender,Male,ela,pct,Milwaukee,Ninety-Fifth Street Elementary,2023-24,16.2,35.0,80,
forward,Gender,Female,ela,pct,Milwaukee,Obama School of Career and Technical Education,2023-24,10.1,63.8,69,
forward,Gender,Male,ela,pct,Milwaukee,Obama School of Career and Technical Education,2023-24,8.9,75.0,56,
forward,EL Status,Eng Prof,social,pct,Greenfield,Greenfield High,2023-24,41.8,30.3,251,
forward,EL Status,EL,social,pct,Greenfield,Greenfield High,2023-24,5.3,57.9,19,
forward,EL Status,Eng Prof,social,pct,Greenfield,Glenwood Elementary,2023-24,56.4,15.4,39,
forward,Gender,Female,ela,pct,Milwaukee,Parkview Elementary,2023-24,21.4,26.8,56,
forward,Gender,Male,ela,pct,Milwaukee,Parkview Elementary,2023-24,15.7,65.7,70,
forward,EL Status,EL,social,pct,Greenfield,Glenwood Elementary,2023-24,41.7,25.0,12,
forward,Disability Status,SwoD,math,pct,Milwaukee,Carson Academy,2023-24,7.6,69.6,79,
forward,Gender,Female,ela,pct,Milwaukee,Pratt Elementary,2023-24,19.2,42.3,52,
forward,EL Status,Eng Prof,social,pct,Greenfield,Elm Dale Elementary,2023-24,72.3,12.8,47,
forward,Gender,Male,ela,pct,Milwaukee,Pratt Elementary,2023-24,8.3,62.5,48,
forward,EL Status,EL,social,pct,Greenfield,Elm Dale Elementary,2023-24,62.5,12.5,8,
forward,Disability Status,SwD,math,pct,Milwaukee,Carson Academy,2023-24,2.9,91.2,34,
forward,Gender,Female,ela,pct,Milwaukee,Riley Dual Language Montessori School,2023-24,25.0,40.0,20,
forward,Gender,Male,ela,pct,Milwaukee,Riley Dual Language Montessori School,2023-24,11.5,46.2,26,
forward,EL Status,Eng Prof,social,pct,Greenfield,Edgewood Elementary,2023-24,68.8,6.2,32,
forward,EL Status,EL,social,pct,Greenfield,Edgewood Elementary,2023-24,60.0,10.0,10,
forward,Disability Status,SwD,math,pct,Milwaukee,Carver Academy,2023-24,4.3,95.7,23,
forward,EL Status,Eng Prof,social,pct,Milwaukee,Academy of Accelerated Learning,2023-24,70.0,6.0,50,
forward,Disability Status,SwoD,math,pct,Milwaukee,Carver Academy,2023-24,9.1,65.5,55,
forward,Gender,Male,ela,pct,Milwaukee,Neeskara Elementary,2023-24,9.5,57.1,84,
forward,Disability Status,SwoD,math,pct,Milwaukee,Clarke Street Elementary,2023-24,4.9,75.4,61,
forward,Disability Status,SwD,math,pct,Milwaukee,Clarke Street Elementary,2023-24,9.1,72.7,22,
forward,Gender,Female,ela,pct,Milwaukee,Milwaukee Spanish Immersion,2023-24,37.5,26.0,104,
forward,Gender,Male,ela,pct,Milwaukee,Milwaukee Spanish Immersion,2023-24,22.2,39.5,81,
forward,EL Status,Eng Prof,social,pct,Milwaukee,ASSATA High,2023-24,5.9,76.5,17,
forward,Gender,Female,ela,pct,Milwaukee,Mitchell Elementary,2023-24,10.5,52.3,153,
forward,Gender,Male,ela,pct,Milwaukee,Mitchell Elementary,2023-24,7.5,61.6,159,
forward,EL Status,Eng Prof,social,pct,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2023-24,88.0,0.0,25,
forward,EL Status,EL,social,pct,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2023-24,21.9,31.2,32,
forward,EL Status,Eng Prof,social,pct,Maple Dale-Indian Hill,Maple Dale School,2023-24,92.9,2.4,42,
forward,Disability Status,SwD,social,pct,Milwaukee,Lincoln Avenue Elementary,2023-24,22.2,66.7,9,
forward,Gender,Female,ela,pct,Milwaukee,Morgandale Elementary,2023-24,31.5,38.8,178,
forward,Gender,Male,ela,pct,Milwaukee,Morgandale Elementary,2023-24,20.7,45.3,179,
forward,EL Status,Eng Prof,social,pct,Greenfield,Maple Grove Elementary,2023-24,47.6,21.4,42,
forward,EL Status,EL,social,pct,Greenfield,Maple Grove Elementary,2023-24,33.3,44.4,9,
forward,Disability Status,SwoD,social,pct,Milwaukee,Lincoln Avenue Elementary,2023-24,37.0,33.3,27,
forward,Disability Status,SwoD,math,pct,Milwaukee,Cass Street Elementary,2023-24,9.0,49.3,67,
forward,Disability Status,SwD,math,pct,Milwaukee,Cass Street Elementary,2023-24,4.5,95.5,22,
forward,Gender,Female,ela,pct,Milwaukee,Morse Mid,2023-24,20.3,46.1,128,
forward,Gender,Male,ela,pct,Milwaukee,Morse Mid,2023-24,10.0,59.4,160,
forward,Gender,Female,ela,pct,Milwaukee,Neeskara Elementary,2023-24,9.9,50.6,81,
forward,EL Status,Eng Prof,social,pct,Greenfield,Greenfield Middle,2023-24,67.6,14.6,219,
forward,Disability Status,SwoD,social,pct,Milwaukee,Cooper Elementary,2023-24,72.1,4.9,61,
forward,Gender,Male,ela,pct,Milwaukee Math and Science Academy,Milwaukee Math and Science Academy,2023-24,14.1,46.9,64,
forward,Disability Status,SwD,math,pct,Milwaukee,Bethune Academy,2023-24,0.0,90.7,43,
forward,Gender,Female,ela,pct,United Community Center,Bruce Guadalupe,2023-24,47.6,13.7,401,
forward,Gender,Male,ela,pct,United Community Center,Bruce Guadalupe,2023-24,43.6,16.7,342,
forward,EL Status,Eng Prof,science,pct,Oak Creek-Franklin Joint,Cedar Hills Elementary,2023-24,64.3,7.1,28,
forward,Gender,Female,ela,pct,United Community Center,United Community Center Acosta Middle School,2023-24,33.3,25.0,84,
forward,Gender,Male,ela,pct,United Community Center,United Community Center Acosta Middle School,2023-24,29.8,22.6,84,
forward,EL Status,EL,science,pct,Oak Creek-Franklin Joint,Cedar Hills Elementary,2023-24,23.1,30.8,13,
forward,Disability Status,SwD,social,pct,Milwaukee,Milwaukee Academy of Chinese Language,2023-24,0.0,100.0,6,
forward,EL Status,Eng Prof,science,pct,Oak Creek-Franklin Joint,Carollton Elementary,2023-24,68.0,6.0,50,
forward,EL Status,Eng Prof,science,pct,Milwaukee Science Education Consortium,Milwaukee Academy of Science,2023-24,7.5,62.0,200,
forward,Disability Status,SwoD,math,pct,Greenfield,Elm Dale Elementary,2023-24,64.0,9.3,161,
forward,Disability Status,SwD,math,pct,Greenfield,Elm Dale Elementary,2023-24,13.6,45.5,22,
forward,Gender,Female,ela,pct,Wauwatosa,Eisenhower Elementary,2023-24,58.7,9.5,63,
forward,Gender,Male,ela,pct,Wauwatosa,Eisenhower Elementary,2023-24,44.2,27.9,86,
forward,EL Status,Eng Prof,science,pct,Milwaukee Scholars Charter School,Milwaukee Scholars Charter School,2023-24,20.0,51.1,45,
forward,Disability Status,SwoD,social,pct,Milwaukee,Milwaukee Academy of Chinese Language,2023-24,25.6,38.5,39,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Zablocki Elementary,2023-24,17.9,46.4,28,
forward,EL Status,EL,science,pct,Milwaukee,Zablocki Elementary,2023-24,7.1,64.3,14,
forward,Gender,Female,ela,pct,Wauwatosa,Jefferson Elementary,2023-24,72.7,9.1,55,
forward,Gender,Male,ela,pct,Wauwatosa,Jefferson Elementary,2023-24,57.5,27.5,40,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2023-24,0.0,84.0,25,
forward,Disability Status,SwoD,math,pct,Greenfield,Edgewood Elementary,2023-24,81.0,1.6,63,
forward,Disability Status,SwD,math,pct,Greenfield,Glenwood Elementary,2023-24,25.0,56.2,16,
forward,Disability Status,SwD,math,pct,Greenfield,Edgewood Elementary,2023-24,46.2,15.4,13,
forward,Gender,Male,ela,pct,South Milwaukee,South Milwaukee Middle,2023-24,33.2,34.3,283,
forward,EL Status,Eng Prof,science,pct,Oak Creek-Franklin Joint,Deerfield Elementary,2023-24,71.2,9.6,52,
forward,Disability Status,SwoD,math,pct,Greenfield,Maple Grove Elementary,2023-24,41.7,19.4,139,
forward,Disability Status,SwD,math,pct,Greenfield,Maple Grove Elementary,2023-24,9.1,54.5,33,
forward,EL Status,Eng Prof,science,pct,Oak Creek-Franklin Joint,Oak Creek West Middle,2023-24,58.1,11.6,129,
forward,EL Status,EL,science,pct,Oak Creek-Franklin Joint,Oak Creek West Middle,2023-24,11.1,22.2,9,
forward,Gender,Female,ela,pct,South Milwaukee,Blakewood Elementary,2023-24,60.0,16.9,65,
forward,Gender,Male,ela,pct,South Milwaukee,Blakewood Elementary,2023-24,39.7,26.5,68,
forward,Disability Status,SwD,social,pct,Milwaukee,Metcalfe Elementary,2023-24,0.0,83.3,6,
forward,Gender,Female,ela,pct,South Milwaukee,E W Luther Elementary,2023-24,66.0,4.0,50,
forward,Gender,Male,ela,pct,South Milwaukee,E W Luther Elementary,2023-24,51.2,12.2,41,
forward,EL Status,Eng Prof,science,pct,Oak Creek-Franklin Joint,Oak Creek East Middle,2023-24,56.9,13.7,313,
forward,EL Status,EL,science,pct,Oak Creek-Franklin Joint,Oak Creek East Middle,2023-24,23.1,38.5,13,
forward,Disability Status,SwoD,social,pct,Milwaukee,Metcalfe Elementary,2023-24,10.0,70.0,20,
forward,Disability Status,SwoD,math,pct,Greenfield,Greenfield Middle,2023-24,43.3,21.8,610,
forward,Gender,Female,ela,pct,South Milwaukee,Lakeview Elementary,2023-24,52.1,16.9,71,
forward,Gender,Male,ela,pct,South Milwaukee,Lakeview Elementary,2023-24,48.5,28.8,66,
forward,EL Status,Eng Prof,science,pct,Oak Creek-Franklin Joint,Forest Ridge Elementary,2023-24,60.5,15.8,38,
forward,Disability Status,SwD,math,pct,Greenfield,Greenfield Middle,2023-24,8.1,73.3,86,
forward,Gender,Female,ela,pct,South Milwaukee,Rawson Elementary,2023-24,50.0,18.4,76,
forward,Gender,Male,ela,pct,South Milwaukee,Rawson Elementary,2023-24,35.2,28.6,91,
forward,EL Status,EL,science,pct,Oak Creek-Franklin Joint,Forest Ridge Elementary,2023-24,43.8,18.8,16,
forward,Disability Status,SwoD,math,pct,Greenfield,Glenwood Elementary,2023-24,38.8,15.0,80,
forward,Gender,Female,ela,pct,South Milwaukee,South Milwaukee Middle,2023-24,41.1,25.4,287,
forward,Gender,Male,ela,pct,Shorewood,Shorewood Intermediate,2023-24,73.2,8.5,153,
forward,Gender,Female,ela,pct,Wauwatosa,Lincoln Elementary,2023-24,81.7,4.2,71,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Whitman Elementary,2023-24,31.6,21.1,19,
forward,Disability Status,SwD,math,pct,Greendale,College Park Elementary,2023-24,47.1,29.4,17,
forward,Gender,Female,ela,pct,Wauwatosa,Washington Elementary,2023-24,63.3,5.0,60,
forward,Gender,Male,ela,pct,Wauwatosa,Washington Elementary,2023-24,65.0,6.7,60,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Townsend Street Elementary,2023-24,0.0,84.0,50,
forward,EL Status,Eng Prof,science,pct,Milwaukee,Thurston Woods Elementary,2023-24,6.5,56.5,46,
