metric,dimension,group,unit,district,school,year,cohort_class,value,ext_rate,ext_timeframe,diploma,cohort_count,gap_reason,status_flag
hs_completion,All Students,All Students,pct,Wauwatosa,West High,2023-24,2024,95.6044,96.679,5-Year rate,261.0,273.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,South Division High,2023-24,2024,57.6577,63.7615,5-Year rate,128.0,222.0,,
hs_completion,Gender,Female,pct,Milwaukee,Audubon Technology and Communication High,2023-24,2024,87.1795,87.1795,5-Year rate,34.0,39.0,,
hs_completion,Gender,Male,pct,Milwaukee,Audubon Technology and Communication High,2023-24,2024,85.4839,88.8889,5-Year rate,53.0,62.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,South Accelerated Academy,2023-24,2024,49.1525,66.129,5-Year rate,29.0,59.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,Milwaukee Excellence Charter School,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Disability Status,SwD,pct,Milwaukee,Milwaukee Excellence Charter School,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Disability Status,SwD,pct,Milwaukee,Milwaukee High School of the Arts,2023-24,2024,75.0,77.4194,5-Year rate,24.0,32.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,WHS Information Technology,2023-24,2024,43.5115,49.2424,5-Year rate,57.0,131.0,,
hs_completion,Gender,Female,pct,Milwaukee,ASSATA High,2023-24,2024,37.037,71.4286,5-Year rate,10.0,27.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2023-24,2024,41.1765,51.7241,5-Year rate,14.0,34.0,,
hs_completion,Gender,Female,pct,Greendale,Greendale High,2023-24,2024,98.1651,99.0826,5-Year rate,107.0,109.0,,
hs_completion,Gender,Male,pct,Greendale,Greendale High,2023-24,2024,96.8,99.2,5-Year rate,121.0,125.0,,
hs_completion,Gender,Male,pct,Milwaukee,North Division High,2023-24,2024,33.8028,46.3768,5-Year rate,24.0,71.0,,
hs_completion,Gender,Female,pct,Milwaukee,North Division High,2023-24,2024,46.2687,59.322,5-Year rate,31.0,67.0,,
hs_completion,Race/Ethnicity,Asian,pct,West Allis-West Milwaukee,Deeper Learning Virtual Academy,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Race/Ethnicity,Black,pct,West Allis-West Milwaukee,Deeper Learning Virtual Academy,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Migrant Status,Not Migrant,pct,Nicolet Union High School,Nicolet High,2023-24,2024,95.6044,96.7033,5-Year rate,261.0,273.0,,
hs_completion,Race/Ethnicity,Hispanic,pct,West Allis-West Milwaukee,Deeper Learning Virtual Academy,2023-24,2024,20.0,30.0,5-Year rate,2.0,10.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee Science Education Consortium,Milwaukee Academy of Science,2023-24,2024,86.5672,92.3077,5-Year rate,58.0,67.0,,
hs_completion,All Students,All Students,pct,Milwaukee,South Accelerated Academy,2023-24,2024,49.1525,66.129,5-Year rate,29.0,59.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,Harold S Vincent School of Agricultural Science,2023-24,2024,36.6667,48.0,5-Year rate,11.0,30.0,,
hs_completion,Gender,Female,pct,Greenfield,Greenfield High,2023-24,2024,93.3333,95.8333,5-Year rate,112.0,120.0,,
hs_completion,Gender,Male,pct,Greenfield,Greenfield High,2023-24,2024,90.3704,94.0299,5-Year rate,122.0,135.0,,
hs_completion,Race/Ethnicity,Two or More,pct,West Allis-West Milwaukee,Deeper Learning Virtual Academy,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Race/Ethnicity,White,pct,West Allis-West Milwaukee,Deeper Learning Virtual Academy,2023-24,2024,42.8571,50.0,5-Year rate,3.0,7.0,,
hs_completion,All Students,All Students,pct,Milwaukee Science Education Consortium,Milwaukee Academy of Science,2023-24,2024,86.5672,92.3077,5-Year rate,58.0,67.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,Harold S Vincent School of Agricultural Science,2023-24,2024,68.3871,76.1905,5-Year rate,106.0,155.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,Shalom High,2023-24,2024,57.8947,71.4286,5-Year rate,33.0,57.0,,
hs_completion,Gender,Female,pct,Milwaukee,Banner Preparatory School of Milwaukee,2023-24,2024,71.4286,83.3333,5-Year rate,5.0,7.0,,
hs_completion,All Students,All Students,pct,Milwaukee,South Division High,2023-24,2024,57.6577,63.7615,5-Year rate,128.0,222.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,Riverside High,2023-24,2024,81.4978,86.9767,5-Year rate,185.0,227.0,,
hs_completion,Race/Ethnicity,Black,pct,West Allis-West Milwaukee,James E Dottke Project-Based Learning High School,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Race/Ethnicity,Hispanic,pct,West Allis-West Milwaukee,James E Dottke Project-Based Learning High School,2023-24,2024,73.3333,85.7143,5-Year rate,11.0,15.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,Milwaukee School of Languages,2023-24,2024,86.5546,88.0342,5-Year rate,103.0,119.0,,
hs_completion,Gender,Female,pct,Milwaukee,Carmen High School of Science and Technology Southeast Campus,2023-24,2024,88.7097,93.4426,5-Year rate,55.0,62.0,,
hs_completion,Gender,Male,pct,Milwaukee,Carmen High School of Science and Technology Southeast Campus,2023-24,2024,86.0,91.8367,5-Year rate,86.0,100.0,,
hs_completion,All Students,All Students,pct,Shorewood,Shorewood High,2023-24,2024,98.0132,98.0132,5-Year rate,148.0,151.0,,
hs_completion,Gender,Male,pct,Milwaukee,Milwaukee School of Languages,2023-24,2024,81.0345,82.4561,5-Year rate,47.0,58.0,,
hs_completion,Race/Ethnicity,Two or More,pct,West Allis-West Milwaukee,James E Dottke Project-Based Learning High School,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Race/Ethnicity,White,pct,West Allis-West Milwaukee,James E Dottke Project-Based Learning High School,2023-24,2024,94.7368,94.7368,5-Year rate,18.0,19.0,,
hs_completion,Gender,Female,pct,Milwaukee,Milwaukee School of Languages,2023-24,2024,91.8033,93.3333,5-Year rate,56.0,61.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,Milwaukee High School of the Arts,2023-24,2024,90.5759,92.0635,5-Year rate,173.0,191.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,Milwaukee Excellence Charter School,2023-24,2024,81.8182,,,36.0,44.0,,
hs_completion,Gender,Female,pct,Whitnall,Whitnall High,2023-24,2024,97.8723,98.9362,5-Year rate,92.0,94.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,Milwaukee County Youth Education Center,2023-24,2024,6.25,15.3846,5-Year rate,1.0,16.0,,
hs_completion,Gender,Female,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,2023-24,2024,91.1765,96.875,5-Year rate,31.0,34.0,,
hs_completion,Gender,Male,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,2023-24,2024,73.6842,78.3784,5-Year rate,28.0,38.0,,
hs_completion,Gender,Male,pct,Whitnall,Whitnall High,2023-24,2024,99.0654,99.0654,5-Year rate,106.0,107.0,,
hs_completion,All Students,All Students,pct,Milwaukee,Transition High,2023-24,2024,60.7477,65.7534,5-Year rate,65.0,107.0,,
hs_completion,Migrant Status,Not Migrant,pct,Pathways High,Pathways High,2023-24,2024,54.8387,90.0,5-Year rate,17.0,31.0,,
hs_completion,Race/Ethnicity,Amer Indian,pct,West Allis-West Milwaukee,James E Dottke Project-Based Learning High School,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Gender,Male,pct,Milwaukee,Carmen High School of Science and Technology South Campus,2023-24,2024,86.3636,95.2381,5-Year rate,38.0,44.0,,
hs_completion,Gender,Male,pct,Milwaukee,Banner Preparatory School of Milwaukee,2023-24,2024,44.4444,50.0,5-Year rate,4.0,9.0,,
hs_completion,Gender,Male,pct,Whitefish Bay,Whitefish Bay High,2023-24,2024,99.1453,100.0,5-Year rate,116.0,117.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,Milwaukee County Youth Education Center,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,Reagan College Preparatory High,2023-24,2024,98.4277,99.0536,5-Year rate,313.0,318.0,,
hs_completion,Gender,Female,pct,Milwaukee,Bay View High,2023-24,2024,62.9213,74.3902,5-Year rate,56.0,89.0,,
hs_completion,Gender,Male,pct,Milwaukee,Bay View High,2023-24,2024,58.8785,67.3469,5-Year rate,63.0,107.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,Milwaukee County Youth Education Center,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,Pulaski High,2023-24,2024,57.9505,68.8172,5-Year rate,164.0,283.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,Project STAY-Supporting Teachers and Youth,2023-24,2024,42.1053,67.1053,5-Year rate,24.0,57.0,,
hs_completion,Gender,Female,pct,Milwaukee,Bradley Technology High,2023-24,2024,77.7778,80.3922,5-Year rate,77.0,99.0,,
hs_completion,Gender,Male,pct,Milwaukee,Bradley Technology High,2023-24,2024,71.831,81.0606,5-Year rate,102.0,142.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,Marshall High,2023-24,2024,61.6766,66.6667,5-Year rate,103.0,167.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,Marshall High,2023-24,2024,45.3125,55.9322,5-Year rate,29.0,64.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,Obama School of Career and Technical Education,2023-24,2024,24.2553,35.5372,5-Year rate,57.0,235.0,,
hs_completion,All Students,All Students,pct,Wauwatosa,Wauwatosa Virtual Academy,2023-24,2024,87.5,93.8776,5-Year rate,42.0,48.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,North Division High,2023-24,2024,39.8551,52.3438,5-Year rate,55.0,138.0,,
hs_completion,Gender,Female,pct,Milwaukee,Carmen High School of Science and Technology South Campus,2023-24,2024,88.8889,100.0,5-Year rate,40.0,45.0,,
hs_completion,Migrant Status,Not Migrant,pct,Milwaukee,NOVA-Northwest Opportunities Vocational Academy,2023-24,2024,16.6667,29.4118,5-Year rate,6.0,36.0,,
hs_completion,Race/Ethnicity,Amer Indian,pct,Greendale,Greendale High,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Economic Status,Econ Disadv,pct,Oak Creek-Franklin Joint,Oak Creek High,2023-24,2024,95.7576,96.3855,5-Year rate,158.0,165.0,,
hs_completion,Race/Ethnicity,Black,pct,Greendale,Greendale High,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,All Students,All Students,pct,Pathways High,Pathways High,2023-24,2024,54.8387,90.0,5-Year rate,17.0,31.0,,
hs_completion,Gender,Male,pct,Milwaukee,WHS Information Technology,2023-24,2024,40.9836,47.619,5-Year rate,25.0,61.0,,
hs_completion,Gender,Female,pct,Milwaukee,WHS Information Technology,2023-24,2024,49.2308,51.4706,5-Year rate,32.0,65.0,,
hs_completion,Gender,Female,pct,Seeds of Health,Tenor High,2023-24,2024,87.8049,90.4762,5-Year rate,72.0,82.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,Vincent Accelerated Academy,2023-24,2024,80.3571,84.7458,5-Year rate,45.0,56.0,,
hs_completion,Race/Ethnicity,White,pct,Milwaukee,Grandview High,2023-24,2024,50.0,84.6154,5-Year rate,7.0,14.0,,
hs_completion,Race/Ethnicity,Two or More,pct,Milwaukee,Grandview High,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Disability Status,SwD,pct,Milwaukee,Carmen High School of Science and Technology South Campus,2023-24,2024,90.0,100.0,5-Year rate,9.0,10.0,,
hs_completion,Race/Ethnicity,Pacific Isle,pct,Milwaukee,Grandview High,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Race/Ethnicity,Black,pct,Milwaukee,Grandview High,2023-24,2024,37.5,44.4444,5-Year rate,3.0,8.0,,
hs_completion,Race/Ethnicity,Asian,pct,Milwaukee,Grandview High,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Race/Ethnicity,Amer Indian,pct,Milwaukee,Grandview High,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Economic Status,Econ Disadv,pct,Milwaukee,Audubon Technology and Communication High,2023-24,2024,88.0,88.3117,5-Year rate,66.0,75.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Milwaukee,Audubon Technology and Communication High,2023-24,2024,80.7692,88.0,5-Year rate,21.0,26.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,Vincent Accelerated Academy,2023-24,2024,45.4545,66.6667,5-Year rate,5.0,11.0,,
hs_completion,Economic Status,Econ Disadv,pct,Milwaukee,Bay View High,2023-24,2024,60.5882,71.1538,5-Year rate,103.0,170.0,,
hs_completion,Race/Ethnicity,Hispanic,pct,Milwaukee,Grandview High,2023-24,2024,44.4444,67.2727,5-Year rate,44.0,99.0,,
hs_completion,Race/Ethnicity,Asian,pct,Milwaukee,Green Tree Preparatory Academy,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Race/Ethnicity,Black,pct,Milwaukee,Green Tree Preparatory Academy,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Race/Ethnicity,Hispanic,pct,Milwaukee,Green Tree Preparatory Academy,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Race/Ethnicity,Black,pct,Milwaukee,Groppi High,2023-24,2024,36.2832,51.6129,5-Year rate,41.0,113.0,,
hs_completion,Race/Ethnicity,Asian,pct,Milwaukee,Groppi High,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Race/Ethnicity,Amer Indian,pct,Milwaukee,Groppi High,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Economic Status,Econ Disadv,pct,Greenfield,Greenfield High,2023-24,2024,86.7257,90.991,5-Year rate,98.0,113.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Greenfield,Greenfield High,2023-24,2024,95.7746,97.9021,5-Year rate,136.0,142.0,,
hs_completion,Gender,Female,pct,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2023-24,2024,40.0,56.25,5-Year rate,8.0,20.0,,
hs_completion,Gender,Female,pct,Saint Francis,Saint Francis High,2023-24,2024,96.875,96.875,5-Year rate,62.0,64.0,,
hs_completion,Economic Status,Econ Disadv,pct,Milwaukee,ASSATA High,2023-24,2024,25.4902,,,13.0,51.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Milwaukee,ASSATA High,2023-24,2024,33.3333,,,2.0,6.0,,
hs_completion,Economic Status,Econ Disadv,pct,Milwaukee,Alliance School of Milwaukee,2023-24,2024,40.0,45.4545,5-Year rate,12.0,30.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Milwaukee,Alliance School of Milwaukee,2023-24,2024,62.5,75.0,5-Year rate,5.0,8.0,,
hs_completion,All Students,All Students,pct,Milwaukee,Marshall High,2023-24,2024,57.1429,63.8767,5-Year rate,132.0,231.0,,
hs_completion,Disability Status,SwoD,pct,Milwaukee,WHS Information Technology,2023-24,2024,52.1277,56.383,5-Year rate,49.0,94.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,WHS Information Technology,2023-24,2024,25.0,32.4324,5-Year rate,8.0,32.0,,
hs_completion,Race/Ethnicity,White,pct,Milwaukee,Green Tree Preparatory Academy,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Race/Ethnicity,Two or More,pct,Milwaukee,Green Tree Preparatory Academy,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Gender,Male,pct,Saint Francis,Saint Francis High,2023-24,2024,97.2222,97.2222,5-Year rate,70.0,72.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Milwaukee,Bay View High,2023-24,2024,61.5385,66.6667,5-Year rate,16.0,26.0,,
hs_completion,Gender,Male,pct,Milwaukee,Wisconsin Conservatory of Lifelong Learning,2023-24,2024,42.8571,46.1538,5-Year rate,6.0,14.0,,
hs_completion,Economic Status,Econ Disadv,pct,Milwaukee,Bradley Technology High,2023-24,2024,73.5849,79.7101,5-Year rate,156.0,212.0,,
hs_completion,Economic Status,Econ Disadv,pct,Milwaukee,Carmen High School of Science and Technology South Campus,2023-24,2024,86.747,97.5,5-Year rate,72.0,83.0,,
hs_completion,Gender,Female,pct,Milwaukee,Vincent Accelerated Academy,2023-24,2024,84.8485,90.9091,5-Year rate,28.0,33.0,,
hs_completion,All Students,All Students,pct,Milwaukee,Milwaukee Excellence Charter School,2023-24,2024,81.8182,,,36.0,44.0,,
hs_completion,Race/Ethnicity,Black,pct,Trans Center for Youth,Escuela Verde,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Race/Ethnicity,White,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Race/Ethnicity,Hispanic,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Race/Ethnicity,Black,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,2023-24,2024,80.6452,86.4407,5-Year rate,50.0,62.0,,
hs_completion,Race/Ethnicity,Asian,pct,Milwaukee,Carmen Middle/High School of Science and Technology Northwest Campus,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,All Students,All Students,pct,Milwaukee,Milwaukee County Youth Education Center,2023-24,2024,6.25,15.3846,5-Year rate,1.0,16.0,,
hs_completion,Race/Ethnicity,Hispanic,pct,Trans Center for Youth,Escuela Verde,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Gender,Female,pct,Seeds of Health,Veritas High,2023-24,2024,100.0,100.0,5-Year rate,25.0,25.0,,
hs_completion,Gender,Male,pct,Seeds of Health,Veritas High,2023-24,2024,95.4545,95.4545,5-Year rate,21.0,22.0,,
hs_completion,Race/Ethnicity,Asian,pct,Greendale,Greendale High,2023-24,2024,100.0,100.0,5-Year rate,12.0,12.0,,
hs_completion,Disability Status,SwoD,pct,Dr. Howard Fuller Collegiate Academy,Dr Howard Fuller Collegiate Academy,2023-24,2024,94.3396,96.1538,5-Year rate,50.0,53.0,,
hs_completion,Disability Status,SwD,pct,Dr. Howard Fuller Collegiate Academy,Dr Howard Fuller Collegiate Academy,2023-24,2024,81.8182,81.8182,5-Year rate,9.0,11.0,,
hs_completion,Economic Status,Econ Disadv,pct,Milwaukee,HAPA-Hmong American Peace Academy K3-12,2023-24,2024,97.5309,98.7654,5-Year rate,79.0,81.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Milwaukee,HAPA-Hmong American Peace Academy K3-12,2023-24,2024,90.4762,95.0,5-Year rate,19.0,21.0,,
hs_completion,Race/Ethnicity,White,pct,Trans Center for Youth,Escuela Verde,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Economic Status,Not Econ Disadv,pct,Milwaukee,Grandview High,2023-24,2024,45.4545,76.9231,5-Year rate,5.0,11.0,,
hs_completion,Economic Status,Econ Disadv,pct,Milwaukee,Grandview High,2023-24,2024,46.6102,67.1875,5-Year rate,55.0,118.0,,
hs_completion,Gender,Male,pct,Milwaukee,Vincent Accelerated Academy,2023-24,2024,64.7059,73.6842,5-Year rate,22.0,34.0,,
hs_completion,Economic Status,Not Econ Disadv,pct,Milwaukee,Carmen High School of Science and Technology South Campus,2023-24,2024,100.0,100.0,5-Year rate,6.0,6.0,,
hs_completion,Race/Ethnicity,Asian,pct,South Milwaukee,South Milwaukee High,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Race/Ethnicity,Black,pct,South Milwaukee,South Milwaukee High,2023-24,2024,,,,,,denominator_suppressed,Gapped: cohort count suppressed by DPI
hs_completion,Gender,Male,pct,Seeds of Health,Tenor High,2023-24,2024,78.2609,78.7879,5-Year rate,72.0,92.0,,
hs_completion,Disability Status,SwD,pct,Milwaukee,Grandview High,2023-24,2024,37.5,60.0,5-Year rate,6.0,16.0,,
hs_completion,Race/Ethnicity,Hispanic,pct,South Milwaukee,South Milwaukee High,2023-24,2024,92.3077,92.3077,5-Year rate,72.0,78.0,,
hs_completion,Race/Ethnicity,Two or More,pct,South Milwaukee,South Milwaukee High,2023-24,2024,83.3333,83.3333,5-Year rate,15.0,18.0,,
hs_completion,Race/Ethnicity,White,pct,South Milwaukee,South Milwaukee High,2023-24,2024,94.5205,97.9021,5-Year rate,138.0,146.0,,
